family,variant,symbol,timeframe,requested_range,actual_range,net_perf_pct,asset_symbol,asset_perf_pct,excess_vs_asset_pct,beat_asset,max_drawdown_pct,positions,win_rate_pct,notes
RSI(2) / mean reversion,"RSI2<=10, above SMA200, exit above SMA5, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,237.17,TQQQ,1159.15,-921.98,False,-41.14,152,61.84,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA13/SMA20 cross, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,236.86,TQQQ,1159.15,-922.29,False,-64.62,52,48.08,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA63/SMA126 cross, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,234.73,TQQQ,1159.15,-924.41,False,-41.79,7,57.14,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Relative strength / absolute momentum,"63-day positive return, no trend SMA, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,234.63,TQQQ,1159.15,-924.52,False,-56.23,48,58.33,Daily ETF absolute momentum parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=20, above SMA150, exit above SMA2, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,234.08,TQQQ,1159.15,-925.07,False,-26.35,197,65.99,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=10, above SMA200, exit above SMA5, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,234.04,TQQQ,1159.15,-925.1,False,-23.1,80,76.25,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=15, above SMA150, exit above SMA3, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,233.49,TQQQ,1159.15,-925.65,False,-42.22,169,75.15,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA13/SMA30 cross, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,233.45,TQQQ,1159.15,-925.7,False,-42.4,31,45.16,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Relative strength / absolute momentum,"126-day positive return, no trend SMA, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,233.26,TQQQ,1159.15,-925.88,False,-70.08,33,36.36,Daily ETF absolute momentum parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=20, above SMA150, exit above SMA2, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,232.6,TQQQ,1159.15,-926.55,False,-27.78,194,65.98,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=20, above SMA150, exit above SMA2, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,232.6,TQQQ,1159.15,-926.55,False,-27.78,194,65.98,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=10, above SMA200, exit above SMA5, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,232.0,TQQQ,1159.15,-927.15,False,-42.04,153,62.09,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=20, above SMA200, exit above SMA3, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,231.66,TQQQ,1159.15,-927.49,False,-26.51,78,70.51,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA20/SMA252 state, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,230.91,TQQQ,1159.15,-928.24,False,-77.64,8,50.0,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=20, above SMA200, exit above SMA5, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,227.83,TQQQ,1159.15,-931.32,False,-20.76,70,75.71,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Relative strength / absolute momentum,"63-day positive return, above SMA150, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,226.8,TQQQ,1159.15,-932.34,False,-43.61,43,46.51,Daily ETF absolute momentum parameter search; optimized in-sample; no costs/slippage.
Relative strength / absolute momentum,"63-day positive return, above SMA150, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,226.8,TQQQ,1159.15,-932.34,False,-43.61,43,46.51,Daily ETF absolute momentum parameter search; optimized in-sample; no costs/slippage.
Relative strength / absolute momentum,"63-day positive return, above SMA150, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,226.8,TQQQ,1159.15,-932.34,False,-43.61,43,46.51,Daily ETF absolute momentum parameter search; optimized in-sample; no costs/slippage.
Relative strength / absolute momentum,"63-day positive return, no trend SMA, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,226.79,TQQQ,1159.15,-932.36,False,-57.25,49,57.14,Daily ETF absolute momentum parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=20, above SMA200, exit above SMA3, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,226.58,TQQQ,1159.15,-932.57,False,-26.51,79,70.89,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=20, above SMA200, exit above SMA2, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,225.61,TQQQ,1159.15,-933.53,False,-40.4,197,68.53,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA20/SMA150 state, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,225.56,TQQQ,1159.15,-933.59,False,-68.45,8,62.5,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA21/SMA126 state, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,225.22,TQQQ,1159.15,-933.93,False,-77.06,13,46.15,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA21/SMA30 state, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,224.04,TQQQ,1159.15,-935.11,False,-72.19,48,50.0,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA3/SMA126 cross, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,223.15,TQQQ,1159.15,-935.99,False,-49.73,21,42.86,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=20, above SMA200, exit above SMA5, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,222.8,TQQQ,1159.15,-936.34,False,-20.76,71,76.06,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Relative strength / absolute momentum,"63-day positive return, above SMA100, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,222.8,TQQQ,1159.15,-936.35,False,-46.93,58,48.28,Daily ETF absolute momentum parameter search; optimized in-sample; no costs/slippage.
Relative strength / absolute momentum,"63-day positive return, above SMA100, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,222.8,TQQQ,1159.15,-936.35,False,-46.93,58,48.28,Daily ETF absolute momentum parameter search; optimized in-sample; no costs/slippage.
Relative strength / absolute momentum,"63-day positive return, above SMA100, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,222.8,TQQQ,1159.15,-936.35,False,-46.93,58,48.28,Daily ETF absolute momentum parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA50/SMA200 cross, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,222.75,TQQQ,1159.15,-936.4,False,-51.33,5,60.0,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA40/SMA100 cross, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,222.25,TQQQ,1159.15,-936.9,False,-69.92,9,55.56,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA40/SMA100 state, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,222.25,TQQQ,1159.15,-936.9,False,-69.92,9,55.56,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA10/SMA30 cross, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,221.43,TQQQ,1159.15,-937.72,False,-56.12,34,44.12,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=15, above SMA200, exit above SMA3, 5% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,220.23,TQQQ,1159.15,-938.91,False,-43.89,182,73.08,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=20, above SMA200, exit above SMA3, 5% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,219.99,TQQQ,1159.15,-939.15,False,-22.73,121,69.42,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA21/SMA100 state, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,219.14,TQQQ,1159.15,-940.01,False,-63.96,22,50.0,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=20, above SMA50, exit above SMA3, 5% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,218.5,TQQQ,1159.15,-940.65,False,-32.46,174,72.99,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=15, above SMA200, exit above SMA10, 5% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,218.41,TQQQ,1159.15,-940.74,False,-45.49,195,41.03,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA21/SMA252 state, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,218.33,TQQQ,1159.15,-940.82,False,-79.63,10,40.0,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA100/SMA200 state, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,218.24,TQQQ,1159.15,-940.91,False,-81.99,14,28.57,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA63/SMA150 cross, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,218.15,TQQQ,1159.15,-940.99,False,-69.92,5,40.0,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA30/SMA126 cross, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,218.07,TQQQ,1159.15,-941.07,False,-48.65,8,50.0,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA50/SMA63 state, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,218.04,TQQQ,1159.15,-941.1,False,-79.76,28,53.57,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=15, above SMA200, exit above SMA5, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,217.17,TQQQ,1159.15,-941.98,False,-23.49,89,71.91,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=15, above SMA50, exit above SMA3, 5% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,216.2,TQQQ,1159.15,-942.94,False,-30.59,159,72.96,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA30/SMA40 cross, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,215.23,TQQQ,1159.15,-943.92,False,-69.49,27,55.56,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=5, above SMA200, exit above SMA5, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,214.45,TQQQ,1159.15,-944.7,False,-41.14,144,62.5,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA20/SMA100 state, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,213.93,TQQQ,1159.15,-945.21,False,-69.36,16,75.0,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA20/SMA126 state, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,213.93,TQQQ,1159.15,-945.22,False,-75.7,10,60.0,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=20, above SMA50, exit above SMA10, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,213.78,TQQQ,1159.15,-945.37,False,-25.23,204,33.82,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=20, above SMA50, exit above SMA10, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,213.78,TQQQ,1159.15,-945.37,False,-25.23,204,33.82,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA20/SMA126 cross, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,213.48,TQQQ,1159.15,-945.67,False,-49.28,8,50.0,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA21/SMA200 state, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,212.45,TQQQ,1159.15,-946.7,False,-77.45,11,36.36,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA10/SMA100 cross, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,212.32,TQQQ,1159.15,-946.83,False,-48.18,17,41.18,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA13/SMA150 cross, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,210.71,TQQQ,1159.15,-948.44,False,-62.09,10,50.0,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=10, above SMA200, exit above SMA3, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,210.3,TQQQ,1159.15,-948.84,False,-23.9,82,76.83,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Relative strength / absolute momentum,"84-day positive return, no trend SMA, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,209.7,TQQQ,1159.15,-949.45,False,-53.5,47,48.94,Daily ETF absolute momentum parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA50/SMA150 cross, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,209.52,TQQQ,1159.15,-949.63,False,-62.09,6,50.0,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA20/SMA100 cross, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,208.42,TQQQ,1159.15,-950.72,False,-69.36,15,73.33,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=20, above SMA50, exit above SMA2, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,208.23,TQQQ,1159.15,-950.91,False,-28.17,170,70.59,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=10, above SMA200, exit above SMA3, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,207.76,TQQQ,1159.15,-951.39,False,-40.85,149,75.84,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA20/SMA200 state, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,207.02,TQQQ,1159.15,-952.12,False,-77.45,11,36.36,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=15, above SMA50, exit above SMA5, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,206.69,TQQQ,1159.15,-952.45,False,-22.59,153,58.82,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=15, above SMA50, exit above SMA5, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,206.69,TQQQ,1159.15,-952.45,False,-22.59,153,58.82,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=20, above SMA50, exit above SMA2, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,205.49,TQQQ,1159.15,-953.65,False,-28.17,169,70.41,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=20, above SMA50, exit above SMA2, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,205.49,TQQQ,1159.15,-953.65,False,-28.17,169,70.41,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=15, above SMA200, exit above SMA2, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,205.42,TQQQ,1159.15,-953.72,False,-15.79,106,71.7,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=15, above SMA200, exit above SMA2, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,205.42,TQQQ,1159.15,-953.72,False,-15.79,106,71.7,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=10, above SMA50, exit above SMA3, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,204.21,TQQQ,1159.15,-954.94,False,-27.87,141,74.47,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=15, above SMA50, exit above SMA5, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,203.19,TQQQ,1159.15,-955.96,False,-21.89,155,58.71,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=10, above SMA200, exit above SMA3, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,203.04,TQQQ,1159.15,-956.11,False,-41.76,150,76.0,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=20, above SMA150, exit above SMA2, 5% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,202.99,TQQQ,1159.15,-956.16,False,-31.47,209,63.64,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA30/SMA100 cross, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,202.9,TQQQ,1159.15,-956.25,False,-66.5,13,53.85,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA13/SMA40 cross, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,202.87,TQQQ,1159.15,-956.28,False,-63.24,28,50.0,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=3, above SMA200, exit above SMA5, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,201.89,TQQQ,1159.15,-957.26,False,-41.14,141,62.41,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA20/SMA40 cross, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,201.14,TQQQ,1159.15,-958.01,False,-67.4,26,53.85,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=10, above SMA50, exit above SMA3, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,200.48,TQQQ,1159.15,-958.66,False,-27.87,139,74.1,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=10, above SMA50, exit above SMA3, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,200.48,TQQQ,1159.15,-958.66,False,-27.87,139,74.1,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=20, above SMA150, exit above SMA2, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,200.21,TQQQ,1159.15,-958.94,False,-20.31,130,66.92,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=20, above SMA150, exit above SMA2, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,200.21,TQQQ,1159.15,-958.94,False,-20.31,130,66.92,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=15, above SMA50, exit above SMA5, 5% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,199.82,TQQQ,1159.15,-959.32,False,-24.77,162,57.41,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=20, above SMA200, exit above SMA3, 5% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,198.92,TQQQ,1159.15,-960.22,False,-30.37,91,71.43,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA21/SMA252 state, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,198.88,TQQQ,1159.15,-960.26,False,-79.63,9,55.56,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=15, above SMA50, exit above SMA10, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,198.46,TQQQ,1159.15,-960.69,False,-24.18,187,34.22,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=15, above SMA50, exit above SMA10, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,198.46,TQQQ,1159.15,-960.69,False,-24.18,187,34.22,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=20, above SMA50, exit above SMA10, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,197.93,TQQQ,1159.15,-961.21,False,-25.23,204,33.82,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA63/SMA126 state, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,197.69,TQQQ,1159.15,-961.46,False,-74.14,10,50.0,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA5/SMA30 cross, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,197.61,TQQQ,1159.15,-961.54,False,-61.96,45,42.22,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=20, above SMA50, exit above SMA5, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,196.66,TQQQ,1159.15,-962.48,False,-22.96,164,59.15,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
