date,baseline,is_rank_1_with_exit_profiles,is_rank_2_with_exit_profiles,is_rank_3_with_exit_profiles,risk_first_trend_runner__one_r_invalidation,risk_first_trend_runner__trend_structure_break,risk_first_trend_runner__time_and_volatility_failure,volatility_ladder__one_r_invalidation,volatility_ladder__trend_structure_break,volatility_ladder__time_and_volatility_failure,structure_ladder__one_r_invalidation,structure_ladder__trend_structure_break,structure_ladder__time_and_volatility_failure
2010-07-20,1.1830745874849788,1.1755579497379787,1.1830745874849788,1.1755579497379787,1.1755579497379787,1.1830745874849788,1.1755579497379787,1.1830745874849788,1.1830745874849788,1.1830745874849788,1.1830745874849788,1.1830745874849788,1.1830745874849788
2010-07-21,1.1416451430608807,1.148113800816644,1.1416451430608807,1.148113800816644,1.148113800816644,1.1416451430608807,1.148113800816644,1.1416451430608807,1.1416451430608807,1.1416451430608807,1.1416451430608807,1.1416451430608807,1.1416451430608807
2010-07-22,1.2186182214601253,1.1997199437228796,1.2186182214601253,1.1997199437228796,1.1997199437228796,1.2186182214601253,1.1997199437228796,1.2186182214601253,1.2186182214601253,1.2186182214601253,1.2186182214601253,1.2186182214601253,1.2186182214601253
2010-07-23,1.2503400776245752,1.2205398870664694,1.2503400776245752,1.2205398870664694,1.2205398870664694,1.2503400776245752,1.2205398870664694,1.2503400776245752,1.2503400776245752,1.2503400776245752,1.2503400776245752,1.2503400776245752,1.2503400776245752
2010-07-26,1.277819564986399,1.2384229206514679,1.270949693145943,1.2384229206514679,1.2384229206514679,1.268659735865791,1.2384229206514679,1.270949693145943,1.277819564986399,1.270949693145943,1.277819564986399,1.277819564986399,1.277819564986399
2010-07-27,1.2775465339344338,1.2382465118573687,1.270746020768467,1.2382465118573687,1.2382465118573687,1.2684790199484786,1.2382465118573687,1.270746020768467,1.2775465339344338,1.270746020768467,1.2775465339344338,1.2775465339344338,1.2775465339344338
2010-07-28,1.2514320376032322,1.2213724055752084,1.2512644061565232,1.2213724055752084,1.2213724055752084,1.251192922556454,1.2213724055752084,1.2512644061565232,1.2514320376032322,1.2512644061565232,1.2514320376032322,1.2514320376032322,1.2514320376032322
2010-07-29,1.221626572022471,1.2019793837666972,1.2289133013405016,1.2019793837666972,1.2019793837666972,1.2313264088518443,1.2019793837666972,1.2289133013405016,1.221626572022471,1.2289133013405016,1.221626572022471,1.221626572022471,1.221626572022471
2010-07-30,1.2299693334807016,1.2074517747063032,1.2352076944640218,1.2074517747063032,1.2074517747063032,1.2369324113960662,1.2074517747063032,1.2352076944640218,1.2299693334807016,1.2352076944640218,1.2299693334807016,1.2299693334807016,1.2299693334807016
2010-08-02,1.2961428636416412,1.2507598173034815,1.285049213719625,1.2507598173034815,1.2507598173034815,1.2812978450181265,1.2507598173034815,1.285049213719625,1.2961428636416412,1.285049213719625,1.2961428636416412,1.2961428636416412,1.2961428636416412
2010-08-03,1.282744141903229,1.242140097351443,1.2750861818746522,1.242140097351443,1.242140097351443,1.2724676695948245,1.242140097351443,1.2750861818746522,1.282744141903229,1.2750861818746522,1.282744141903229,1.282744141903229,1.282744141903229
2010-08-04,1.3197950715144278,1.2660588424910266,1.3027084840331058,1.2660588424910266,1.2660588424910266,1.2969704047953832,1.2660588424910266,1.3027084840331058,1.3197950715144278,1.3027084840331058,1.3197950715144278,1.3197950715144278,1.3197950715144278
2010-08-05,1.3120035453800596,1.2635674126289653,1.2969404935598803,1.2635674126289653,1.2635674126289653,1.2918658856557212,1.2635674126289653,1.2969404935598803,1.3120035453800596,1.2969404935598803,1.3143410032203702,1.3120035453800596,1.3143410032203702
2010-08-06,1.3058504519012892,1.2615921007903117,1.2923786559863213,1.2615921007903117,1.2615921007903117,1.2878267850072185,1.2615921007903117,1.2923786559863213,1.3058504519012892,1.2923786559863213,1.3100261641644917,1.3058504519012892,1.3100261641644917
2010-08-09,1.3286838129619865,1.2689452623274866,1.309327006639516,1.2689452623274866,1.2689452623274866,1.3028389246300434,1.2689452623274866,1.309327006639516,1.3286838129619865,1.309327006639516,1.3260606268039492,1.3286838129619865,1.3260606268039492
2010-08-10,1.3005161231200062,1.2599781787050834,1.2885090080316304,1.2599781787050834,1.2599781787050834,1.2844257338794018,1.2599781787050834,1.2885090080316304,1.3005161231200062,1.2885090080316304,1.3063821714346875,1.3005161231200062,1.3063821714346875
2010-08-11,1.1934647944318413,1.2254066892913564,1.200114192480899,1.2254066892913564,1.2254066892913564,1.2139411629368067,1.2254066892913564,1.200114192480899,1.1934647944318413,1.200114192480899,1.2679133876060056,1.1934647944318413,1.2679133876060056
2010-08-12,1.1598267940275089,1.2113345367933557,1.1662887777051445,1.2113345367933557,1.2113345367933557,1.1911310761373082,1.2113345367933557,1.1662887777051445,1.1598267940275089,1.1662887777051445,1.2321770414281084,1.1598267940275089,1.2321770414281084
2010-08-13,1.1367204840294485,1.1872020788585718,1.143053730727712,1.1872020788585718,1.1872020788585718,1.1753111025370666,1.1872020788585718,1.143053730727712,1.1367204840294485,1.143053730727712,1.2076293547921886,1.1367204840294485,1.2076293547921886
2010-08-16,1.1431467727893883,1.1939137581872503,1.149515823603653,1.1939137581872503,1.1939137581872503,1.1797407394523751,1.1939137581872503,1.149515823603653,1.1431467727893883,1.149515823603653,1.2144565168411776,1.1431467727893883,1.2144565168411776
2010-08-17,1.1866287538074485,1.2393267677905793,1.1932400648049204,1.2393267677905793,1.2393267677905793,1.2096566788926097,1.2393267677905793,1.1932400648049204,1.1866287538074485,1.1932400648049204,1.2606509132822343,1.1866287538074485,1.2606509132822343
2010-08-18,1.197291991806276,1.250463558670512,1.2039627131141961,1.250463558670512,1.250463558670512,1.2169034593325836,1.250463558670512,1.2039627131141961,1.197291991806276,1.2039627131141961,1.2719793263841717,1.197291991806276,1.2719793263841717
2010-08-19,1.1532638665696835,1.2044801506616754,1.1596892848477882,1.2044801506616754,1.2044801506616754,1.1870705930114738,1.2044801506616754,1.1596892848477882,1.1532638665696835,1.1596892848477882,1.2252047171295726,1.1532638665696835,1.2252047171295726
2010-08-20,1.1493000304973628,1.2003402811938249,1.1557033642330754,1.2003402811938249,1.2003402811938249,1.1843505718186564,1.2003402811938249,1.1557033642330754,1.1493000304973628,1.1557033642330754,1.2209936161018597,1.1493000304973628,1.2209936161018597
2010-08-23,1.117583429667447,1.1672151506374302,1.1238100541238703,1.1672151506374302,1.1672151506374302,1.1625613242579482,1.1672151506374302,1.1238100541238703,1.117583429667447,1.1238100541238703,1.187298526821283,1.117583429667447,1.187298526821283
2010-08-24,1.0534577555681497,1.1002416644827453,1.078105225033083,1.1002416644827453,1.1002416644827453,1.1180903543534189,1.1002416644827453,1.078105225033083,1.0534577555681497,1.078105225033083,1.1390116512510018,1.0534577555681497,1.1390116512510018
2010-08-25,1.0850428088055095,1.0814516502140956,1.1104292653167684,1.0814516502140956,1.0814516502140956,1.140438944463635,1.0814516502140956,1.1104292653167684,1.0850428088055095,1.1104292653167684,1.1731618043564138,1.0850428088055095,1.1731618043564138
2010-08-26,1.0496301476207042,1.0461561940662036,1.0741880635658028,1.0461561940662036,1.0461561940662036,1.1156251905026537,1.0461561940662036,1.0741880635658028,1.0496301476207042,1.0741880635658028,1.1348731938467844,1.0496301476207042,1.1348731938467844
2010-08-27,1.0843550168983633,1.0807661346870117,1.1097253813262522,1.0807661346870117,1.0807661346870117,1.1402306441416545,1.0807661346870117,1.1097253813262522,1.0843550168983633,1.1097253813262522,1.1724181551766204,1.0843550168983633,1.1724181551766204
2010-08-30,1.0492207242146594,1.045748125725941,1.0737690609897863,1.045748125725941,1.045748125725941,1.1156008279197864,1.045748125725941,1.0737690609897863,1.0492207242146594,1.0737690609897863,1.134430520158813,1.0492207242146594,1.134430520158813
2010-08-31,1.04402295201666,1.0405675565582124,1.0684496779052957,1.0405675565582124,1.0405675565582124,1.1119164179358805,1.0405675565582124,1.0684496779052957,1.04402295201666,1.0684496779052957,1.128810624094849,1.04402295201666,1.128810624094849
2010-09-01,1.1315280492805848,1.1277830388140644,1.1580021085354033,1.1277830388140644,1.1277830388140644,1.1740468236023398,1.1277830388140644,1.1580021085354033,1.1315280492805848,1.1580021085354033,1.2234222255574148,1.1315280492805848,1.2234222255574148
2010-09-02,1.1703584844337802,1.16648495714776,1.1977410489985552,1.16648495714776,1.16648495714776,1.2009065195563733,1.16648495714776,1.1977410489985552,1.1703584844337802,1.1977410489985552,1.265406175866635,1.1703584844337802,1.265406175866635
2010-09-03,1.2299693334807007,1.2258985125847335,1.2587465971436567,1.2258985125847335,1.2258985125847335,1.241684371362108,1.2258985125847335,1.2587465971436567,1.2299693334807007,1.2587465971436567,1.3298581685986917,1.2299693334807007,1.3298581685986917
2010-09-07,1.200027557660462,1.2060033940951786,1.2281042815994903,1.2060033940951786,1.2060033940951786,1.2215330640219988,1.2060033940951786,1.2281042815994903,1.200027557660462,1.2281042815994903,1.297484747511669,1.200027557660462,1.297484747511669
2010-09-08,1.242412241250729,1.2344005598886967,1.2714806283001672,1.2344005598886967,1.2344005598886967,1.250295899276971,1.2344005598886967,1.2714806283001672,1.242412241250729,1.2714806283001672,1.343311595516471,1.242412241250729,1.343311595516471
2010-09-09,1.2581312753005343,1.2448123399124005,1.283545734365404,1.2448123399124005,1.2448123399124005,1.26084175148315,1.2448123399124005,1.283545734365404,1.2581312753005343,1.283545734365404,1.360307210988003,1.2581312753005343,1.360307210988003
2010-09-10,1.2716714804983558,1.2537435830696606,1.293906024045794,1.2537435830696606,1.2537435830696606,1.2698880019935797,1.2537435830696606,1.293906024045794,1.2716714804983558,1.293906024045794,1.374947049556879,1.2716714804983558,1.374947049556879
2010-09-13,1.3277281632228066,1.290587850545833,1.3366836285082095,1.290587850545833,1.290587850545833,1.3072067120089703,1.290587850545833,1.3366836285082095,1.3277281632228066,1.3366836285082095,1.435556233376685,1.3277281632228066,1.435556233376685
2010-09-14,1.3445444947004048,1.3014851379559607,1.3493809461521569,1.3014851379559607,1.3014851379559607,1.3182443234657844,1.3014851379559607,1.3493809461521569,1.3445444947004048,1.3493809461521569,1.4482836523625249,1.3445444947004048,1.4482836523625249
2010-09-15,1.3673772809588876,1.316219511860119,1.366567134585973,1.316219511860119,1.316219511860119,1.3331684314655765,1.316219511860119,1.366567134585973,1.361669084394267,1.366567134585973,1.4654997771129308,1.3673772809588876,1.4654997771129308
2010-09-16,1.3866564756971151,1.3224054788790656,1.381017963708314,1.3224054788790656,1.3224054788790656,1.3456996785310333,1.3224054788790656,1.381017963708314,1.3760681188520347,1.381017963708314,1.4799636410293937,1.3866564756971151,1.4799636410293937
2010-09-17,1.401419860007741,1.3270985855572124,1.3920454780722378,1.3270985855572124,1.3270985855572124,1.355251230228244,1.3270985855572124,1.3920454780722378,1.3870561083968134,1.3920454780722378,1.4909934026659952,1.401419860007741,1.4909934026659952
2010-09-20,1.4744292665638692,1.3501444223636245,1.4464362519331675,1.3501444223636245,1.3501444223636245,1.4023206778539683,1.3501444223636245,1.4464362519331675,1.4412519348354071,1.4464362519331675,1.5453665299706145,1.4744292665638692,1.5453665299706145
2010-09-21,1.4697822370021199,1.348725984014713,1.4441568506168927,1.348725984014713,1.348725984014713,1.4008474240346047,1.348725984014713,1.4441568506168927,1.437845087606962,1.4441568506168927,1.5419571058103945,1.4711763458706446,1.5419571058103945
2010-09-22,1.4628103788258622,1.3465934399224753,1.44073169806936,1.3465934399224753,1.3465934399224753,1.3986324678955089,1.3465934399224753,1.44073169806936,1.4327298134980548,1.44073169806936,1.536837153895438,1.466291416114236,1.536837153895438
2010-09-23,1.4584315355545543,1.3452497885262897,1.4385753220984312,1.3452497885262897,1.3452497885262897,1.3972368911664657,1.3452497885262897,1.4385753220984312,1.4295132144461973,1.4385753220984312,1.5336168470193803,1.4632189316173272,1.5336168470193803
2010-09-24,1.5410173112361834,1.370642020880606,1.4793060166684624,1.370642020880606,1.370642020880606,1.423610404916197,1.370642020880606,1.4793060166684624,1.4902243901771626,1.4793060166684624,1.5944071231998425,1.5212187398082542,1.5944071231998425
2010-09-27,1.5233766312681556,1.3654119136726843,1.470838894390033,1.3654119136726843,1.3654119136726843,1.4181781805085134,1.3654119136726843,1.470838894390033,1.477429966313791,1.470838894390033,1.5816308241175272,1.5090289136925708,1.5816308241175272
2010-09-28,1.5272039928717946,1.3665554096460977,1.472686576766794,1.3665554096460977,1.3665554096460977,1.4193658668196958,1.3665554096460977,1.472686576766794,1.4802139095336113,1.472686576766794,1.5390742462674343,1.4684258187956118,1.5390742462674343
2010-09-29,1.514902897019584,1.3628863671431806,1.466755588232968,1.3628863671431806,1.3628863671431806,1.415555034375002,1.3628863671431806,1.466755588232968,1.471271954201546,1.466755588232968,1.526677539661525,1.4565981606483205,1.526677539661525
2010-09-30,1.4943903409578922,1.3567349755112503,1.4568252797321322,1.3567349755112503,1.3567349755112503,1.4091659225584068,1.3567349755112503,1.4568252797321322,1.4563306260303168,1.4568252797321322,1.5060055489471078,1.4368750803846029,1.5060055489471078
2010-10-01,1.4897438040837554,1.3553288013858422,1.454560412181827,1.3553288013858422,1.3553288013858422,1.4077054069127761,1.3553288013858422,1.454560412181827,1.4529344782321214,1.454560412181827,1.5013228966814676,1.4324073768258019,1.5013228966814676
2010-10-04,1.4380608735252824,1.339655555168628,1.4293292467392114,1.339655555168628,1.339655555168628,1.3914264689744045,1.339655555168628,1.4293292467392114,1.415130035848151,1.4293292467392114,1.4492382585025185,1.3827135900250145,1.4492382585025185
2010-10-05,1.5451177860063898,1.3728992539495977,1.4825326885725645,1.3728992539495977,1.3728992539495977,1.4259548686305614,1.3728992539495977,1.4825326885725645,1.4941423999209913,1.4825326885725645,1.5571272750671912,1.4856501558679232,1.5571272750671912
2010-10-06,1.5057408781762534,1.3612365988708188,1.4636417167768243,1.3612365988708188,1.3612365988708188,1.4138415109002687,1.3612365988708188,1.4636417167768243,1.4655840394680049,1.4636417167768243,1.5174443086646165,1.447788764467697,1.5174443086646165
2010-10-07,1.5205047551744917,1.3656856002456041,1.4708172629113478,1.3656856002456041,1.3656856002456041,1.4184624436836963,1.3656856002456041,1.4708172629113478,1.4763616421101147,1.4708172629113478,1.5323229384803494,1.461984417616147,1.5323229384803494
2010-10-08,1.5511341586726723,1.3748558303198,1.4856315064263677,1.3748558303198,1.3748558303198,1.4279870567848716,1.3748558303198,1.4856315064263677,1.498666772836377,1.4856315064263677,1.5631904102278127,1.4914349737441865,1.5631904102278127
2010-10-11,1.5542791479329034,1.3757850228499982,1.4871375963755344,1.3757850228499982,1.3757850228499982,1.428952157908293,1.3757850228499982,1.4871375963755344,1.5009457299202384,1.4871375963755344,1.5663598440413713,1.4944589204147778,1.5663598440413713
2010-10-12,1.586547230430488,1.3853058232534747,1.50257468137694,1.3853058232534747,1.3853058232534747,1.438840889109465,1.3853058232534747,1.50257468137694,1.524316358372925,1.50257468137694,1.5988787314855284,1.5254850869803713,1.5988787314855284
2010-10-13,1.6250988865095715,1.3965263808345494,1.5208302810964216,1.3965263808345494,1.3965263808345494,1.4504950645090464,1.3965263808345494,1.5208302810964216,1.5520959851986744,1.5208302810964216,1.637730031835198,1.5625529884578966,1.637730031835198
2010-10-14,1.6160790901570692,1.3939426645120965,1.5166097442613766,1.3939426645120965,1.3939426645120965,1.447811500614199,1.3939426645120965,1.5166097442613766,1.5456350292736643,1.5166097442613766,1.6286401287590484,1.553880340988329,1.6286401287590484
2010-10-15,1.7191672396897304,1.4235820905184093,1.5649812914991768,1.4235820905184093,1.4235820905184093,1.4785963405764389,1.4235820905184093,1.5649812914991768,1.6195809716432903,1.5649812914991768,1.732529535008397,1.6530008914139265,1.732529535008397
2010-10-18,1.7191672396897304,1.4235820905184093,1.5649812914991768,1.4235820905184093,1.4235820905184093,1.4785963405764389,1.4235820905184093,1.5649812914991768,1.6195809716432903,1.5649812914991768,1.732529535008397,1.6530008914139265,1.732529535008397
2010-10-19,1.6508038773201263,1.4047123230189325,1.5338652427918626,1.4047123230189325,1.4047123230189325,1.4589973519701025,1.4047123230189325,1.5338652427918626,1.5873793340436382,1.5338652427918626,1.6636348157027891,1.5872686599427153,1.6636348157027891
2010-10-20,1.6851249890992852,1.4144472344598078,1.5498101897281051,1.4144472344598078,1.4144472344598078,1.469108468517707,1.4144472344598078,1.5498101897281051,1.6038805745326297,1.5498101897281051,1.6982226896797554,1.6202688399458576,1.6982226896797554
2010-10-21,1.6968795301599529,1.4177360465070163,1.5552155180061986,1.4177360465070163,1.4177360465070163,1.4725243765220537,1.4177360465070163,1.5552155180061986,1.6094744860204147,1.5552155180061986,1.7100685933754023,1.6315709787970796,1.7100685933754023
2010-10-22,1.7299661310112184,1.42695062064138,1.570377700756177,1.42695062064138,1.42695062064138,1.4820950473571153,1.42695062064138,1.570377700756177,1.6251656529396814,1.570377700756177,1.7434123611394954,1.6633841610392384,1.7434123611394954
2010-10-25,1.7562176766133164,1.4341684226970022,1.5822926281888374,1.4341684226970022,1.4341684226970022,1.4895917809684251,1.4341684226970022,1.5822926281888374,1.637496273026495,1.5822926281888374,1.769867947917349,1.6886253518201264,1.769867947917349
2010-10-26,1.7667441116850542,1.4370338003747414,1.5870346088774836,1.4370338003747414,1.4370338003747414,1.492567891005839,1.4370338003747414,1.5870346088774836,1.6424036937943653,1.5870346088774836,1.7804762001217274,1.6987466513396157,1.7804762001217274
2010-10-27,1.7849308537570125,1.4419647093281562,1.5952030212978305,1.4419647093281562,1.4419647093281562,1.4976893546592487,1.4419647093281562,1.5952030212978305,1.6508570889859817,1.5952030212978305,1.7988042993652509,1.7162334322430768,1.7988042993652509
2010-10-28,1.7951845041205914,1.4447258624068033,1.5997848945969793,1.4447258624068033,1.4447258624068033,1.5005572123437834,1.4447258624068033,1.5997848945969793,1.6555988164750515,1.5997848945969793,1.8091376466315447,1.7260924458398583,1.8091376466315447
2010-10-29,1.7865690400688041,1.442414682376063,1.5959460442675686,1.442414682376063,1.442414682376063,1.498156716890359,1.442414682376063,1.5959460442675686,1.6516260348320555,1.5959460442675686,1.8004552185448983,1.717808568955304,1.8004552185448983
2010-11-01,1.7906747701735446,1.443519624353699,1.5977798731240338,1.443519624353699,1.443519624353699,1.499304359288759,1.443519624353699,1.5977798731240338,1.653523843027792,1.5977798731240338,1.8045928605991524,1.721756280013517,1.8045928605991524
2010-11-02,1.84495120832458,1.458104276075695,1.6219947115489315,1.458104276075695,1.458104276075695,1.5144526340586897,1.458104276075695,1.6219947115489315,1.6785834982181824,1.6219947115489315,1.8592911645109327,1.7739437569355567,1.8592911645109327
2010-11-03,1.8716118488743145,1.4651277669613585,1.6337141049353416,1.4651277669613585,1.4651277669613585,1.5217475473557742,1.4651277669613585,1.6337141049353416,1.6907117623903691,1.6337141049353416,1.8780986675134301,1.7995782976462853,1.8780986675134301
2010-11-04,1.9379269446092655,1.4824319404003143,1.6626570471745374,1.4824319404003143,1.4824319404003143,1.5397204396069144,1.4824319404003143,1.6626570471745374,1.720664477332455,1.6626570471745374,1.9246801235495854,1.863341095024775,1.9246801235495854
2010-11-05,1.9402475032644648,1.4830236500585154,1.663652516382544,1.4830236500585154,1.4830236500585154,1.5403350158516755,1.4830236500585154,1.663652516382544,1.721694676860016,1.663652516382544,1.9262934109813599,1.865572341314877,1.9262934109813599
2010-11-08,1.9451720801812946,1.4842783463488776,1.6657637894974477,1.4842783463488776,1.4842783463488776,1.5416381998098192,1.4842783463488776,1.6657637894974477,1.7238796088981265,1.6657637894974477,1.9297158228311675,1.8703073838665403,1.9297158228311675
2010-11-09,1.9137236656418204,1.4762793624023272,1.652298237860474,1.4762793624023272,1.4762793624023272,1.5333300955772124,1.4762793624023272,1.652298237860474,1.7099442658225354,1.652298237860474,1.907876854119523,1.8400693383366082,1.907876854119523
2010-11-10,1.942982904889447,1.4838030559282638,1.664929369072873,1.4838030559282638,1.4838030559282638,1.5411445418175536,1.4838030559282638,1.664929369072873,1.7230160768870206,1.664929369072873,1.928295746581554,1.8682024643303008,1.928295746581554
2010-11-11,1.9103055632150217,1.475484791038729,1.6509288686773034,1.475484791038729,1.475484791038729,1.5325048180478251,1.475484791038729,1.6509288686773034,1.7085271215510578,1.6509288686773034,1.8694598396973547,1.8367827899264244,1.8694598396973547
2010-11-12,1.8130981330259823,1.4504577155136145,1.6007545794998819,1.4504577155136145,1.4504577155136145,1.506510572592483,1.4504577155136145,1.6007545794998819,1.656602332124575,1.6007545794998819,1.774330876897942,1.7433166250037269,1.774330876897942
2010-11-15,1.7936829565066856,1.4452804093201408,1.5836132388526476,1.4452804093201408,1.4452804093201408,1.50113318969149,1.4452804093201408,1.5836132388526476,1.6388629576722953,1.5836132388526476,1.7553308313123683,1.7246486889516484,1.7553308313123683
2010-11-16,1.7046766400872635,1.437306633921689,1.505031023131639,1.437306633921689,1.437306633921689,1.4928512681899093,1.437306633921689,1.505031023131639,1.5575391348364358,1.505031023131639,1.6825138557276191,1.6390679979135105,1.6825138557276191
2010-11-17,1.7208050975431133,1.4509054234815846,1.5192705734695087,1.4509054234815846,1.4509054234815846,1.5069755822097695,1.4509054234815846,1.5192705734695087,1.5722754801826972,1.5192705734695087,1.6984326244271137,1.6545757123092681,1.6984326244271137
2010-11-18,1.8007916176100336,1.5183464578765942,1.5898893590515613,1.5183464578765942,1.5183464578765942,1.5770228715970909,1.5183464578765942,1.5898893590515613,1.6453580416104356,1.5898893590515613,1.777379226450791,1.7314837558778386,1.777379226450791
2010-11-19,1.805028731078126,1.521919001286385,1.5936302369799884,1.521919001286385,1.521919001286385,1.5807334757466158,1.521919001286385,1.5936302369799884,1.6492294327529566,1.5936302369799884,1.7815612525023656,1.735557793689915,1.7815612525023656
2010-11-22,1.8526110226371881,1.5620382483663093,1.6356398611304181,1.5620382483663093,1.5620382483663093,1.6224031288801812,1.5620382483663093,1.6356398611304181,1.692704705121705,1.6356398611304181,1.8285249187794463,1.7813087645942012,1.8285249187794463
2010-11-23,1.7651060896024673,1.4882580264790435,1.558383192154436,1.4882580264790435,1.4882580264790435,1.545771674455447,1.4882580264790435,1.558383192154436,1.612752675224796,1.558383192154436,1.74215765192472,1.6971716725358308,1.74215765192472
2010-11-24,1.8681935822183118,1.5751767614031764,1.6493974471956487,1.5751767614031764,1.5751767614031764,1.6360493790165909,1.5751767614031764,1.6493974471956487,1.7069422712370466,1.6493974471956487,1.8439048869132266,1.796291591327659,1.8439048869132266
2010-11-26,1.8564387126992357,1.5652655843838286,1.639019265854366,1.5652655843838286,1.5652655843838286,1.6257551851171184,1.5652655843838286,1.639019265854366,1.696202011841036,1.639019265854366,1.8323028444067349,1.7849891366595523,1.8323028444067349
2010-11-29,1.8305969189615907,1.543476946763,1.6162039703584805,1.543476946763,1.543476946763,1.6031245268172718,1.543476946763,1.6162039703584805,1.6725907273814258,1.6162039703584805,1.8067970241250555,1.7601419274422738,1.8067970241250555
2010-11-30,1.7610059432906693,1.4848009676120344,1.5547632402799745,1.4848009676120344,1.4848009676120344,1.5421810177423834,1.4848009676120344,1.5547632402799745,1.609006429051766,1.5547632402799745,1.738110812296673,1.6932293303646568,1.738110812296673
2010-12-01,1.8729823415832767,1.5792144278096136,1.6536253642311138,1.5792144278096136,1.5792144278096136,1.640243080814885,1.5792144278096136,1.6536253642311138,1.7113176934976964,1.6536253642311138,1.8486313868216704,1.8008960435975163,1.8486313868216704
2010-12-02,1.9298575426614084,1.6271690380229875,1.7038395456520878,1.6271690380229875,1.6271690380229875,1.6900508942508095,1.6271690380229875,1.7038395456520878,1.7632837669439465,1.7038395456520878,1.9047671439564384,1.8555822637109622,1.9047671439564384
2010-12-03,1.9459914196809966,1.6362379440844301,1.7180838808338192,1.6362379440844301,1.6362379440844301,1.7041799543922562,1.6362379440844301,1.7180838808338192,1.7780250640695765,1.7180838808338192,1.9206912617590224,1.871095189085317,1.9206912617590224
2010-12-06,1.9425734814834024,1.634322019168942,1.715066239304888,1.634322019168942,1.634322019168942,1.7011867337116395,1.634322019168942,1.715066239304888,1.7749021418812763,1.715066239304888,1.9173177607440857,1.8678087985835756,1.9173177607440857
2010-12-07,1.9443532333692053,1.6353202440231887,1.7166375530300961,1.6353202440231887,1.6353202440231887,1.7027453312763063,1.6353202440231887,1.7166375530300961,1.7765282762150554,1.7166375530300961,1.91907437377978,1.86952005237309,1.91907437377978
2010-12-08,1.9712864943978943,1.6504219262490585,1.7404164870807228,1.6504219262490585,1.6504219262490585,1.7263318296993209,1.6504219262490585,1.7404164870807228,1.8011368190286652,1.7404164870807228,1.945657471004822,1.8954167210980835,1.945657471004822
2010-12-09,1.9733342683449344,1.6515648993047427,1.7422244330841938,1.6515648993047427,1.6515648993047427,1.7275273729329235,1.6515648993047427,1.7422244330841938,1.8030078413602966,1.7422244330841938,1.9476786215023831,1.8973856814654777,1.9476786215023831
2010-12-10,2.0147637127690325,1.674680907341207,1.7788018094986346,1.674680907341207,1.674680907341207,1.7517065842086899,1.674680907341207,1.7788018094986346,1.840861343606776,1.7788018094986346,1.9885694348328657,1.9372206125779259,1.9885694348328657
2010-12-13,1.991111751240052,1.6615744942027935,1.7579198809135106,1.6615744942027935,1.6615744942027935,1.737997351548739,1.6615744942027935,1.7579198809135106,1.819250878119816,1.7579198809135106,1.9652249763872986,1.921301451944837,1.9652249763872986
2010-12-14,1.9994491752491463,1.6662128580288442,1.7652808557116677,1.6662128580288442,1.6662128580288442,1.7428490533973904,1.6662128580288442,1.7652808557116677,1.8268686654892872,1.7652808557116677,1.9734540041609525,1.9269330260596114,1.9734540041609525
2010-12-15,1.9790778563030578,1.6548954232129114,1.7472953526109722,1.6548954232129114,1.6548954232129114,1.7310110817596192,1.6548954232129114,1.7472953526109722,1.808255677113296,1.7472953526109722,1.9533475361187285,1.9131902825964253,1.9533475361187285
2010-12-16,2.0203708262584743,1.6779147456623202,1.783752237957253,1.6779147456623202,1.6779147456623202,1.7550891604681602,1.6779147456623202,1.783752237957253,1.8459844845520452,1.783752237957253,1.9941036493077824,1.941133052015349,1.9941036493077824
2010-12-17,2.0265238376226424,1.681321456405379,1.7891846306885104,1.681321456405379,1.681321456405379,1.7586525602853735,1.681321456405379,1.7891846306885104,1.8516064047282346,1.7891846306885104,2.0001766643484133,1.9452712376895955,2.0001766643484133
2010-12-20,2.031989385538073,1.6843444796437024,1.794010073225644,1.6843444796437024,1.6843444796437024,1.7618146251823779,1.6843444796437024,1.794010073225644,1.8566001991942458,1.794010073225644,2.005571153766878,1.9489437240786043,2.005571153766878
2010-12-21,2.065485574024587,1.7028547863634478,1.8235833081978137,1.7028547863634478,1.7028547863634478,1.7811762994061433,1.7028547863634478,1.8235833081978137,1.887205196768996,1.8235833081978137,2.0386318527389364,1.9714327836953414,2.0386318527389364
2010-12-22,2.0676754062332514,1.7034565764549645,1.825516675108575,1.7034565764549645,1.7034565764549645,1.7824352373459031,1.7034565764549645,1.825516675108575,1.8892060157416461,1.825516675108575,2.0401448060242147,1.9728958657632438,2.0401448060242147
2010-12-23,2.0519507883905037,1.6991383287590707,1.8116336681360543,1.6991383287590707,1.6991383287590707,1.77339832150885,1.6991383287590707,1.8116336681360543,1.874838652985286,1.8116336681360543,2.0292841321847326,1.9623931904364498,2.0292841321847326
2010-12-27,2.0527750547663315,1.6993658427586265,1.812361399388875,1.6993658427586265,1.6993658427586265,1.773873236279594,1.6993658427586265,1.812361399388875,1.8755917736110346,1.812361399388875,1.999748423996147,1.933831062686701,1.999748423996147
2010-12-28,2.043886641777181,1.6969131198141385,1.8045139654647537,1.6969131198141385,1.6969131198141385,1.7687527148735929,1.6969131198141385,1.8045139654647537,1.8674705553391153,1.8045139654647537,1.9910896136576202,1.9254576712152405,1.9910896136576202
