signal_date,execution_date,execution_type,action,symbol,units_after,price,drop_from_anchor_pct,from_symbol,to_symbol,units_before,reason
2019-08-15,2019-08-15,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,6.7276,-19.55,,,,
2019-08-28,2019-08-28,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,6.9544,,,,3.0,extra shares max holding days 10
2019-08-28,2019-08-28,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,6.9544,-16.84,,,,
2019-09-03,2019-09-03,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,7.0093,-16.18,,,,
2019-09-04,2019-09-04,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,10.2265,,TQQQ,SOXL,3.0,
2019-09-20,2019-09-20,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,11.096,-8.73,,,,
2019-10-02,2019-10-02,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,10.1704,-16.34,,,,
2019-10-04,2019-10-04,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,11.2703,,,,3.0,extra shares max holding days 10
2019-10-04,2019-10-04,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,11.2703,-7.3,,,,
2019-10-08,2019-10-08,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,10.0008,-17.74,,,,
2019-10-15,2019-10-15,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,12.2909,,,,3.0,extra shares profit >= 12%
2019-10-18,2019-10-18,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,11.4831,-6.57,,,,
2019-10-28,2019-10-28,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,13.3766,,,,2.0,extra shares profit >= 12%
2019-11-04,2019-11-04,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,8.6456,,SOXL,TQQQ,1.0,
2019-12-03,2019-12-03,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,13.0246,,TQQQ,SOXL,1.0,
2020-01-03,2020-01-03,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,10.5506,,SOXL,TQQQ,1.0,
2020-01-27,2020-01-27,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,11.0699,-8.61,,,,
2020-02-04,2020-02-04,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,12.4919,,,,2.0,extra shares profit >= 12%
2020-02-21,2020-02-21,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,12.911,-8.4,,,,
2020-02-24,2020-02-24,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,11.4233,-18.96,,,,
2020-02-28,2020-02-28,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,13.2304,,TQQQ,SOXL,3.0,
2020-03-02,2020-03-02,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,10.4479,,SOXL,TQQQ,1.0,
2020-03-03,2020-03-03,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,9.4641,-9.42,,,,
2020-03-04,2020-03-04,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,10.6127,,,,2.0,extra shares profit >= 12%
2020-03-05,2020-03-05,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,9.6814,-8.77,,,,
2020-03-09,2020-03-09,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,7.3103,-31.12,,,,
2020-03-10,2020-03-10,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,11.3975,,TQQQ,SOXL,3.0,
2020-03-11,2020-03-11,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,7.3617,,SOXL,TQQQ,1.0,
2020-03-12,2020-03-12,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,6.5855,,TQQQ,SOXL,1.0,
2020-03-13,2020-03-13,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,6.7862,,SOXL,TQQQ,1.0,
2020-03-16,2020-03-16,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,4.4473,-34.47,,,,
2020-03-17,2020-03-17,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,5.6607,,TQQQ,SOXL,2.0,
2020-03-18,2020-03-18,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,4.6933,,SOXL,TQQQ,1.0,
2020-03-20,2020-03-20,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,4.2396,-11.71,,,,
2020-03-23,2020-03-23,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,4.5113,,TQQQ,SOXL,2.0,
2020-03-24,2020-03-24,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,5.2007,,SOXL,TQQQ,1.0,
2020-03-27,2020-03-27,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,5.2938,-10.39,,,,
2020-04-01,2020-04-01,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,4.9822,-15.66,,,,
2020-04-06,2020-04-06,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,6.1248,,,,3.0,extra shares profit >= 12%
2020-04-21,2020-04-21,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,6.8566,-13.94,,,,
2020-04-24,2020-04-24,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,7.7724,,,,2.0,extra shares profit >= 12%
2020-04-28,2020-04-28,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,7.4954,-5.92,,,,
2020-05-07,2020-05-07,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,8.583,,,,2.0,extra shares profit >= 12%
2020-05-12,2020-05-12,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,8.6069,-5.95,,,,
2020-05-20,2020-05-20,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,9.6707,,,,2.0,extra shares profit >= 12%
2020-06-11,2020-06-11,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,9.9095,-14.72,,,,
2020-06-17,2020-06-17,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,11.1428,,,,2.0,extra shares profit >= 12%
2020-06-24,2020-06-24,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,11.2132,-5.89,,,,
2020-07-02,2020-07-02,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,12.0917,,TQQQ,SOXL,2.0,
2020-07-13,2020-07-13,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,12.8112,-5.94,,,,
2020-07-27,2020-07-27,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,14.0453,,,,2.0,extra shares max holding days 10
2020-07-28,2020-07-28,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,13.2146,-7.36,,,,
2020-07-30,2020-07-30,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,14.8941,,,,2.0,extra shares profit >= 12%
2020-08-04,2020-08-04,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,14.9764,,SOXL,TQQQ,1.0,
2020-08-11,2020-08-11,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,14.1084,-9.99,,,,
2020-08-18,2020-08-18,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,16.1906,,,,2.0,extra shares profit >= 12%
2020-09-02,2020-09-02,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,19.8749,,TQQQ,SOXL,1.0,
2020-09-03,2020-09-03,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,16.483,-17.07,,,,
2020-09-04,2020-09-04,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,16.026,-19.37,,,,
2020-09-08,2020-09-08,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,14.5203,,SOXL,TQQQ,3.0,
2020-09-09,2020-09-09,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,14.8805,,TQQQ,SOXL,1.0,
2020-09-18,2020-09-18,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,14.6245,-7.95,,,,
2020-10-01,2020-10-01,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,17.3835,,,,2.0,extra shares profit >= 12%
2020-10-02,2020-10-02,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,15.011,,SOXL,TQQQ,1.0,
2020-10-06,2020-10-06,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,15.1006,-5.37,,,,
2020-10-12,2020-10-12,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,18.4173,,,,2.0,extra shares profit >= 12%
2020-10-16,2020-10-16,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,17.3237,-5.95,,,,
2020-10-28,2020-10-28,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,14.3413,-22.14,,,,
2020-10-29,2020-10-29,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,16.9168,,TQQQ,SOXL,3.0,
2020-10-30,2020-10-30,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,14.0225,,SOXL,TQQQ,1.0,
2020-11-03,2020-11-03,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,17.3254,,TQQQ,SOXL,1.0,
2020-11-10,2020-11-10,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,19.9396,-12.47,,,,
2020-11-16,2020-11-16,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,23.6709,,,,2.0,extra shares profit >= 12%
2020-12-09,2020-12-09,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,28.3401,-8.55,,,,
2020-12-23,2020-12-23,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,27.951,,,,2.0,extra shares max holding days 10
2020-12-23,2020-12-23,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,27.951,-9.81,,,,
2021-01-05,2021-01-05,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,31.4654,,,,2.0,extra shares profit >= 12%
2021-01-15,2021-01-15,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,36.6809,-6.35,,,,
2021-01-21,2021-01-21,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,41.8543,,,,2.0,extra shares profit >= 12%
2021-01-22,2021-01-22,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,39.5573,-5.49,,,,
2021-01-27,2021-01-27,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,32.1423,-23.2,,,,
2021-02-05,2021-02-05,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,35.6128,,,,3.0,extra shares max holding days 10
2021-02-05,2021-02-05,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,35.6128,-14.91,,,,
2021-02-11,2021-02-11,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,42.8299,,,,2.0,extra shares profit >= 12%
2021-02-17,2021-02-17,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,42.6806,-5.52,,,,
2021-02-25,2021-02-25,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,35.1241,-22.25,,,,
2021-03-03,2021-03-03,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,33.9519,,,,3.0,extra shares max holding days 10
2021-03-03,2021-03-03,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,33.9519,-24.84,,,,
2021-03-04,2021-03-04,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,29.074,-35.64,,,,
2021-03-16,2021-03-16,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,35.8624,,,,3.0,extra shares profit >= 12%
2021-03-16,2021-03-16,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,35.8624,-20.61,,,,
2021-03-17,2021-03-17,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,37.2589,-17.52,,,,
2021-03-30,2021-03-30,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,34.4614,,,,3.0,extra shares max holding days 10
2021-03-30,2021-03-30,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,34.4614,-23.71,,,,
2021-03-31,2021-03-31,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,37.0713,-17.94,,,,
2021-04-01,2021-04-01,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,41.1461,,,,3.0,extra shares profit >= 12%
2021-04-01,2021-04-01,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,41.1461,-8.92,,,,
2021-04-05,2021-04-05,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,24.2746,,SOXL,TQQQ,2.0,
2021-04-22,2021-04-22,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,25.096,-6.0,,,,
2021-05-06,2021-05-06,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,24.1934,,,,2.0,extra shares max holding days 10
2021-05-06,2021-05-06,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,24.1934,-9.38,,,,
2021-05-12,2021-05-12,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,21.0725,-21.07,,,,
2021-05-20,2021-05-20,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,23.4174,,,,3.0,extra shares max holding days 10
2021-05-20,2021-05-20,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,23.4174,-12.29,,,,
2021-06-04,2021-06-04,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,24.8286,,,,2.0,extra shares max holding days 10
2021-06-04,2021-06-04,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,24.8286,-7.0,,,,
2021-06-18,2021-06-18,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,26.3592,,,,2.0,extra shares max holding days 10
2021-07-19,2021-07-19,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,29.2556,-6.77,,,,
2021-08-02,2021-08-02,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,31.6864,,,,2.0,extra shares max holding days 10
2021-08-18,2021-08-18,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,31.013,-6.04,,,,
2021-08-30,2021-08-30,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,35.7958,,,,2.0,extra shares profit >= 12%
2021-09-14,2021-09-14,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,34.3775,-5.33,,,,
2021-09-28,2021-09-28,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,30.2848,,,,2.0,extra shares max holding days 10
2021-09-28,2021-09-28,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,30.2848,-16.6,,,,
2021-09-29,2021-09-29,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,30.0842,-17.15,,,,
2021-10-12,2021-10-12,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,29.461,,,,3.0,extra shares max holding days 10
2021-10-12,2021-10-12,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,29.461,-18.87,,,,
2021-10-13,2021-10-13,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,30.151,-16.97,,,,
2021-10-19,2021-10-19,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,34.11,,,,3.0,extra shares profit >= 12%
2021-10-19,2021-10-19,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,34.11,-6.06,,,,
2021-11-02,2021-11-02,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,37.9139,,,,2.0,extra shares max holding days 10
2021-11-10,2021-11-10,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,37.9831,-6.74,,,,
2021-11-24,2021-11-24,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,40.6479,,,,2.0,extra shares max holding days 10
2021-11-26,2021-11-26,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,38.4057,-9.2,,,,
2021-12-02,2021-12-02,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,61.365,,TQQQ,SOXL,2.0,
2021-12-09,2021-12-09,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,63.936,-8.46,,,,
2021-12-16,2021-12-16,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,57.4648,-17.72,,,,
2021-12-23,2021-12-23,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,65.417,,,,3.0,extra shares max holding days 10
2021-12-23,2021-12-23,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,65.417,-6.34,,,,
2022-01-07,2022-01-07,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,57.9737,,,,2.0,extra shares max holding days 10
2022-01-07,2022-01-07,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,57.9737,-18.15,,,,
2022-01-10,2022-01-10,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,58.226,-17.8,,,,
2022-01-19,2022-01-19,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,30.7408,,SOXL,TQQQ,3.0,
2022-01-20,2022-01-20,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,44.6303,,TQQQ,SOXL,1.0,
2022-01-24,2022-01-24,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,27.4552,,SOXL,TQQQ,1.0,
2022-01-25,2022-01-25,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,39.0017,,TQQQ,SOXL,1.0,
2022-01-26,2022-01-26,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,25.3826,,SOXL,TQQQ,1.0,
2022-01-27,2022-01-27,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,35.285,,TQQQ,SOXL,1.0,
2022-01-28,2022-01-28,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,26.9203,,SOXL,TQQQ,1.0,
2022-01-31,2022-01-31,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,43.262,,TQQQ,SOXL,1.0,
2022-02-03,2022-02-03,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,41.3696,-13.6,,,,
2022-02-09,2022-02-09,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,49.5115,,,,2.0,extra shares profit >= 12%
2022-02-10,2022-02-10,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,45.0476,-9.02,,,,
2022-02-11,2022-02-11,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,38.371,-22.5,,,,
2022-02-25,2022-02-25,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,40.5447,,,,3.0,extra shares max holding days 10
2022-02-25,2022-02-25,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,40.5447,-18.11,,,,
2022-02-28,2022-02-28,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,39.7975,-19.62,,,,
2022-03-02,2022-03-02,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,25.0387,,SOXL,TQQQ,3.0,
2022-03-04,2022-03-04,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,22.9661,-8.28,,,,
2022-03-07,2022-03-07,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,20.4016,-18.52,,,,
2022-03-08,2022-03-08,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,30.2387,,TQQQ,SOXL,3.0,
2022-03-09,2022-03-09,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,22.2736,,SOXL,TQQQ,1.0,
2022-03-11,2022-03-11,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,20.2201,-9.22,,,,
2022-03-16,2022-03-16,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,23.1332,,,,2.0,extra shares profit >= 12%
2022-03-31,2022-03-31,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,27.7847,-7.02,,,,
2022-04-08,2022-04-08,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,24.7569,-17.15,,,,
2022-04-14,2022-04-14,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,22.4455,,,,3.0,extra shares max holding days 10
2022-04-14,2022-04-14,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,22.4455,-24.88,,,,
2022-04-18,2022-04-18,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,22.5076,-24.68,,,,
2022-04-29,2022-04-29,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,17.4454,,,,3.0,extra shares max holding days 10
2022-04-29,2022-04-29,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,17.4454,-41.62,,,,
2022-05-02,2022-05-02,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,23.7799,,TQQQ,SOXL,2.0,
2022-05-03,2022-05-03,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,18.3098,,SOXL,TQQQ,1.0,
2022-05-05,2022-05-05,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,17.1255,-14.9,,,,
2022-05-06,2022-05-06,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,16.5285,-17.87,,,,
2022-05-10,2022-05-10,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,20.4701,,TQQQ,SOXL,3.0,
2022-05-11,2022-05-11,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,13.7348,,SOXL,TQQQ,1.0,
2022-05-18,2022-05-18,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,13.4434,-14.59,,,,
2022-05-19,2022-05-19,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,19.9072,,TQQQ,SOXL,2.0,
2022-05-20,2022-05-20,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,13.0566,,SOXL,TQQQ,1.0,
2022-05-24,2022-05-24,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,12.8465,-6.24,,,,
2022-05-26,2022-05-26,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,14.4798,,,,2.0,extra shares profit >= 12%
2022-06-03,2022-06-03,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,15.3489,-7.91,,,,
2022-06-10,2022-06-10,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,12.794,-23.24,,,,
2022-06-14,2022-06-14,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,15.2968,,TQQQ,SOXL,3.0,
2022-06-15,2022-06-15,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,11.8914,,SOXL,TQQQ,1.0,
2022-06-16,2022-06-16,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,10.4396,-12.21,,,,
2022-06-23,2022-06-23,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,12.0967,,,,2.0,extra shares profit >= 12%
2022-06-28,2022-06-28,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,11.8579,-11.26,,,,
2022-07-08,2022-07-08,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,13.3193,,,,2.0,extra shares profit >= 12%
2022-07-11,2022-07-11,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,12.4692,-6.68,,,,
2022-07-20,2022-07-20,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,14.2744,,,,2.0,extra shares profit >= 12%
2022-07-22,2022-07-22,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,14.1025,-5.23,,,,
2022-07-29,2022-07-29,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,15.9315,,,,2.0,extra shares profit >= 12%
2022-08-09,2022-08-09,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,16.1082,-6.69,,,,
2022-08-12,2022-08-12,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,18.1379,,,,2.0,extra shares profit >= 12%
2022-08-19,2022-08-19,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,16.8819,-9.1,,,,
2022-08-22,2022-08-22,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,15.5543,-16.25,,,,
2022-09-02,2022-09-02,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,12.7414,,,,3.0,extra shares max holding days 10
2022-09-02,2022-09-02,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,12.7414,-31.4,,,,
2022-09-06,2022-09-06,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,12.4501,-32.96,,,,
2022-09-09,2022-09-09,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,14.2505,,,,3.0,extra shares profit >= 12%
2022-09-09,2022-09-09,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,14.2505,-23.27,,,,
2022-09-12,2022-09-12,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,14.7711,-20.47,,,,
2022-09-23,2022-09-23,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,10.1769,,,,3.0,extra shares max holding days 10
2022-09-23,2022-09-23,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,10.1769,-45.2,,,,
2022-09-26,2022-09-26,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,10.0384,-45.95,,,,
2022-09-30,2022-09-30,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,8.6388,,TQQQ,SOXL,3.0,
2022-10-03,2022-10-03,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,9.8665,,SOXL,TQQQ,1.0,
2022-10-07,2022-10-07,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,9.3125,-13.64,,,,
2022-10-10,2022-10-10,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,9.0212,-16.34,,,,
2022-10-21,2022-10-21,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,9.8235,,,,3.0,extra shares max holding days 10
2022-10-21,2022-10-21,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,9.8235,-8.9,,,,
2022-11-02,2022-11-02,signal_close_after_hours_proxy,BUY_EXTRA_2,TQQQ,3.0,8.6917,-19.4,,,,
2022-11-04,2022-11-04,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,8.7656,,TQQQ,SOXL,3.0,
2022-11-07,2022-11-07,signal_close_after_hours_proxy,RESET_ON_ROTATION,,,8.8445,,SOXL,TQQQ,1.0,
2022-11-09,2022-11-09,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,8.4051,-6.98,,,,
2022-11-10,2022-11-10,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,10.2438,,,,2.0,extra shares profit >= 12%
2022-11-21,2022-11-21,signal_close_after_hours_proxy,BUY_EXTRA_1,TQQQ,2.0,10.1148,-7.75,,,,
2022-12-06,2022-12-06,signal_close_after_hours_proxy,SELL_EXTRAS,TQQQ,1.0,9.9429,,,,2.0,extra shares max holding days 10
