strategy,date,equity,daily_return,holding
Top1 current-member baseline,2026-01-30,99.08208000622362,0.21532147082146924,SNDK
Top1 current-member baseline,2026-02-02,89.58512512672083,-0.09584936931992416,SNDK
Top1 current-member baseline,2026-02-03,105.59849864055809,0.17875036163856306,SNDK
Top1 current-member baseline,2026-02-04,99.5035275824187,-0.057718349565610616,SNDK
Top1 current-member baseline,2026-02-05,85.7723450681782,-0.13799694189602452,SNDK
Top1 current-member baseline,2026-02-06,93.49375795014724,0.09002217294900228,SNDK
Top1 current-member baseline,2026-02-09,90.09557220869445,-0.036346659027919004,SNDK
Top1 current-member baseline,2026-02-10,87.31358546613994,-0.030878173858648772,SNDK
Top1 current-member baseline,2026-02-11,88.01649955111503,0.00805045493461809,SNDK
Top1 current-member baseline,2026-02-12,97.45716112886183,0.10726013447358462,SNDK
Top1 current-member baseline,2026-02-13,92.88898104975767,-0.04687372406696633,SNDK
Top1 current-member baseline,2026-02-17,93.11339278354777,0.002415913397412428,SNDK
Top1 current-member baseline,2026-02-18,88.62356087120631,-0.04821897020526966,SNDK
Top1 current-member baseline,2026-02-19,90.88141258609464,0.025476878752023868,SNDK
Top1 current-member baseline,2026-02-20,93.7219770501069,0.03125572527078968,SNDK
Top1 current-member baseline,2026-02-23,100.35402818088903,0.07076303060952727,SNDK
Top1 current-member baseline,2026-02-24,103.83969048165254,0.034733656076869845,SNDK
Top1 current-member baseline,2026-02-25,98.027708878761,-0.05597071385645602,SNDK
Top1 current-member baseline,2026-02-26,98.24679958617266,0.002234987534826649,SNDK
Top1 current-member baseline,2026-02-27,95.40775806862823,-0.02889703816819289,SNDK
Top1 current-member baseline,2026-03-02,94.124406367972,-0.013451230032395123,SNDK
Top1 current-member baseline,2026-03-03,88.49424042906608,-0.05981621724014097,SNDK
Top1 current-member baseline,2026-03-04,89.28540183284476,0.008940258709976057,SNDK
Top1 current-member baseline,2026-03-05,90.43334130548942,0.012856967086218418,SNDK
Top1 current-member baseline,2026-03-06,83.41408103526155,-0.07761805733259786,SNDK
Top1 current-member baseline,2026-03-09,78.6595164527683,-0.05699954400364793,SNDK
Top1 current-member baseline,2026-03-10,91.17048454095487,0.15905218659332698,SNDK
Top1 current-member baseline,2026-03-11,95.23583227042455,0.044590612301105725,SNDK
Top1 current-member baseline,2026-03-12,98.43850511594022,0.03362886393874942,SNDK
Top1 current-member baseline,2026-03-13,95.96613153304372,-0.025115919629057237,SNDK
Top1 current-member baseline,2026-03-16,104.60346670778712,0.0900039945005946,SNDK
Top1 current-member baseline,2026-03-17,108.9365837140853,0.041424219891324165,SNDK
Top1 current-member baseline,2026-03-18,111.06891306674403,0.01957404280508035,SNDK
Top1 current-member baseline,2026-03-19,107.5900947388268,-0.03132126021460857,SNDK
Top1 current-member baseline,2026-03-20,117.56326754981285,0.09269601291081453,SNDK
Top1 current-member baseline,2026-03-23,108.9365837140853,-0.07337907507608465,SNDK
Top1 current-member baseline,2026-03-24,105.54220533880208,-0.031159214467309737,SNDK
Top1 current-member baseline,2026-03-25,99.04708938249935,-0.06154046085594567,SNDK
Top1 current-member baseline,2026-03-26,99.50352758241871,0.004608294930875667,SNDK
Top1 current-member baseline,2026-03-27,91.24960346721043,-0.08295107033639149,SNDK
Top1 current-member baseline,2026-03-30,97.69603156783735,0.07064609440131298,SNDK
Top1 current-member baseline,2026-03-31,89.46341013066079,-0.08426771594565807,SNDK
Top1 current-member baseline,2026-04-01,99.24335446541144,0.10931781295243614,SNDK
Top1 current-member baseline,2026-04-02,97.6914720146928,-0.015637142245725877,SNDK
Top1 current-member baseline,2026-04-06,109.5969017292559,0.12186764585523413,SNDK
Top1 current-member baseline,2026-04-07,108.89094175134515,-0.0064414227662632495,SNDK
Top1 current-member baseline,2026-04-08,119.2825162455906,0.0954310278441235,SNDK
Top1 current-member baseline,2026-04-09,124.31551073018716,0.04219389934929052,SNDK
Top1 current-member baseline,2026-04-10,132.96805679709095,0.06960150037659552,SNDK
Top1 current-member baseline,2026-04-13,131.92357553541027,-0.007855129170418418,SNDK
Top1 current-member baseline,2026-04-14,146.67185413368736,0.11179410911523124,SNDK
Top1 current-member baseline,2026-04-15,141.47530077020124,-0.03542979254049383,SNDK
Top1 current-member baseline,2026-04-16,136.41720552766236,-0.03575249683161852,SNDK
Top1 current-member baseline,2026-04-17,140.1021880905326,0.027012593819208508,SNDK
Top1 current-member baseline,2026-04-20,141.64341920223535,0.011000764033084476,SNDK
Top1 current-member baseline,2026-04-21,141.16872421721996,-0.0033513380832584927,SNDK
Top1 current-member baseline,2026-04-22,140.28019638834863,-0.006294084145041512,SNDK
Top1 current-member baseline,2026-04-23,144.31738818068135,0.028779484890057105,SNDK
Top1 current-member baseline,2026-04-24,145.2325490002218,0.006341306692681403,SNDK
Top1 current-member baseline,2026-04-27,155.13497909052535,0.06818326992448798,SNDK
Top1 current-member baseline,2026-04-28,156.34529436453838,0.007801691669464095,SNDK
Top1 current-member baseline,2026-04-29,162.8875752300491,0.0418450768991907,SNDK
Top1 current-member baseline,2026-04-30,169.2518570840027,0.03907162252839247,SNDK
Top1 current-member baseline,2026-05-01,161.12573046446684,-0.04801203815153843,SNDK
Top1 current-member baseline,2026-05-04,185.949887897719,0.1540669970072015,SNDK
Top1 current-member baseline,2026-05-05,196.11780284514933,0.054680941528844285,SNDK
Top1 current-member baseline,2026-05-06,218.69475990252903,0.1151193656559879,SNDK
Top1 current-member baseline,2026-05-07,209.8733339303572,-0.040336704803093926,SNDK
Top1 current-member baseline,2026-05-08,212.14791019761483,0.010837852645026347,SNDK
Top1 current-member baseline,2026-05-11,241.34169820735727,0.13761053777314403,SNDK
Top1 current-member baseline,2026-05-12,227.00193142655763,-0.059416863672182796,SNDK
Top1 current-member baseline,2026-05-13,230.11864137297147,0.01372988294340649,SNDK
Top1 current-member baseline,2026-05-14,212.1524790370183,-0.07807347648482754,SNDK
Top1 current-member baseline,2026-05-15,200.9849540311546,-0.052639144527343085,SNDK
Top1 PIT S&P membership,2020-01-03,0.9683080731113595,-0.03169192688864053,TGT
Top1 PIT S&P membership,2020-01-06,0.962948531802514,-0.005534954688154348,TGT
Top1 PIT S&P membership,2020-01-07,0.9554138654777878,-0.007824578444106778,TGT
Top1 PIT S&P membership,2020-01-08,0.9635699396480485,0.008536692280660896,TGT
Top1 PIT S&P membership,2020-01-09,0.9592978943938859,-0.004433560116791302,TGT
Top1 PIT S&P membership,2020-01-10,0.9686965348092308,0.009797415870784532,TGT
Top1 PIT S&P membership,2020-01-13,0.9677643691512209,-0.0009622886265341357,TGT
Top1 PIT S&P membership,2020-01-14,0.9600744608033979,-0.00794605442497065,TGT
Top1 PIT S&P membership,2020-01-15,0.9126144302349719,-0.049433697599570614,TGT
Top1 PIT S&P membership,2020-01-16,0.9098960502754281,-0.0029786729964854652,TGT
Top1 PIT S&P membership,2020-01-17,0.9048469779860586,-0.005549064959498473,TGT
Top1 PIT S&P membership,2020-01-21,0.9061675922244103,0.0014594890301684593,TGT
Top1 PIT S&P membership,2020-01-22,0.8865931724351113,-0.021601324034606906,TGT
Top1 PIT S&P membership,2020-01-23,0.881854707926923,-0.0053445759064144616,TGT
Top1 PIT S&P membership,2020-01-24,0.9010406907022445,0.021756398874848815,TGT
Top1 PIT S&P membership,2020-01-27,0.8773496315010706,-0.02629299591643275,TGT
Top1 PIT S&P membership,2020-01-28,0.9022058903112495,0.02833107568262383,TGT
Top1 PIT S&P membership,2020-01-29,0.8993319061308112,-0.0031855081099579907,TGT
Top1 PIT S&P membership,2020-01-30,0.8837190202682572,-0.01736053814628369,TGT
Top1 PIT S&P membership,2020-01-31,0.8809228295918876,-0.0031641173407366274,TGT
Top1 PIT S&P membership,2020-02-03,0.8632902600450687,-0.02001602064846897,TGT
Top1 PIT S&P membership,2020-02-04,0.8827091675468469,0.022494065322553825,TGT
Top1 PIT S&P membership,2020-02-05,0.8855831781522726,0.003255897538045227,TGT
Top1 PIT S&P membership,2020-02-06,0.9009632101832544,0.01736712305564736,TGT
Top1 PIT S&P membership,2020-02-07,0.8934284042864946,-0.008363056128814939,TGT
Top1 PIT S&P membership,2020-02-10,0.8979338130868953,0.005042831388373914,TGT
Top1 PIT S&P membership,2020-02-11,0.9093520756289517,0.012716151653542118,TGT
Top1 PIT S&P membership,2020-02-12,0.9061674793490097,-0.003502049827883713,TGT
Top1 PIT S&P membership,2020-02-13,0.9153329728590195,0.01011456901608776,TGT
Top1 PIT S&P membership,2020-02-14,0.9189063240258866,0.0039038811807530216,TGT
Top1 PIT S&P membership,2020-02-18,0.9135898448075614,-0.005785659625273554,TGT
Top1 PIT S&P membership,2020-02-19,0.9193709167968213,0.006327863671117706,TGT
Top1 PIT S&P membership,2020-02-20,0.9137461757356959,-0.006118032404943241,TGT
Top1 PIT S&P membership,2020-02-21,0.920464250498393,0.00735223297354759,TGT
Top1 PIT S&P membership,2020-02-24,0.8942947682411039,-0.02843074268568213,TGT
Top1 PIT S&P membership,2020-02-25,0.8920294566083146,-0.002533070429613149,TGT
Top1 PIT S&P membership,2020-02-26,0.8763277010310483,-0.01760228371489847,TGT
Top1 PIT S&P membership,2020-02-27,0.8466427035303479,-0.03387431147705855,TGT
Top1 PIT S&P membership,2020-02-28,0.798444003474827,-0.05692920975346616,TGT
Top1 PIT S&P membership,2020-03-02,0.8075838374455534,0.011447056939434486,TGT
Top1 PIT S&P membership,2020-03-03,0.8104653984918736,0.0035681261965752054,GE
Top1 PIT S&P membership,2020-03-04,0.7967776452192207,-0.016888757124145393,GE
Top1 PIT S&P membership,2020-03-05,0.763638502966657,-0.041591455848947634,GE
Top1 PIT S&P membership,2020-03-06,0.7023798057539682,-0.08021949780518545,GE
Top1 PIT S&P membership,2020-03-09,0.6007004759311961,-0.14476402793731313,GE
Top1 PIT S&P membership,2020-03-10,0.6331513171423292,0.05402166722246782,GE
Top1 PIT S&P membership,2020-03-11,0.6216131778354722,-0.018223351976796587,GE
Top1 PIT S&P membership,2020-03-12,0.5213762742935418,-0.16125286129062877,GE
Top1 PIT S&P membership,2020-03-13,0.5624807165088817,0.07883834428606451,GE
Top1 PIT S&P membership,2020-03-16,0.5040692719556312,-0.10384612812291516,GE
Top1 PIT S&P membership,2020-03-17,0.49830023552720426,-0.011444927809316607,GE
Top1 PIT S&P membership,2020-03-18,0.46945494250002284,-0.057887375864197455,GE
Top1 PIT S&P membership,2020-03-19,0.4615225733278781,-0.01689697658715006,GE
Top1 PIT S&P membership,2020-03-20,0.5055115463041353,0.09531272253720569,GE
Top1 PIT S&P membership,2020-03-23,0.4651282526117333,-0.07988599664567475,GE
Top1 PIT S&P membership,2020-03-24,0.48027207554880486,0.0325583811605461,GE
Top1 PIT S&P membership,2020-03-25,0.537241447496973,0.11861895548074397,GE
Top1 PIT S&P membership,2020-03-26,0.5502214992173764,0.024160555334808764,GE
Top1 PIT S&P membership,2020-03-27,0.5538270276802225,0.00655286728703719,GE
Top1 PIT S&P membership,2020-03-30,0.5437314306016401,-0.018228790893194846,GE
Top1 PIT S&P membership,2020-03-31,0.5675285908295892,0.043766387022389885,GE
Top1 PIT S&P membership,2020-04-01,0.5422891340774032,-0.04447257311793218,GE
Top1 PIT S&P membership,2020-04-02,0.5536582159071519,0.02096498180641393,REGN
Top1 PIT S&P membership,2020-04-03,0.5550807415872461,0.0025693209984491983,REGN
Top1 PIT S&P membership,2020-04-06,0.563839985934792,0.015780126549696183,REGN
Top1 PIT S&P membership,2020-04-07,0.5632015547525636,-0.0011322914269195072,REGN
Top1 PIT S&P membership,2020-04-08,0.5625294542394692,-0.0011933569916895426,REGN
Top1 PIT S&P membership,2020-04-09,0.5713671070438814,0.015710560109888805,REGN
Top1 PIT S&P membership,2020-04-13,0.5735065085585995,0.0037443554036333815,REGN
Top1 PIT S&P membership,2020-04-14,0.5876310374716799,0.024628367250059124,REGN
Top1 PIT S&P membership,2020-04-15,0.5883927545513646,0.0012962505911227051,REGN
Top1 PIT S&P membership,2020-04-16,0.5812464117368773,-0.01214553163547405,REGN
Top1 PIT S&P membership,2020-04-17,0.6160482398992144,0.05987448259395278,REGN
Top1 PIT S&P membership,2020-04-20,0.6347764860575182,0.030400616291619942,REGN
Top1 PIT S&P membership,2020-04-21,0.6340483931965057,-0.001147006666132988,REGN
Top1 PIT S&P membership,2020-04-22,0.622220013809355,-0.018655325861672623,REGN
Top1 PIT S&P membership,2020-04-23,0.626061974555825,0.0061746016862247455,REGN
Top1 PIT S&P membership,2020-04-24,0.642538778635575,0.02631816776835838,REGN
Top1 PIT S&P membership,2020-04-27,0.6307888677718398,-0.018286695300610445,REGN
Top1 PIT S&P membership,2020-04-28,0.6020356434390141,-0.04558296095869907,REGN
Top1 PIT S&P membership,2020-04-29,0.5966143669259762,-0.009004909546667106,REGN
Top1 PIT S&P membership,2020-04-30,0.5757243743852947,-0.035014229791877294,REGN
Top1 PIT S&P membership,2020-05-01,0.5871941487496745,0.019922335886206177,REGN
Top1 PIT S&P membership,2020-05-04,0.5916187430053471,0.007535147046499047,REGN
Top1 PIT S&P membership,2020-05-05,0.6306880257534188,0.06603793948380465,REGN
Top1 PIT S&P membership,2020-05-06,0.6263643896028149,-0.006855427682234461,REGN
Top1 PIT S&P membership,2020-05-07,0.6321777490403713,0.00928111421091904,REGN
Top1 PIT S&P membership,2020-05-08,0.6295007090139874,-0.004234631842780945,REGN
Top1 PIT S&P membership,2020-05-11,0.6331186690759267,0.005747348668766916,REGN
Top1 PIT S&P membership,2020-05-12,0.6462798859330494,0.020787914651659634,REGN
Top1 PIT S&P membership,2020-05-13,0.6279886184409864,-0.02830239326674311,REGN
Top1 PIT S&P membership,2020-05-14,0.6465038829781944,0.02948343965719169,REGN
Top1 PIT S&P membership,2020-05-15,0.6348548201307352,-0.018018550474587114,REGN
Top1 PIT S&P membership,2020-05-18,0.651902939383183,0.026853571418008704,REGN
Top1 PIT S&P membership,2020-05-19,0.6283806234331045,-0.036082543165605,REGN
Top1 PIT S&P membership,2020-05-20,0.6295791336754526,0.0019072998078777381,REGN
Top1 PIT S&P membership,2020-05-21,0.6468735906182235,0.027469869977752692,REGN
Top1 PIT S&P membership,2020-05-22,0.6251547332542337,-0.033575118352308864,REGN
Top1 PIT S&P membership,2020-05-26,0.6144241088669758,-0.017164749487538322,REGN
Top1 PIT S&P membership,2020-05-27,0.6034022875208994,-0.017938458447539052,REGN
Top1 PIT S&P membership,2020-05-28,0.6132591595240963,0.01633548994932421,REGN
Top1 PIT S&P membership,2020-05-29,0.6504467616619524,0.060639293454197274,REGN
Top1 PIT S&P membership,2020-06-01,0.6776653293656326,0.04184595774469568,REGN
Top1 PIT S&P membership,2020-06-02,0.7000817721855613,0.03307892826819536,NEM
Top1 PIT S&P membership,2020-06-03,0.656792599493916,-0.06183445193338255,NEM
Top1 PIT S&P membership,2020-06-04,0.6580627155733015,0.0019338160636466206,NEM
Top1 PIT S&P membership,2020-06-05,0.6229658842985861,-0.05333356600235162,NEM
Top1 PIT S&P membership,2020-06-08,0.6279302142667518,0.007968863292979744,NEM
Top1 PIT S&P membership,2020-06-09,0.659332570452008,0.050009309110767175,NEM
Top1 PIT S&P membership,2020-06-10,0.6724937439141714,0.01996135797317078,NEM
Top1 PIT S&P membership,2020-06-11,0.6828843564472903,0.015450868691568198,NEM
Top1 PIT S&P membership,2020-06-12,0.6566771779769206,-0.03837718381295574,NEM
Top1 PIT S&P membership,2020-06-15,0.6244667799534594,-0.049050582392240916,NEM
Top1 PIT S&P membership,2020-06-16,0.6569081461778573,0.05195050764240117,NEM
Top1 PIT S&P membership,2020-06-17,0.6496348356504793,-0.011072035823725068,NEM
Top1 PIT S&P membership,2020-06-18,0.642130571610975,-0.01155151113777686,NEM
Top1 PIT S&P membership,2020-06-19,0.6524055900690268,0.016001447232568022,NEM
Top1 PIT S&P membership,2020-06-22,0.6735328546987551,0.03238363519768894,NEM
Top1 PIT S&P membership,2020-06-23,0.6877331873965798,0.021083355620678645,NEM
Top1 PIT S&P membership,2020-06-24,0.6780353055153007,-0.014101227131397498,NEM
Top1 PIT S&P membership,2020-06-25,0.6750335822650747,-0.004427089896070657,NEM
Top1 PIT S&P membership,2020-06-26,0.6741100582157068,-0.0013681157110273512,NEM
Top1 PIT S&P membership,2020-06-29,0.6866940276343058,0.01866752953057449,NEM
Top1 PIT S&P membership,2020-06-30,0.6877331324497997,0.001513199145001698,NEM
Top1 PIT S&P membership,2020-07-01,0.713132034105034,0.03693133347343602,NEM
Top1 PIT S&P membership,2020-07-02,0.7013790434797497,-0.016480805886155525,DXCM
Top1 PIT S&P membership,2020-07-06,0.7187818840601895,0.02481231901954062,DXCM
Top1 PIT S&P membership,2020-07-07,0.7452871512918123,0.036875257737301714,DXCM
Top1 PIT S&P membership,2020-07-08,0.7485305905717976,0.004351932371789102,DXCM
Top1 PIT S&P membership,2020-07-09,0.7599348059745022,0.015235470061407907,DXCM
Top1 PIT S&P membership,2020-07-10,0.7660903108220828,0.008100043318435723,DXCM
Top1 PIT S&P membership,2020-07-13,0.7697522377966622,0.004780019956981185,DXCM
Top1 PIT S&P membership,2020-07-14,0.6915093006957657,-0.10164691086168076,DXCM
Top1 PIT S&P membership,2020-07-15,0.7236644178825439,0.046499905575275946,DXCM
Top1 PIT S&P membership,2020-07-16,0.7204035770923688,-0.00450601233057224,DXCM
Top1 PIT S&P membership,2020-07-17,0.7265590819399494,0.008544522880390204,DXCM
Top1 PIT S&P membership,2020-07-20,0.7511462450942649,0.033840555799903305,DXCM
Top1 PIT S&P membership,2020-07-21,0.7539536887382118,0.0037375460002393446,DXCM
Top1 PIT S&P membership,2020-07-22,0.7512508670179133,-0.003584864376513286,DXCM
Top1 PIT S&P membership,2020-07-23,0.7450430512085084,-0.008263306016599747,DXCM
Top1 PIT S&P membership,2020-07-24,0.7331853854439481,-0.01591541018378262,DXCM
Top1 PIT S&P membership,2020-07-27,0.7466124332788632,0.018313305340619923,DXCM
Top1 PIT S&P membership,2020-07-28,0.737911039596457,-0.011654498766103694,DXCM
Top1 PIT S&P membership,2020-07-29,0.7495244988464583,0.01573829178155739,DXCM
Top1 PIT S&P membership,2020-07-30,0.7382249053674024,-0.015075682644725252,DXCM
Top1 PIT S&P membership,2020-07-31,0.7581561800568505,0.026998919359850992,DXCM
Top1 PIT S&P membership,2020-08-03,0.7683397886117801,0.01343207220729381,DXCM
Top1 PIT S&P membership,2020-08-04,0.792085522139174,0.030905250358434833,REGN
Top1 PIT S&P membership,2020-08-05,0.7926785734539998,0.0007487213163852591,REGN
Top1 PIT S&P membership,2020-08-06,0.7611263461281809,-0.03980456692343026,REGN
Top1 PIT S&P membership,2020-08-07,0.7515892698086293,-0.012530214422436292,REGN
Top1 PIT S&P membership,2020-08-10,0.7540097704816422,0.003220509885178746,REGN
Top1 PIT S&P membership,2020-08-11,0.7275165907482622,-0.03513638784343176,REGN
Top1 PIT S&P membership,2020-08-12,0.7260521246160571,-0.002012965959579005,REGN
Top1 PIT S&P membership,2020-08-13,0.7400793636453771,0.019319878771428156,REGN
Top1 PIT S&P membership,2020-08-14,0.7383850560143397,-0.0022893593772048693,REGN
Top1 PIT S&P membership,2020-08-17,0.7440128630222183,0.007621778043906291,REGN
Top1 PIT S&P membership,2020-08-18,0.7540219539963589,0.01345284667993929,REGN
Top1 PIT S&P membership,2020-08-19,0.7612473981044766,0.009582538107574257,REGN
Top1 PIT S&P membership,2020-08-20,0.7382881349481323,-0.030160054685918758,REGN
Top1 PIT S&P membership,2020-08-21,0.7469659319125813,0.011753943418119084,REGN
Top1 PIT S&P membership,2020-08-24,0.7411565169032044,-0.007777349355816199,REGN
Top1 PIT S&P membership,2020-08-25,0.7219492728378519,-0.02591523332427359,REGN
Top1 PIT S&P membership,2020-08-26,0.7328298229085707,0.015071072830296295,REGN
Top1 PIT S&P membership,2020-08-27,0.7439281886392051,0.015144533401473037,REGN
Top1 PIT S&P membership,2020-08-28,0.7394863845597205,-0.005970743073480667,REGN
Top1 PIT S&P membership,2020-08-31,0.7289932162473897,-0.014189805967256941,REGN
Top1 PIT S&P membership,2020-09-01,0.7450899713823732,0.022080802367193675,REGN
Top1 PIT S&P membership,2020-09-02,0.7669508482675391,0.029339915613958878,PYPL
Top1 PIT S&P membership,2020-09-03,0.7454524001103635,-0.028031063797293254,PYPL
Top1 PIT S&P membership,2020-09-04,0.7284006851495506,-0.022874317606715655,PYPL
Top1 PIT S&P membership,2020-09-08,0.6693813822548013,-0.08102587504105907,PYPL
Top1 PIT S&P membership,2020-09-09,0.6922135515658886,0.03410935815719518,PYPL
Top1 PIT S&P membership,2020-09-10,0.7106604956417625,0.026649209675459584,PYPL
Top1 PIT S&P membership,2020-09-11,0.6938879132061875,-0.02360139973789943,PYPL
Top1 PIT S&P membership,2020-09-14,0.6740927949550537,-0.028527832628858163,PYPL
Top1 PIT S&P membership,2020-09-15,0.6887706552600895,0.02177424297498165,PYPL
Top1 PIT S&P membership,2020-09-16,0.6780612755010995,-0.0155485424316546,PYPL
Top1 PIT S&P membership,2020-09-17,0.6401344287152062,-0.055934246883314054,PYPL
Top1 PIT S&P membership,2020-09-18,0.6403881237808599,0.0003963152960899663,PYPL
Top1 PIT S&P membership,2020-09-21,0.6336472169593909,-0.010526283313423423,PYPL
Top1 PIT S&P membership,2020-09-22,0.6769558408853716,0.0683481640364505,PYPL
Top1 PIT S&P membership,2020-09-23,0.6827544895529285,0.008565770937101203,PYPL
Top1 PIT S&P membership,2020-09-24,0.6529639418956348,-0.043632884313658304,PYPL
Top1 PIT S&P membership,2020-09-25,0.6610457650395739,0.012377135436417275,PYPL
Top1 PIT S&P membership,2020-09-28,0.6922135414837128,0.04714919615629487,PYPL
Top1 PIT S&P membership,2020-09-29,0.6981571711272783,0.008586410532833044,PYPL
Top1 PIT S&P membership,2020-09-30,0.7033034507473741,0.007371233631800145,PYPL
Top1 PIT S&P membership,2020-10-01,0.722149023523804,0.02679579171181845,PYPL
Top1 PIT S&P membership,2020-10-02,0.6798058341051162,-0.05863497427728914,APA
Top1 PIT S&P membership,2020-10-05,0.7675724945859252,0.1291054828859235,APA
Top1 PIT S&P membership,2020-10-06,0.7721917918405874,0.006018059906060191,APA
Top1 PIT S&P membership,2020-10-07,0.7452458955101576,-0.0348953415655997,APA
Top1 PIT S&P membership,2020-10-08,0.749095076230024,0.0051649807708520346,APA
Top1 PIT S&P membership,2020-10-09,0.7906689453468837,0.05549878838623368,APA
Top1 PIT S&P membership,2020-10-12,0.7360069172371052,-0.06913390039088618,APA
Top1 PIT S&P membership,2020-10-13,0.7113710515447471,-0.033472329016741575,APA
Top1 PIT S&P membership,2020-10-14,0.7144503055424247,0.004328618645629501,APA
Top1 PIT S&P membership,2020-10-15,0.7005926879613373,-0.01939619519172353,APA
Top1 PIT S&P membership,2020-10-16,0.7421664814336953,0.0593408897733918,APA
Top1 PIT S&P membership,2020-10-19,0.7275385438523921,-0.019709779338249467,APA
Top1 PIT S&P membership,2020-10-20,0.709831147726439,-0.02433877390494077,APA
Top1 PIT S&P membership,2020-10-21,0.7263486663709139,0.023269644756192864,APA
Top1 PIT S&P membership,2020-10-22,0.7024199181675431,-0.03294388674646709,APA
Top1 PIT S&P membership,2020-10-23,0.7363832055872336,0.048351828502091854,APA
Top1 PIT S&P membership,2020-10-26,0.7001043123085133,-0.04926632357101279,APA
Top1 PIT S&P membership,2020-10-27,0.6607379657595734,-0.056229258778786706,APA
Top1 PIT S&P membership,2020-10-28,0.6144244933759091,-0.07009355415262553,APA
Top1 PIT S&P membership,2020-10-29,0.5920396164182677,-0.03643226661529941,APA
Top1 PIT S&P membership,2020-10-30,0.633721577564594,0.07040400674281666,APA
Top1 PIT S&P membership,2020-11-02,0.6491594803833806,0.024360702499849785,APA
Top1 PIT S&P membership,2020-11-03,0.6720172550466295,0.03521133920704589,FDX
Top1 PIT S&P membership,2020-11-04,0.6837797022110758,0.017503192181620664,FDX
Top1 PIT S&P membership,2020-11-05,0.6746118570699353,-0.013407600593429714,FDX
Top1 PIT S&P membership,2020-11-06,0.6882524449609301,0.020219905339702082,FDX
Top1 PIT S&P membership,2020-11-09,0.6776759969580833,-0.015367105602432152,FDX
Top1 PIT S&P membership,2020-11-10,0.6533107777318613,-0.035954083272229376,FDX
Top1 PIT S&P membership,2020-11-11,0.6700897858591894,0.025683041975185006,FDX
Top1 PIT S&P membership,2020-11-12,0.6652959674297599,-0.007153994181963053,FDX
Top1 PIT S&P membership,2020-11-13,0.6622314475050403,-0.004606250563277681,FDX
Top1 PIT S&P membership,2020-11-16,0.6758968605840208,0.02063540342347836,FDX
Top1 PIT S&P membership,2020-11-17,0.6965303881503891,0.0305276274675097,FDX
Top1 PIT S&P membership,2020-11-18,0.7059950340278122,0.013588274163538028,FDX
Top1 PIT S&P membership,2020-11-19,0.7012255559397202,-0.006755682204846791,FDX
Top1 PIT S&P membership,2020-11-20,0.6943065577362252,-0.009867008047393266,FDX
Top1 PIT S&P membership,2020-11-23,0.6924285859834558,-0.002704816383835462,FDX
Top1 PIT S&P membership,2020-11-24,0.7156075778438079,0.033474920489354076,FDX
Top1 PIT S&P membership,2020-11-25,0.7210933258382863,0.0076658606816426555,FDX
Top1 PIT S&P membership,2020-11-27,0.7185978834086517,-0.003460637257644339,FDX
Top1 PIT S&P membership,2020-11-30,0.7116537404646167,-0.009663461449532229,FDX
Top1 PIT S&P membership,2020-12-01,0.7254178401649843,0.019341006612824785,FDX
Top1 PIT S&P membership,2020-12-02,0.709750870684856,-0.021597165954128084,FDX
Top1 PIT S&P membership,2020-12-03,0.7208708778275849,0.015667479395973016,FDX
Top1 PIT S&P membership,2020-12-04,0.7273945831550486,0.009049755688735228,FDX
Top1 PIT S&P membership,2020-12-07,0.7336711758870277,0.008628869223571423,FDX
Top1 PIT S&P membership,2020-12-08,0.7363895015624897,0.0037051008200990054,FDX
Top1 PIT S&P membership,2020-12-09,0.749980629487016,0.018456439011811376,FDX
Top1 PIT S&P membership,2020-12-10,0.7197343978277713,-0.04032935047926911,FDX
Top1 PIT S&P membership,2020-12-11,0.7176805813380922,-0.002853575563260158,FDX
Top1 PIT S&P membership,2020-12-14,0.7330852827460916,0.021464564889407844,FDX
Top1 PIT S&P membership,2020-12-15,0.7083434715574788,-0.03375024948793348,FDX
Top1 PIT S&P membership,2020-12-16,0.7117367342237949,0.0047904199058335095,FDX
Top1 PIT S&P membership,2020-12-17,0.7167643963791274,0.007063935179368652,FDX
Top1 PIT S&P membership,2020-12-18,0.7021272588348079,-0.02042112808373553,FDX
Top1 PIT S&P membership,2020-12-21,0.672803886161882,-0.04176361521925309,FDX
Top1 PIT S&P membership,2020-12-22,0.6748844358315692,0.003092356795909801,FDX
Top1 PIT S&P membership,2020-12-23,0.6777078109990591,0.004183494265964205,FDX
Top1 PIT S&P membership,2020-12-24,0.6720609379455151,-0.008332312188079172,FDX
Top1 PIT S&P membership,2020-12-28,0.6682965440671748,-0.005601268673415372,FDX
Top1 PIT S&P membership,2020-12-29,0.6537091639142465,-0.021827705503534633,FDX
Top1 PIT S&P membership,2020-12-30,0.649374948183331,-0.006630189647278795,FDX
Top1 PIT S&P membership,2020-12-31,0.6429356036199763,-0.00991621956062394,FDX
Top1 PIT S&P membership,2021-01-04,0.6449170778655673,0.0030819171227018938,FDX
Top1 PIT S&P membership,2021-01-05,0.6486819012546756,0.005837685988357544,TSLA
Top1 PIT S&P membership,2021-01-06,0.6799031815439505,0.04813033973799308,TSLA
Top1 PIT S&P membership,2021-01-07,0.6970600664554552,0.025234305967717585,TSLA
Top1 PIT S&P membership,2021-01-08,0.7673102347238053,0.10078065241288559,TSLA
Top1 PIT S&P membership,2021-01-11,0.761394025064496,-0.007710322880599696,TSLA
