date,OOS Rank 1 - IS#4 rebound 8/20,OOS Rank 3 - IS#8 profit 5/15
2023-12-21,1859597.102676317,79365223.57951325
2023-12-22,1864565.585802831,79602591.3021658
2023-12-26,1887392.2603631343,80693475.49599397
2023-12-27,1894051.8176880362,81012194.58368647
2023-12-28,1890850.9715617565,80858941.29656912
2023-12-29,1873354.7136745094,80021407.42124
2024-01-02,1809730.8889474354,76979174.91950476
2024-01-03,1732326.6379513268,73293555.1733324
2024-01-04,1702702.2371692117,71890508.75404206
2024-01-05,1718311.3866218221,72628240.63180223
2024-01-08,1829309.2015593078,77879996.70086354
2024-01-09,1828878.0128826438,77859447.6099455
2024-01-10,1818099.1305420324,77345774.57119997
2024-01-11,1830639.084853749,77942949.33817558
2024-01-12,1815124.4656969975,77203511.47533317
2024-01-16,1862298.4698747199,79449563.6745281
2024-01-17,1829811.8884238175,77898131.82155025
2024-01-18,1948829.9613563626,83569919.59842284
2024-01-19,2102468.118564672,90944912.15982948
2024-01-22,2118631.921567285,91727582.72008207
2024-01-23,2145201.837328157,93015301.63636284
2024-01-24,2205222.3256948283,95928514.53384656
2024-01-25,2193376.807435583,95351700.43652967
2024-01-26,2070253.165543322,89360096.33833349
2024-01-29,2154269.8190333117,93419591.33592914
2024-01-30,2029870.458233596,87380904.94886759
2024-01-31,1913865.449872278,81790910.00051898
2024-02-01,1941828.198586554,83128613.79323034
2024-02-02,2038051.839608765,87739750.32971704
2024-02-05,2155731.760901705,93410885.48701262
2024-02-06,2103472.3628443982,88341169.52484347
2024-02-07,2230948.6049839174,94334138.74750032
2024-02-08,2382282.5120257656,101497255.47954607
2024-02-09,2475515.486597317,110390229.69503194
2024-02-12,2468344.5799868805,110032277.09883554
2024-02-13,2370764.497035226,105163028.39397505
2024-02-14,2469070.0698299403,114925713.0973519
2024-02-15,2468647.1991155865,114881646.66836956
2024-02-16,2435660.336583495,111444887.5728574
2024-02-20,2354342.4504478117,103114869.12030879
2024-02-21,2342215.076299947,101925723.90072356
2024-02-22,2800755.0646486776,124262511.20543563
2024-02-23,2744124.6826283433,121449956.69703764
2024-02-26,2791725.199409399,123808216.5223061
2024-02-27,2787186.5536586284,123582901.81129563
2024-02-28,2727679.7380324556,120629343.68886434
2024-02-29,2867271.123934683,127539767.2440462
2024-03-01,3113459.114129509,139798065.46450904
2024-03-04,3175612.084986726,142922031.81854707
2024-03-05,3050355.186713807,136611588.80199385
2024-03-06,3197832.6833063513,151398563.96774098
2024-03-07,3415415.1258642892,174461060.76054713
2024-03-08,3151918.0018211394,159394388.14978117
2024-03-11,2963820.3832134907,148746392.27381572
2024-03-12,3202434.569824922,166620156.24273267
2024-03-13,2899501.4833335467,143095722.4531203
2024-03-14,2684492.130240079,127258250.23054062
2024-03-15,2587054.0193343326,122639200.18380953
2024-03-18,2562842.098806378,121491434.9859161
2024-03-19,2432001.506951133,115288941.56413886
2024-03-20,2664516.2519110395,126311294.45654681
2024-03-21,3021831.5510561573,143249813.00818932
2024-03-22,3032323.5540542463,143992160.7908758
2024-03-25,2985066.022634777,141480154.04139245
2024-03-26,2910103.97727286,136177317.89387462
2024-03-27,3037404.3384963362,145068327.98165047
2024-03-28,3040030.083951963,145255502.97070453
2024-04-01,3167851.4856648697,154371065.74598262
2024-04-02,2981212.9570955373,140796448.63201764
2024-04-03,3008204.9316005637,142699097.08696175
2024-04-04,2674834.2591032893,119096141.20001818
2024-04-05,2832660.1150345556,126123287.03495492
2024-04-08,2882014.0057636504,128320753.25890446
2024-04-09,3064105.3404097473,134401422.15320298
2024-04-10,2856050.83977939,120780626.27592428
2024-04-11,3215294.0616145334,135972800.2786745
2024-04-12,2811725.848615463,110500187.58252464
2024-04-15,2577358.8083021017,101289616.10005245
2024-04-16,2675840.3655166896,105159918.94305177
2024-04-17,2629900.92045639,103354509.18053888
2024-04-18,2599386.6669274736,102155305.94365634
2024-04-19,2538031.917146283,99744078.20492113
2024-04-22,2559134.0919825877,100573388.88574697
2024-04-23,2591691.890102149,101852902.96115266
2024-04-24,2612662.4244503905,102677040.2006803
2024-04-25,2640931.333506432,103788001.90947708
2024-04-26,2674675.2867828584,105114131.6132877
2024-04-29,2747617.620118927,109392664.66110039
2024-04-30,2714735.5908130775,108083511.31352665
2024-05-01,2660554.616696127,105926369.39931415
2024-05-02,2692756.871351362,107208458.44221343
2024-05-03,2729990.069575764,108690847.67199495
2024-05-06,2948711.1198753584,121687984.4254348
2024-05-07,2935288.3562816023,121134051.20487154
2024-05-08,2936015.650530619,121164065.32549885
2024-05-09,2929476.650313478,120894212.59180175
2024-05-10,3086360.7048845347,125749953.8664969
2024-05-13,3122467.6967307907,127221088.64077616
2024-05-14,3416025.5738777635,139181741.66812852
2024-05-15,3817521.638700805,163597355.2974433
2024-05-16,3736980.1265323223,159733676.5315584
2024-05-17,3643887.593597364,153794643.45654497
2024-05-20,3950406.609620806,173103602.36011338
2024-05-21,3920784.5775258043,171166269.02168113
2024-05-22,4074086.1102445014,181155151.35701865
2024-05-23,4011069.3164283033,176972978.4454011
2024-05-24,4300677.703005748,196044402.56644347
2024-05-28,4446318.906625645,215862273.78572246
2024-05-29,4277631.96749328,206694918.62025514
2024-05-30,4222537.833226075,200734891.95407653
2024-05-31,4062976.7370394357,192243814.72272757
2024-06-03,4062976.7370394357,192243814.72272757
2024-06-04,4083239.935977331,193317068.705581
2024-06-05,4248392.31541732,202069658.94002673
2024-06-06,4245016.4150359575,201889915.69535422
2024-06-07,4234462.387024535,201328040.37599415
2024-06-10,4264473.523013036,202925297.6780452
2024-06-11,4323445.62976684,206066557.59825546
2024-06-12,4437673.4992773365,212161029.1166698
2024-06-13,4485189.422226556,214703967.8533757
2024-06-14,4528758.375338772,217038623.6823863
2024-06-17,4638805.934593989,222942330.0926774
2024-06-18,4640423.196863741,223029336.90289775
2024-06-20,4567244.6450498095,219092252.9519608
2024-06-21,4539126.057868794,217582337.24652496
2024-06-24,4436117.131762456,212055041.35783234
2024-06-25,4535355.585371156,222675469.90831003
2024-06-26,4554368.865486465,224765413.37077826
2024-06-27,4576498.356517096,227210471.35734388
2024-06-28,4528256.004880963,221848309.01715833
2024-07-01,4577986.11796325,227302885.732182
2024-07-02,4672010.46311463,237754593.34221306
2024-07-03,4748920.8286316125,246517061.26432872
2024-07-05,4845301.91763058,257718152.58349383
2024-07-08,4866776.813232803,258996773.15574813
2024-07-09,4873919.690641691,259422285.9081158
2024-07-10,4976228.007783166,265518024.22113472
2024-07-11,4757175.787518885,252434406.19111273
2024-07-12,4808992.166221629,258590182.96323964
2024-07-15,4832965.7454398265,261476255.87454382
2024-07-16,4835357.229508241,261765925.18730977
2024-07-17,4550439.3898857245,227234011.4864322
2024-07-18,4459162.338902586,222131687.14358917
2024-07-19,4297180.28597715,213099132.63098496
2024-07-22,4548383.661064504,231692102.8984664
2024-07-23,4482635.858543304,226693362.53487635
2024-07-24,4385968.341832991,221804746.7511088
2024-07-25,4356750.856774022,220327176.37915748
2024-07-26,4381678.046352468,221587780.31898287
