date,base_rotation,soxl_only,soxl_buy_hold,tqqq_buy_hold,best_drawdown,best_return
2025-01-03,1326.654072268353,86.73084365676283,57.41828581766168,186.3084040068385,26.635697014185737,5279.011501861948
2025-01-06,1371.8954022662956,86.73084365676283,62.559368471906765,192.661861297066,26.93847148179041,5639.058373420199
2025-01-07,1297.9957382892408,86.73084365676283,59.97919905382612,182.2837765046486,26.45477555635022,5031.542933566122
2025-01-08,1298.9617802130583,86.73084365676283,58.111471399507664,182.419442412433,26.46133776020094,5039.031489349188
2025-01-10,1236.9760543577231,86.73084365676283,54.02941590652028,173.71448917954763,26.040431882289777,4558.11295256156
2025-01-13,1224.096074312186,86.73084365676283,53.62506196327615,171.90569171223126,25.95004838368606,4463.18867537314
2025-01-14,1219.7488236258605,86.73084365676283,54.144949301303775,171.29518641615044,25.91933049565738,4431.489374943201
2025-01-15,1302.1817131952969,86.73084365676283,57.64934891051493,182.87163306821117,26.50322259151827,5030.465869190469
2025-01-16,1275.6166147857973,86.73084365676283,57.74562612338221,179.14096869200642,26.322995840764314,4825.217353033113
2025-01-17,1338.568258506658,86.73084365676283,62.559368471906765,187.98157041057428,26.756008019878394,5301.465093231504
2025-01-21,1360.7863543464166,86.73084365676283,64.86995503987426,191.10176433490207,26.90404453105299,5477.457803937712
2025-01-22,1413.594868012923,86.73084365676283,67.68118015738065,198.5179175769885,27.25207024829955,5902.590057648396
2025-01-23,1422.2889972106968,86.73084365676283,67.23832124373162,199.73887590284428,27.3079395366811,5975.195221907301
2025-01-24,1396.689816666723,86.73084365676283,62.86745259571109,196.14386001232205,27.144104042481082,5760.10413585715
2025-01-27,1274.167365812632,86.73084365676283,48.25292730631906,178.93744369717692,26.350379947651092,4749.512642204341
2025-01-28,1330.6791435690163,86.73084365676283,48.84983567529776,186.8736641041885,26.739942466769893,5170.811791550834
2025-01-29,1322.467973304005,86.73084365676283,49.44673665084897,185.720530021174,26.68494225010347,5106.998093545311
2025-01-30,1339.0510933811277,86.73084365676283,52.27721425355783,188.0493772313136,26.796481082679502,5235.076753034225
2025-01-31,1331.8060890982265,86.73084365676283,52.02690237221587,187.0319264781854,26.74815317316947,5178.427453116504
2025-02-03,1299.6056427512133,86.73084365676283,49.31195446757676,182.5098631214867,26.532580631444688,4928.019114048339
2025-02-04,1346.7793047133762,86.73084365676283,50.54426878251159,189.1346870714869,26.853611090869784,5285.777960550511
2025-02-05,1364.328342656024,86.73084365676283,53.336241414815525,191.59918276730895,26.97024779763344,5423.5283134359315
2025-02-06,1384.7756304284171,86.73084365676283,53.31698523289932,194.4706936085862,27.104983646963664,5586.09493851709
2025-02-07,1331.967116761911,86.73084365676283,50.6983071477,187.05454036649977,26.760433510007957,5160.042711107777
2025-02-10,1378.8185993384116,86.73084365676283,52.66231571159949,193.63411911776925,27.074195676431405,5523.047184694326
2025-02-11,1368.9975246114277,86.73084365676283,52.75858922775304,192.25489841791665,27.009914954712105,5444.368845356409
2025-02-12,1371.734498660903,86.73084365676283,53.0281572910112,192.6392648308535,27.027914034130127,5466.137213170865
2025-02-13,1429.5340014935978,89.6596676129167,54.81887130780606,200.7563266559725,27.407533218381378,5926.783317176305
2025-02-14,1446.2783973509906,89.91160692310208,54.97290967299448,203.1078225986304,27.514540654640903,6065.623222902242
2025-02-18,1455.294457817842,94.44655682987316,57.74562612338221,204.37399127901296,27.571717200735076,6141.251173260696
2025-02-19,1455.4553614232343,99.1074733686345,60.59535990800728,204.39658774522545,27.572732566343184,6142.608132318417
