signal_date,execution_date,execution_type,action,symbol,units_after,price,drop_from_anchor_pct,from_symbol,to_symbol,units_before,reason
2022-02-10,2022-02-11,next_open,BUY_EXTRA_1,SOXL,2.0,45.1834,-9.02,,,,
2022-02-11,2022-02-14,next_open,BUY_EXTRA_2,SOXL,3.0,38.5748,-22.5,,,,
2022-02-28,2022-03-01,next_open,SELL_EXTRAS,SOXL,1.0,39.5743,,,,3.0,extra shares max holding days 10
2022-03-01,2022-03-02,next_open,BUY_EXTRA_1,SOXL,2.0,36.3622,-28.3,,,,
2022-03-02,2022-03-03,next_open,RESET_ON_ROTATION,,,25.6691,,SOXL,TQQQ,2.0,
2022-03-03,2022-03-04,next_open,BUY_EXTRA_1,TQQQ,2.0,23.4818,-6.53,,,,
2022-03-07,2022-03-08,next_open,BUY_EXTRA_2,TQQQ,3.0,20.244,-20.52,,,,
2022-03-08,2022-03-09,next_open,RESET_ON_ROTATION,,,33.1112,,TQQQ,SOXL,3.0,
2022-03-09,2022-03-10,next_open,RESET_ON_ROTATION,,,21.4426,,SOXL,TQQQ,1.0,
2022-03-11,2022-03-14,next_open,BUY_EXTRA_1,TQQQ,2.0,19.967,-6.2,,,,
2022-03-16,2022-03-17,next_open,SELL_EXTRAS,TQQQ,1.0,22.7273,,,,2.0,extra shares profit >= 12%
2022-03-31,2022-04-01,next_open,BUY_EXTRA_1,TQQQ,2.0,27.9041,-7.02,,,,
2022-04-08,2022-04-11,next_open,BUY_EXTRA_2,TQQQ,3.0,23.797,-17.15,,,,
2022-04-18,2022-04-19,next_open,SELL_EXTRAS,TQQQ,1.0,22.3166,,,,3.0,extra shares max holding days 10
2022-04-19,2022-04-20,next_open,BUY_EXTRA_1,TQQQ,2.0,24.1504,-19.83,,,,
2022-04-20,2022-04-21,next_open,BUY_EXTRA_2,TQQQ,3.0,23.7063,-23.45,,,,
2022-05-02,2022-05-03,next_open,RESET_ON_ROTATION,,,23.6149,,TQQQ,SOXL,3.0,
2022-05-03,2022-05-04,next_open,RESET_ON_ROTATION,,,18.3815,,SOXL,TQQQ,1.0,
2022-05-05,2022-05-06,next_open,BUY_EXTRA_1,TQQQ,2.0,16.7577,-14.9,,,,
2022-05-06,2022-05-09,next_open,BUY_EXTRA_2,TQQQ,3.0,15.5495,-17.87,,,,
2022-05-10,2022-05-11,next_open,RESET_ON_ROTATION,,,19.9266,,TQQQ,SOXL,3.0,
2022-05-11,2022-05-12,next_open,RESET_ON_ROTATION,,,13.0996,,SOXL,TQQQ,1.0,
2022-05-18,2022-05-19,next_open,BUY_EXTRA_1,TQQQ,2.0,13.1521,-14.59,,,,
2022-05-19,2022-05-20,next_open,RESET_ON_ROTATION,,,20.9069,,TQQQ,SOXL,2.0,
2022-05-20,2022-05-23,next_open,RESET_ON_ROTATION,,,13.2047,,SOXL,TQQQ,1.0,
2022-05-24,2022-05-25,next_open,BUY_EXTRA_1,TQQQ,2.0,12.6268,-6.24,,,,
2022-05-26,2022-05-27,next_open,SELL_EXTRAS,TQQQ,1.0,14.9478,,,,2.0,extra shares profit >= 12%
2022-06-03,2022-06-06,next_open,BUY_EXTRA_1,TQQQ,2.0,16.0557,-7.91,,,,
2022-06-10,2022-06-13,next_open,BUY_EXTRA_2,TQQQ,3.0,11.5905,-23.24,,,,
2022-06-14,2022-06-15,next_open,RESET_ON_ROTATION,,,15.8694,,TQQQ,SOXL,3.0,
2022-06-15,2022-06-16,next_open,RESET_ON_ROTATION,,,10.9792,,SOXL,TQQQ,1.0,
2022-06-28,2022-06-29,next_open,BUY_EXTRA_1,TQQQ,2.0,11.834,-11.26,,,,
2022-07-07,2022-07-08,next_open,SELL_EXTRAS,TQQQ,1.0,12.8895,,,,2.0,extra shares profit >= 12%
2022-07-11,2022-07-12,next_open,BUY_EXTRA_1,TQQQ,2.0,12.6268,-6.68,,,,
2022-07-20,2022-07-21,next_open,SELL_EXTRAS,TQQQ,1.0,14.3317,,,,2.0,extra shares profit >= 12%
2022-07-22,2022-07-25,next_open,BUY_EXTRA_1,TQQQ,2.0,14.1025,-5.23,,,,
2022-07-29,2022-08-01,next_open,SELL_EXTRAS,TQQQ,1.0,15.6546,,,,2.0,extra shares profit >= 12%
2022-08-09,2022-08-10,next_open,BUY_EXTRA_1,TQQQ,2.0,17.2592,-6.69,,,,
2022-08-22,2022-08-23,next_open,BUY_EXTRA_2,TQQQ,3.0,15.4874,-16.25,,,,
2022-08-24,2022-08-25,next_open,SELL_EXTRAS,TQQQ,1.0,15.8933,,,,3.0,extra shares max holding days 10
2022-08-25,2022-08-26,next_open,BUY_EXTRA_1,TQQQ,2.0,16.4043,-11.47,,,,
2022-08-26,2022-08-29,next_open,BUY_EXTRA_2,TQQQ,3.0,14.0165,-22.24,,,,
2022-09-12,2022-09-13,next_open,SELL_EXTRAS,TQQQ,1.0,13.4864,,,,3.0,extra shares max holding days 10
2022-09-13,2022-09-14,next_open,BUY_EXTRA_1,TQQQ,2.0,12.4788,-33.56,,,,
2022-09-14,2022-09-15,next_open,BUY_EXTRA_2,TQQQ,3.0,12.3594,-32.06,,,,
2022-09-28,2022-09-29,next_open,SELL_EXTRAS,TQQQ,1.0,10.1769,,,,3.0,extra shares max holding days 10
2022-09-29,2022-09-30,next_open,BUY_EXTRA_1,TQQQ,2.0,9.6277,-47.57,,,,
2022-09-30,2022-10-03,next_open,RESET_ON_ROTATION,,,8.8631,,TQQQ,SOXL,2.0,
2022-10-03,2022-10-04,next_open,RESET_ON_ROTATION,,,10.4587,,SOXL,TQQQ,1.0,
2022-10-07,2022-10-10,next_open,BUY_EXTRA_1,TQQQ,2.0,9.3221,-13.64,,,,
2022-10-10,2022-10-11,next_open,BUY_EXTRA_2,TQQQ,3.0,8.8445,-16.34,,,,
2022-10-24,2022-10-25,next_open,SELL_EXTRAS,TQQQ,1.0,10.2581,,,,3.0,extra shares max holding days 10
2022-10-26,2022-10-27,next_open,BUY_EXTRA_1,TQQQ,2.0,9.9286,-6.73,,,,
2022-11-02,2022-11-03,next_open,BUY_EXTRA_2,TQQQ,3.0,8.429,-19.4,,,,
2022-11-04,2022-11-07,next_open,RESET_ON_ROTATION,,,9.0386,,TQQQ,SOXL,3.0,
2022-11-07,2022-11-08,next_open,RESET_ON_ROTATION,,,9.0021,,SOXL,TQQQ,1.0,
2022-11-09,2022-11-10,next_open,BUY_EXTRA_1,TQQQ,2.0,9.6229,-6.98,,,,
2022-11-11,2022-11-14,next_open,SELL_EXTRAS,TQQQ,1.0,10.5876,,,,2.0,extra shares profit >= 12%
2022-11-21,2022-11-22,next_open,BUY_EXTRA_1,TQQQ,2.0,10.1864,-7.75,,,,
2022-12-07,2022-12-08,next_open,SELL_EXTRAS,TQQQ,1.0,9.9668,,,,2.0,extra shares max holding days 10
2022-12-08,2022-12-09,next_open,BUY_EXTRA_1,TQQQ,2.0,10.0527,-10.09,,,,
2022-12-15,2022-12-16,next_open,BUY_EXTRA_2,TQQQ,3.0,9.303,-17.1,,,,
2022-12-23,2022-12-27,next_open,SELL_EXTRAS,TQQQ,1.0,8.3816,,,,3.0,extra shares max holding days 10
2022-12-27,2022-12-28,next_open,BUY_EXTRA_1,TQQQ,2.0,8.0407,-28.55,,,,
2022-12-28,2022-12-29,next_open,BUY_EXTRA_2,TQQQ,3.0,8.0023,-31.43,,,,
2023-01-04,2023-01-05,next_open,RESET_ON_ROTATION,,,9.5894,,TQQQ,SOXL,3.0,
2023-01-19,2023-01-20,next_open,BUY_EXTRA_1,SOXL,2.0,11.8498,-9.88,,,,
2023-01-23,2023-01-24,next_open,SELL_EXTRAS,SOXL,1.0,13.983,,,,2.0,extra shares profit >= 12%
2023-01-30,2023-01-31,next_open,BUY_EXTRA_1,SOXL,2.0,13.3763,-9.45,,,,
2023-02-01,2023-02-02,next_open,SELL_EXTRAS,SOXL,1.0,16.9577,,,,2.0,extra shares profit >= 12%
2023-02-03,2023-02-06,next_open,BUY_EXTRA_1,SOXL,2.0,15.7737,-5.52,,,,
2023-02-21,2023-02-22,next_open,SELL_EXTRAS,SOXL,1.0,13.8069,,,,2.0,extra shares max holding days 10
2023-02-22,2023-02-23,next_open,BUY_EXTRA_1,SOXL,2.0,14.8049,-22.82,,,,
2023-02-23,2023-02-24,next_open,BUY_EXTRA_2,SOXL,3.0,13.983,-15.85,,,,
2023-03-09,2023-03-10,next_open,SELL_EXTRAS,SOXL,1.0,14.7854,,,,3.0,extra shares max holding days 10
2023-03-10,2023-03-13,next_open,BUY_EXTRA_1,SOXL,2.0,13.3176,-21.6,,,,
2023-03-13,2023-03-14,next_open,BUY_EXTRA_2,SOXL,3.0,14.4429,-21.76,,,,
2023-03-16,2023-03-17,next_open,SELL_EXTRAS,SOXL,1.0,16.1357,,,,3.0,extra shares profit >= 12%
2023-03-17,2023-03-20,next_open,BUY_EXTRA_1,SOXL,2.0,15.7932,-9.99,,,,
2023-03-31,2023-04-03,next_open,SELL_EXTRAS,SOXL,1.0,17.5614,,,,2.0,extra shares profit >= 12%
2023-04-04,2023-04-05,next_open,RESET_ON_ROTATION,,,13.2637,,SOXL,TQQQ,1.0,
2023-04-25,2023-04-26,next_open,BUY_EXTRA_1,TQQQ,2.0,12.5635,-8.79,,,,
2023-04-26,2023-04-27,next_open,RESET_ON_ROTATION,,,13.0633,,TQQQ,SOXL,2.0,
2023-04-27,2023-04-28,next_open,RESET_ON_ROTATION,,,13.3457,,SOXL,TQQQ,1.0,
2023-05-04,2023-05-05,next_open,BUY_EXTRA_1,TQQQ,2.0,13.0947,-5.91,,,,
2023-05-18,2023-05-19,next_open,SELL_EXTRAS,TQQQ,1.0,15.4654,,,,2.0,extra shares profit >= 12%
2023-05-24,2023-05-25,next_open,BUY_EXTRA_1,TQQQ,2.0,15.6248,-5.43,,,,
2023-06-02,2023-06-05,next_open,SELL_EXTRAS,TQQQ,1.0,17.7493,,,,2.0,extra shares profit >= 12%
2023-06-07,2023-06-08,next_open,BUY_EXTRA_1,TQQQ,2.0,16.9091,-5.2,,,,
2023-06-13,2023-06-14,next_open,SELL_EXTRAS,TQQQ,1.0,18.9998,,,,2.0,extra shares profit >= 12%
2023-06-21,2023-06-22,next_open,BUY_EXTRA_1,TQQQ,2.0,18.5852,-6.32,,,,
2023-07-07,2023-07-10,next_open,SELL_EXTRAS,TQQQ,1.0,19.2585,,,,2.0,extra shares max holding days 10
2023-07-20,2023-07-21,next_open,BUY_EXTRA_1,TQQQ,2.0,21.2541,-7.02,,,,
2023-08-04,2023-08-07,next_open,SELL_EXTRAS,TQQQ,1.0,20.2127,,,,2.0,extra shares max holding days 10
2023-08-07,2023-08-08,next_open,BUY_EXTRA_1,TQQQ,2.0,19.9996,-8.98,,,,
2023-08-11,2023-08-14,next_open,BUY_EXTRA_2,TQQQ,3.0,18.808,-15.61,,,,
2023-08-22,2023-08-23,next_open,SELL_EXTRAS,TQQQ,1.0,18.5755,,,,3.0,extra shares max holding days 10
2023-08-23,2023-08-24,next_open,BUY_EXTRA_1,TQQQ,2.0,19.801,-14.12,,,,
2023-08-24,2023-08-25,next_open,BUY_EXTRA_2,TQQQ,3.0,18.1299,-19.78,,,,
2023-09-08,2023-09-11,next_open,SELL_EXTRAS,TQQQ,1.0,20.0965,,,,3.0,extra shares max holding days 10
2023-09-11,2023-09-12,next_open,BUY_EXTRA_1,TQQQ,2.0,20.0238,-9.59,,,,
2023-09-20,2023-09-21,next_open,BUY_EXTRA_2,TQQQ,3.0,17.766,-18.21,,,,
2023-09-26,2023-09-27,next_open,SELL_EXTRAS,TQQQ,1.0,16.9203,,,,3.0,extra shares max holding days 10
2023-09-27,2023-09-28,next_open,BUY_EXTRA_1,TQQQ,2.0,16.7161,-24.82,,,,
2023-09-28,2023-09-29,next_open,BUY_EXTRA_2,TQQQ,3.0,17.7806,-23.0,,,,
2023-10-12,2023-10-13,next_open,SELL_EXTRAS,TQQQ,1.0,19.0007,,,,3.0,extra shares max holding days 10
2023-10-13,2023-10-16,next_open,BUY_EXTRA_1,TQQQ,2.0,18.3833,-18.95,,,,
2023-10-16,2023-10-17,next_open,BUY_EXTRA_2,TQQQ,3.0,18.2375,-16.22,,,,
2023-10-30,2023-10-31,next_open,SELL_EXTRAS,TQQQ,1.0,15.7099,,,,3.0,extra shares max holding days 10
2023-10-31,2023-11-01,next_open,BUY_EXTRA_1,TQQQ,2.0,16.0405,-28.98,,,,
2023-11-01,2023-11-02,next_open,BUY_EXTRA_2,TQQQ,3.0,17.382,-25.32,,,,
2023-11-07,2023-11-08,next_open,SELL_EXTRAS,TQQQ,1.0,19.0541,,,,3.0,extra shares profit >= 12%
2023-11-08,2023-11-09,next_open,BUY_EXTRA_1,TQQQ,2.0,19.1222,-15.18,,,,
2023-11-09,2023-11-10,next_open,BUY_EXTRA_2,TQQQ,3.0,18.8354,-17.2,,,,
2023-11-20,2023-11-21,next_open,SELL_EXTRAS,TQQQ,1.0,21.431,,,,3.0,extra shares profit >= 12%
2023-12-04,2023-12-05,next_open,BUY_EXTRA_1,TQQQ,2.0,20.5658,-6.88,,,,
2023-12-13,2023-12-14,next_open,SELL_EXTRAS,TQQQ,1.0,23.9392,,,,2.0,extra shares profit >= 12%
2024-01-02,2024-01-03,next_open,BUY_EXTRA_1,TQQQ,2.0,23.0288,-6.62,,,,
2024-01-03,2024-01-04,next_open,RESET_ON_ROTATION,,,24.5941,,TQQQ,SOXL,2.0,
2024-01-26,2024-01-29,next_open,BUY_EXTRA_1,SOXL,2.0,33.7282,-9.11,,,,
2024-02-09,2024-02-12,next_open,SELL_EXTRAS,SOXL,1.0,38.8323,,,,2.0,extra shares profit >= 12%
2024-02-13,2024-02-14,next_open,BUY_EXTRA_1,SOXL,2.0,37.5809,-6.31,,,,
2024-02-29,2024-03-01,next_open,SELL_EXTRAS,SOXL,1.0,43.7491,,,,2.0,extra shares max holding days 10
2024-03-05,2024-03-06,next_open,BUY_EXTRA_1,SOXL,2.0,49.0404,-5.89,,,,
2024-03-11,2024-03-12,next_open,BUY_EXTRA_2,SOXL,3.0,47.7299,-15.46,,,,
2024-03-20,2024-03-21,next_open,SELL_EXTRAS,SOXL,1.0,46.9605,,,,3.0,extra shares max holding days 10
2024-03-21,2024-03-22,next_open,BUY_EXTRA_1,SOXL,2.0,45.0474,-16.22,,,,
2024-03-22,2024-03-25,next_open,BUY_EXTRA_2,SOXL,3.0,43.8837,-16.0,,,,
2024-04-08,2024-04-09,next_open,SELL_EXTRAS,SOXL,1.0,44.7417,,,,3.0,extra shares max holding days 10
2024-04-09,2024-04-10,next_open,BUY_EXTRA_1,SOXL,2.0,42.513,-17.88,,,,
2024-04-10,2024-04-11,next_open,BUY_EXTRA_2,SOXL,3.0,43.1047,-22.04,,,,
2024-04-24,2024-04-25,next_open,SELL_EXTRAS,SOXL,1.0,34.7914,,,,3.0,extra shares max holding days 10
2024-04-25,2024-04-26,next_open,BUY_EXTRA_1,SOXL,2.0,36.8032,-32.32,,,,
2024-04-26,2024-04-29,next_open,BUY_EXTRA_2,SOXL,3.0,39.0516,-28.0,,,,
2024-05-10,2024-05-13,next_open,SELL_EXTRAS,SOXL,1.0,41.0239,,,,3.0,extra shares max holding days 10
2024-05-13,2024-05-14,next_open,BUY_EXTRA_1,SOXL,2.0,40.6097,-25.34,,,,
2024-05-14,2024-05-15,next_open,BUY_EXTRA_2,SOXL,3.0,44.0514,-21.83,,,,
2024-05-20,2024-05-21,next_open,SELL_EXTRAS,SOXL,1.0,45.9054,,,,3.0,extra shares profit >= 12%
2024-05-21,2024-05-22,next_open,BUY_EXTRA_1,SOXL,2.0,48.568,-13.2,,,,
2024-06-04,2024-06-05,next_open,RESET_ON_ROTATION,,,31.9069,,SOXL,TQQQ,2.0,
2024-06-24,2024-06-25,next_open,BUY_EXTRA_1,TQQQ,2.0,35.6649,-6.53,,,,
2024-07-05,2024-07-08,next_open,SELL_EXTRAS,TQQQ,1.0,40.2378,,,,2.0,extra shares profit >= 12%
2024-07-11,2024-07-12,next_open,BUY_EXTRA_1,TQQQ,2.0,39.1065,-6.57,,,,
2024-07-19,2024-07-22,next_open,BUY_EXTRA_2,TQQQ,3.0,36.2243,-16.33,,,,
2024-07-26,2024-07-29,next_open,SELL_EXTRAS,TQQQ,1.0,32.5945,,,,3.0,extra shares max holding days 10
2024-07-29,2024-07-30,next_open,BUY_EXTRA_1,TQQQ,2.0,32.5994,-22.92,,,,
2024-07-30,2024-07-31,next_open,BUY_EXTRA_2,TQQQ,3.0,32.9437,-26.07,,,,
2024-08-06,2024-08-07,next_open,RESET_ON_ROTATION,,,30.973,,TQQQ,SOXL,3.0,
2024-08-07,2024-08-08,next_open,RESET_ON_ROTATION,,,27.2728,,SOXL,TQQQ,1.0,
2024-08-28,2024-08-29,next_open,BUY_EXTRA_1,TQQQ,2.0,33.1749,-7.14,,,,
2024-09-06,2024-09-09,next_open,BUY_EXTRA_2,TQQQ,3.0,28.8073,-20.66,,,,
2024-09-13,2024-09-16,next_open,SELL_EXTRAS,TQQQ,1.0,32.6683,,,,3.0,extra shares max holding days 10
2024-09-16,2024-09-17,next_open,BUY_EXTRA_1,TQQQ,2.0,33.2979,-7.49,,,,
2024-10-01,2024-10-02,next_open,SELL_EXTRAS,TQQQ,1.0,34.0515,,,,2.0,extra shares max holding days 10
2024-10-03,2024-10-04,next_open,BUY_EXTRA_1,TQQQ,2.0,35.5268,-5.01,,,,
2024-10-18,2024-10-21,next_open,SELL_EXTRAS,TQQQ,1.0,36.5433,,,,2.0,extra shares max holding days 10
2024-10-23,2024-10-24,next_open,BUY_EXTRA_1,TQQQ,2.0,36.2275,-5.79,,,,
2024-11-07,2024-11-08,next_open,SELL_EXTRAS,TQQQ,1.0,40.5697,,,,2.0,extra shares max holding days 10
2024-11-15,2024-11-18,next_open,BUY_EXTRA_1,TQQQ,2.0,36.9726,-10.25,,,,
2024-12-03,2024-12-04,next_open,SELL_EXTRAS,TQQQ,1.0,41.8772,,,,2.0,extra shares max holding days 10
2024-12-18,2024-12-19,next_open,BUY_EXTRA_1,TQQQ,2.0,41.5812,-12.01,,,,
2025-01-02,2025-01-03,next_open,BUY_EXTRA_2,TQQQ,3.0,39.6005,-15.43,,,,
2025-01-06,2025-01-07,next_open,SELL_EXTRAS,TQQQ,1.0,42.4372,,,,3.0,extra shares max holding days 10
2025-01-07,2025-01-08,next_open,BUY_EXTRA_1,TQQQ,2.0,39.8827,-13.29,,,,
2025-01-10,2025-01-13,next_open,BUY_EXTRA_2,TQQQ,3.0,36.6598,-17.37,,,,
2025-01-22,2025-01-23,next_open,SELL_EXTRAS,TQQQ,1.0,42.8432,,,,3.0,extra shares profit >= 12%
2025-01-24,2025-01-27,next_open,BUY_EXTRA_1,TQQQ,2.0,38.4074,-6.7,,,,
2025-02-10,2025-02-11,next_open,SELL_EXTRAS,TQQQ,1.0,41.6204,,,,2.0,extra shares max holding days 10
2025-02-11,2025-02-12,next_open,BUY_EXTRA_1,TQQQ,2.0,40.7342,-8.55,,,,
2025-02-25,2025-02-26,next_open,BUY_EXTRA_2,TQQQ,3.0,38.9024,-16.52,,,,
2025-02-27,2025-02-28,next_open,SELL_EXTRAS,TQQQ,1.0,35.3776,,,,3.0,extra shares max holding days 10
2025-02-28,2025-03-03,next_open,BUY_EXTRA_1,TQQQ,2.0,37.8083,-19.42,,,,
2025-03-03,2025-03-04,next_open,BUY_EXTRA_2,TQQQ,3.0,34.0409,-24.63,,,,
2025-03-17,2025-03-18,next_open,SELL_EXTRAS,TQQQ,1.0,30.5803,,,,3.0,extra shares max holding days 10
2025-03-18,2025-03-19,next_open,BUY_EXTRA_1,TQQQ,2.0,30.0407,-35.57,,,,
2025-03-19,2025-03-20,next_open,BUY_EXTRA_2,TQQQ,3.0,30.0308,-33.06,,,,
2025-04-02,2025-04-03,next_open,SELL_EXTRAS,TQQQ,1.0,26.033,,,,3.0,extra shares max holding days 10
2025-04-03,2025-04-04,next_open,BUY_EXTRA_1,TQQQ,2.0,22.8353,-45.74,,,,
2025-04-04,2025-04-07,next_open,BUY_EXTRA_2,TQQQ,3.0,18.2474,-55.68,,,,
2025-04-07,2025-04-08,next_open,RESET_ON_ROTATION,,,10.3742,,TQQQ,SOXL,3.0,
2025-04-08,2025-04-09,next_open,RESET_ON_ROTATION,,,19.2454,,SOXL,TQQQ,1.0,
2025-04-10,2025-04-11,next_open,BUY_EXTRA_1,TQQQ,2.0,22.6765,-12.3,,,,
2025-04-21,2025-04-22,next_open,BUY_EXTRA_2,TQQQ,3.0,21.5791,-20.43,,,,
2025-04-24,2025-04-25,next_open,SELL_EXTRAS,TQQQ,1.0,25.8393,,,,3.0,extra shares profit >= 12%
2025-05-21,2025-05-22,next_open,BUY_EXTRA_1,TQQQ,2.0,33.8434,-5.16,,,,
2025-06-06,2025-06-09,next_open,SELL_EXTRAS,TQQQ,1.0,36.897,,,,2.0,extra shares max holding days 10
2025-08-01,2025-08-04,next_open,BUY_EXTRA_1,TQQQ,2.0,42.4326,-7.65,,,,
2025-08-04,2025-08-05,next_open,RESET_ON_ROTATION,,,25.4126,,TQQQ,SOXL,2.0,
2025-08-06,2025-08-07,next_open,BUY_EXTRA_1,SOXL,2.0,25.4726,-5.63,,,,
2025-08-13,2025-08-14,next_open,SELL_EXTRAS,SOXL,1.0,28.1118,,,,2.0,extra shares profit >= 12%
2025-08-15,2025-08-18,next_open,BUY_EXTRA_1,SOXL,2.0,27.0921,-6.97,,,,
2025-09-02,2025-09-03,next_open,SELL_EXTRAS,SOXL,1.0,25.4026,,,,2.0,extra shares max holding days 10
2025-09-03,2025-09-04,next_open,BUY_EXTRA_1,SOXL,2.0,24.4029,-15.33,,,,
2025-09-10,2025-09-11,next_open,SELL_EXTRAS,SOXL,1.0,29.0516,,,,2.0,extra shares profit >= 12%
2025-10-02,2025-10-03,next_open,RESET_ON_ROTATION,,,53.0491,,SOXL,TQQQ,1.0,
2025-10-10,2025-10-13,next_open,BUY_EXTRA_1,TQQQ,2.0,50.8661,-10.85,,,,
2025-10-27,2025-10-28,next_open,SELL_EXTRAS,TQQQ,1.0,58.6361,,,,2.0,extra shares max holding days 10
2025-11-04,2025-11-05,next_open,RESET_ON_ROTATION,,,43.22,,TQQQ,SOXL,1.0,
2025-11-05,2025-11-06,next_open,RESET_ON_ROTATION,,,56.0046,,SOXL,TQQQ,1.0,
2025-11-06,2025-11-07,next_open,RESET_ON_ROTATION,,,41.1,,TQQQ,SOXL,1.0,
2025-11-10,2025-11-11,next_open,RESET_ON_ROTATION,,,55.4563,,SOXL,TQQQ,1.0,
2025-11-11,2025-11-12,next_open,RESET_ON_ROTATION,,,44.01,,TQQQ,SOXL,1.0,
2025-11-13,2025-11-14,next_open,BUY_EXTRA_1,SOXL,2.0,35.74,-10.88,,,,
2025-11-14,2025-11-17,next_open,RESET_ON_ROTATION,,,51.539,,SOXL,TQQQ,2.0,
2025-11-17,2025-11-18,next_open,RESET_ON_ROTATION,,,35.31,,TQQQ,SOXL,1.0,
2025-11-19,2025-11-20,next_open,RESET_ON_ROTATION,,,52.78,,SOXL,TQQQ,1.0,
2025-11-20,2025-11-21,next_open,RESET_ON_ROTATION,,,30.85,,TQQQ,SOXL,1.0,
2025-11-21,2025-11-24,next_open,RESET_ON_ROTATION,,,48.5436,,SOXL,TQQQ,1.0,
2025-11-24,2025-11-25,next_open,RESET_ON_ROTATION,,,34.34,,TQQQ,SOXL,1.0,
2025-12-12,2025-12-15,next_open,BUY_EXTRA_1,SOXL,2.0,43.11,-15.99,,,,
2025-12-15,2025-12-16,next_open,BUY_EXTRA_2,SOXL,3.0,40.75,-17.06,,,,
2025-12-30,2025-12-31,next_open,SELL_EXTRAS,SOXL,1.0,43.89,,,,3.0,extra shares max holding days 10
2025-12-31,2026-01-02,next_open,BUY_EXTRA_1,SOXL,2.0,45.13,-15.35,,,,
2026-01-06,2026-01-07,next_open,SELL_EXTRAS,SOXL,1.0,52.2,,,,2.0,extra shares profit >= 12%
2026-01-08,2026-01-09,next_open,BUY_EXTRA_1,SOXL,2.0,51.09,-8.07,,,,
2026-01-15,2026-01-16,next_open,SELL_EXTRAS,SOXL,1.0,61.19,,,,2.0,extra shares profit >= 12%
2026-01-30,2026-02-02,next_open,BUY_EXTRA_1,SOXL,2.0,59.46,-12.32,,,,
2026-02-04,2026-02-05,next_open,BUY_EXTRA_2,SOXL,3.0,51.31,-24.52,,,,
2026-02-09,2026-02-10,next_open,SELL_EXTRAS,SOXL,1.0,64.67,,,,3.0,extra shares profit >= 12%
2026-02-10,2026-02-11,next_open,BUY_EXTRA_1,SOXL,2.0,67.21,-10.12,,,,
2026-02-26,2026-02-27,next_open,SELL_EXTRAS,SOXL,1.0,61.51,,,,2.0,extra shares max holding days 10
2026-02-27,2026-03-02,next_open,BUY_EXTRA_1,SOXL,2.0,58.11,-12.65,,,,
2026-03-03,2026-03-04,next_open,BUY_EXTRA_2,SOXL,3.0,55.96,-25.66,,,,
2026-03-16,2026-03-17,next_open,SELL_EXTRAS,SOXL,1.0,55.1,,,,3.0,extra shares max holding days 10
2026-03-17,2026-03-18,next_open,BUY_EXTRA_1,SOXL,2.0,55.03,-23.53,,,,
2026-03-18,2026-03-19,next_open,BUY_EXTRA_2,SOXL,3.0,49.53,-24.83,,,,
2026-04-01,2026-04-02,next_open,SELL_EXTRAS,SOXL,1.0,46.06,,,,3.0,extra shares max holding days 10
2026-04-02,2026-04-06,next_open,BUY_EXTRA_1,SOXL,2.0,53.75,-26.59,,,,
2026-04-06,2026-04-07,next_open,BUY_EXTRA_2,SOXL,3.0,54.32,-23.73,,,,
2026-04-08,2026-04-09,next_open,SELL_EXTRAS,SOXL,1.0,68.12,,,,3.0,extra shares profit >= 12%
2026-04-28,2026-04-29,next_open,BUY_EXTRA_1,SOXL,2.0,114.76,-14.62,,,,
2026-05-01,2026-05-04,next_open,SELL_EXTRAS,SOXL,1.0,132.2,,,,2.0,extra shares profit >= 12%
2026-05-07,2026-05-08,next_open,BUY_EXTRA_1,SOXL,2.0,163.0,-8.29,,,,
2026-05-11,2026-05-12,next_open,SELL_EXTRAS,SOXL,1.0,177.62,,,,2.0,extra shares profit >= 12%
2026-05-12,2026-05-13,next_open,BUY_EXTRA_1,SOXL,2.0,183.84,-9.4,,,,
2026-05-18,2026-05-19,next_open,BUY_EXTRA_2,SOXL,3.0,141.24,-20.31,,,,
