variant,cash_mode,cash_sma,cash_exit_buffer,cash_reentry_buffer,unit_exposure,max_exposure,add1_drop,add2_drop,sell_mode,sell_param,max_extra_days,trend_guard_sma,trend_guard_exposure,vol_target,vol_window,is_range,is_return_pct,is_max_drawdown_pct,is_sharpe,is_cash_days_pct,oos_range,oos_return_pct,oos_max_drawdown_pct,oos_sharpe,oos_cash_days_pct,full_return_pct,full_max_drawdown_pct,full_sharpe,avg_exposure,days_above_1x_pct,max_exposure_used,trade_events,rotation_resets
"cash=selected SMA200 exit=0% reentry=2%; unit=1.00, cap=1.00, add=5%/15%, sell=rebound_from_low 5%, max_days=5, trend_sma=100, trend_exp=0.25, vol_target=35%/50d",selected,200,0.0,0.02,1.0,1.0,0.05,0.15,rebound_from_low,0.05,5,100.0,0.25,0.35,50,2010-06-25 to 2019-12-31,513.64,-40.91,0.751,17.4,2020-01-02 to 2026-05-20,466.17,-35.92,1.037,24.38,3510.8,-40.91,0.869,0.518,0.0,1.0,975,55
"cash=qqq SMA250 exit=0% reentry=0%; unit=0.67, cap=1.00, add=15%/30%, sell=extra_profit 15%, max_days=5, trend_sma=none, trend_exp=none, vol_target=50%/50d",qqq,250,0.0,0.0,0.67,1.0,0.15,0.3,extra_profit,0.15,5,,,0.5,50,2010-06-25 to 2019-12-31,1033.82,-42.03,0.894,8.93,2020-01-02 to 2026-05-20,1112.72,-44.03,1.169,19.7,14224.66,-44.03,1.017,0.576,0.0,1.0,385,71
"cash=selected SMA150 exit=5% reentry=5%; unit=1.00, cap=2.00, add=10%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=200, trend_exp=0.5, vol_target=35%/50d",selected,150,0.05,0.05,1.0,2.0,0.1,0.2,rebound_from_low,0.05,10,200.0,0.5,0.35,50,2010-06-25 to 2019-12-31,550.37,-39.68,0.742,17.9,2020-01-02 to 2026-05-20,602.78,-38.48,1.112,24.75,4650.31,-39.68,0.89,0.542,0.7,2.0,549,56
"cash=selected_and_qqq SMA200 exit=3% reentry=4%; unit=1.00, cap=1.50, add=8%/20%, sell=extra_profit 12%, max_days=5, trend_sma=150, trend_exp=0.5, vol_target=35%/50d",selected_and_qqq,200,0.03,0.04,1.0,1.5,0.08,0.2,extra_profit,0.12,5,150.0,0.5,0.35,50,2010-06-25 to 2019-12-31,744.52,-34.86,0.835,20.87,2020-01-02 to 2026-05-20,539.77,-36.99,1.075,26.31,5515.4,-36.99,0.935,0.527,1.35,1.5,609,57
"cash=selected SMA100 exit=0% reentry=0%; unit=0.75, cap=1.00, add=10%/20%, sell=rebound_from_low 5%, max_days=5, trend_sma=150, trend_exp=0.5, vol_target=50%/50d",selected,100,0.0,0.0,0.75,1.0,0.1,0.2,rebound_from_low,0.05,5,150.0,0.5,0.5,50,2010-06-25 to 2019-12-31,852.22,-48.12,0.86,21.2,2020-01-02 to 2026-05-20,688.9,-40.43,1.039,27.87,7763.48,-48.12,0.943,0.546,0.0,1.0,540,42
"cash=qqq SMA150 exit=0% reentry=0%; unit=0.50, cap=1.00, add=8%/20%, sell=rebound_from_low 5%, max_days=5, trend_sma=75, trend_exp=0.25, vol_target=35%/20d",qqq,150,0.0,0.0,0.5,1.0,0.08,0.2,rebound_from_low,0.05,5,75.0,0.25,0.35,20,2010-06-25 to 2019-12-31,598.95,-27.44,0.963,12.9,2020-01-02 to 2026-05-20,604.38,-24.74,1.291,21.51,4976.8,-27.44,1.107,0.394,0.0,1.0,751,64
"cash=selected_and_qqq SMA250 exit=5% reentry=5%; unit=0.67, cap=1.00, add=15%/30%, sell=extra_profit 12%, max_days=5, trend_sma=200, trend_exp=0.5, vol_target=35%/20d",selected_and_qqq,250,0.05,0.05,0.67,1.0,0.15,0.3,extra_profit,0.12,5,200.0,0.5,0.35,20,2010-06-25 to 2019-12-31,595.72,-32.62,0.863,20.28,2020-01-02 to 2026-05-20,839.24,-28.86,1.322,25.75,6707.5,-32.62,1.061,0.458,0.0,0.92,323,63
"cash=selected_or_qqq SMA150 exit=5% reentry=5%; unit=1.00, cap=1.50, add=5%/15%, sell=extra_profit 15%, max_days=20, trend_sma=100, trend_exp=0.25, vol_target=35%/20d",selected_or_qqq,150,0.05,0.05,1.0,1.5,0.05,0.15,extra_profit,0.15,20,100.0,0.25,0.35,20,2010-06-25 to 2019-12-31,755.31,-37.85,0.831,11.98,2020-01-02 to 2026-05-20,882.51,-33.75,1.273,21.01,8681.65,-37.85,1.01,0.56,4.92,1.5,460,73
"cash=selected SMA150 exit=3% reentry=4%; unit=0.67, cap=1.00, add=15%/30%, sell=extra_profit 12%, max_days=20, trend_sma=none, trend_exp=none, vol_target=35%/50d",selected,150,0.03,0.04,0.67,1.0,0.15,0.3,extra_profit,0.12,20,,,0.35,50,2010-06-25 to 2019-12-31,586.57,-38.43,0.843,18.07,2020-01-02 to 2026-05-20,645.98,-35.53,1.195,25.06,5223.02,-38.43,0.995,0.468,0.0,1.0,209,55
"cash=selected_or_qqq SMA100 exit=0% reentry=0%; unit=0.50, cap=1.00, add=8%/20%, sell=extra_profit 15%, max_days=10, trend_sma=200, trend_exp=0.5, vol_target=35%/20d",selected_or_qqq,100,0.0,0.0,0.5,1.0,0.08,0.2,extra_profit,0.15,10,200.0,0.5,0.35,20,2010-06-25 to 2019-12-31,339.06,-43.5,0.711,16.69,2020-01-02 to 2026-05-20,491.66,-28.32,1.12,22.26,2578.73,-43.5,0.886,0.419,0.0,1.0,464,53
"cash=selected SMA250 exit=0% reentry=0%; unit=0.67, cap=1.00, add=10%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=200, trend_exp=0.5, vol_target=50%/50d",selected,250,0.0,0.0,0.67,1.0,0.1,0.2,rebound_from_low,0.05,20,200.0,0.5,0.5,50,2010-06-25 to 2019-12-31,1155.54,-43.34,0.933,15.44,2020-01-02 to 2026-05-20,943.86,-41.84,1.125,24.81,13553.85,-43.34,1.02,0.55,0.0,1.0,597,60
"cash=qqq SMA100 exit=0% reentry=2%; unit=0.50, cap=1.00, add=10%/20%, sell=extra_profit 12%, max_days=20, trend_sma=100, trend_exp=0.25, vol_target=none",qqq,100,0.0,0.02,0.5,1.0,0.1,0.2,extra_profit,0.12,20,100.0,0.25,,20,2010-06-25 to 2019-12-31,173.26,-46.0,0.501,23.91,2020-01-02 to 2026-05-20,651.92,-42.89,0.955,28.8,2018.77,-47.54,0.716,0.449,0.0,1.0,300,51
"cash=selected_or_qqq SMA200 exit=3% reentry=4%; unit=1.00, cap=2.00, add=15%/30%, sell=extra_profit 10%, max_days=10, trend_sma=200, trend_exp=0.5, vol_target=50%/20d",selected_or_qqq,200,0.03,0.04,1.0,2.0,0.15,0.3,extra_profit,0.1,10,200.0,0.5,0.5,20,2010-06-25 to 2019-12-31,1487.82,-46.16,0.894,13.15,2020-01-02 to 2026-05-20,2114.73,-43.93,1.312,20.14,37259.25,-46.16,1.074,0.713,1.55,1.32,269,73
"cash=selected_and_qqq SMA150 exit=0% reentry=2%; unit=0.50, cap=1.00, add=5%/15%, sell=extra_profit 15%, max_days=20, trend_sma=none, trend_exp=none, vol_target=50%/50d",selected_and_qqq,150,0.0,0.02,0.5,1.0,0.05,0.15,extra_profit,0.15,20,,,0.5,50,2010-06-25 to 2019-12-31,505.86,-47.86,0.719,20.66,2020-01-02 to 2026-05-20,1469.12,-36.83,1.321,27.12,9703.17,-47.86,0.978,0.526,0.0,1.0,429,54
"cash=qqq SMA100 exit=0% reentry=2%; unit=1.00, cap=1.00, add=10%/20%, sell=extra_profit 15%, max_days=5, trend_sma=none, trend_exp=none, vol_target=35%/50d",qqq,100,0.0,0.02,1.0,1.0,0.1,0.2,extra_profit,0.15,5,,,0.35,50,2010-06-25 to 2019-12-31,247.87,-44.14,0.572,23.91,2020-01-02 to 2026-05-20,369.4,-38.22,0.952,28.8,1597.08,-44.14,0.728,0.501,0.0,1.0,412,51
"cash=qqq SMA100 exit=5% reentry=5%; unit=1.00, cap=2.00, add=5%/15%, sell=extra_profit 10%, max_days=5, trend_sma=none, trend_exp=none, vol_target=35%/50d",qqq,100,0.05,0.05,1.0,2.0,0.05,0.15,extra_profit,0.1,5,,,0.35,50,2010-06-25 to 2019-12-31,553.97,-48.45,0.738,20.78,2020-01-02 to 2026-05-20,443.5,-36.08,0.974,22.01,3594.04,-48.45,0.835,0.537,2.48,2.0,878,70
"cash=selected SMA200 exit=0% reentry=2%; unit=0.50, cap=1.00, add=15%/30%, sell=extra_profit 12%, max_days=20, trend_sma=100, trend_exp=0.25, vol_target=none",selected,200,0.0,0.02,0.5,1.0,0.15,0.3,extra_profit,0.12,20,100.0,0.25,,20,2010-06-25 to 2019-12-31,349.54,-49.09,0.727,17.4,2020-01-02 to 2026-05-20,532.41,-38.58,0.909,24.38,2831.58,-49.09,0.806,0.42,0.0,1.0,222,55
"cash=selected_and_qqq SMA250 exit=0% reentry=0%; unit=1.00, cap=2.00, add=10%/20%, sell=extra_profit 15%, max_days=5, trend_sma=150, trend_exp=0.5, vol_target=35%/50d",selected_and_qqq,250,0.0,0.0,1.0,2.0,0.1,0.2,extra_profit,0.15,5,150.0,0.5,0.35,50,2010-06-25 to 2019-12-31,480.51,-44.16,0.704,15.65,2020-01-02 to 2026-05-20,626.4,-37.18,1.132,25.06,4282.62,-44.16,0.873,0.548,0.78,2.0,559,60
"cash=selected_or_qqq SMA150 exit=0% reentry=0%; unit=1.00, cap=2.00, add=8%/20%, sell=extra_profit 10%, max_days=5, trend_sma=100, trend_exp=0.25, vol_target=35%/50d",selected_or_qqq,150,0.0,0.0,1.0,2.0,0.08,0.2,extra_profit,0.1,5,100.0,0.25,0.35,50,2010-06-25 to 2019-12-31,601.75,-38.61,0.769,12.27,2020-01-02 to 2026-05-20,580.77,-38.15,1.122,20.07,4865.07,-38.61,0.908,0.539,1.32,2.0,675,64
"cash=selected_or_qqq SMA150 exit=5% reentry=5%; unit=0.75, cap=1.50, add=10%/20%, sell=extra_profit 10%, max_days=20, trend_sma=75, trend_exp=0.25, vol_target=50%/20d",selected_or_qqq,150,0.05,0.05,0.75,1.5,0.1,0.2,extra_profit,0.1,20,75.0,0.25,0.5,20,2010-06-25 to 2019-12-31,907.25,-42.79,0.866,11.98,2020-01-02 to 2026-05-20,1295.48,-34.01,1.283,21.01,14613.41,-42.79,1.047,0.565,4.58,1.5,352,73
"cash=selected SMA150 exit=5% reentry=5%; unit=0.67, cap=1.00, add=15%/30%, sell=extra_profit 10%, max_days=5, trend_sma=75, trend_exp=0.25, vol_target=50%/50d",selected,150,0.05,0.05,0.67,1.0,0.15,0.3,extra_profit,0.1,5,75.0,0.25,0.5,50,2010-06-25 to 2019-12-31,593.1,-38.56,0.838,17.9,2020-01-02 to 2026-05-20,957.1,-30.44,1.22,24.75,7532.89,-38.56,1.012,0.483,0.0,1.0,303,56
"cash=selected SMA100 exit=5% reentry=5%; unit=1.00, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=5, trend_sma=none, trend_exp=none, vol_target=35%/50d",selected,100,0.05,0.05,1.0,1.5,0.08,0.2,rebound_from_low,0.05,5,,,0.35,50,2010-06-25 to 2019-12-31,417.2,-44.19,0.688,21.79,2020-01-02 to 2026-05-20,454.35,-30.33,1.026,28.68,2879.77,-44.19,0.825,0.514,1.15,1.5,610,45
"cash=selected_or_qqq SMA250 exit=0% reentry=0%; unit=0.50, cap=1.00, add=10%/20%, sell=extra_profit 12%, max_days=10, trend_sma=200, trend_exp=0.5, vol_target=none",selected_or_qqq,250,0.0,0.0,0.5,1.0,0.1,0.2,extra_profit,0.12,10,200.0,0.5,,20,2010-06-25 to 2019-12-31,927.1,-44.96,0.85,8.72,2020-01-02 to 2026-05-20,1648.58,-54.55,1.12,19.45,18419.75,-54.55,0.971,0.561,0.0,1.0,474,71
"cash=selected SMA250 exit=0% reentry=0%; unit=1.00, cap=1.00, add=10%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=100, trend_exp=0.25, vol_target=35%/20d",selected,250,0.0,0.0,1.0,1.0,0.1,0.2,rebound_from_low,0.05,20,100.0,0.25,0.35,20,2010-06-25 to 2019-12-31,475.37,-46.9,0.723,15.44,2020-01-02 to 2026-05-20,599.93,-33.57,1.132,24.81,4108.42,-46.9,0.89,0.537,0.0,1.0,597,60
"cash=selected_and_qqq SMA100 exit=0% reentry=2%; unit=1.00, cap=2.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=none, trend_exp=none, vol_target=35%/50d",selected_and_qqq,100,0.0,0.02,1.0,2.0,0.05,0.15,extra_profit,0.12,10,,,0.35,50,2010-06-25 to 2019-12-31,263.84,-46.44,0.578,26.92,2020-01-02 to 2026-05-20,437.12,-35.35,1.038,32.79,1931.08,-46.44,0.758,0.493,3.02,2.0,498,41
"cash=qqq SMA100 exit=3% reentry=4%; unit=0.50, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.25, vol_target=50%/50d",qqq,100,0.03,0.04,0.5,1.0,0.05,0.15,extra_profit,0.12,10,75.0,0.25,0.5,50,2010-06-25 to 2019-12-31,331.19,-46.53,0.644,23.0,2020-01-02 to 2026-05-20,952.83,-31.46,1.209,23.38,4581.3,-46.53,0.891,0.472,0.0,1.0,565,60
"cash=selected_and_qqq SMA250 exit=5% reentry=5%; unit=0.75, cap=1.50, add=10%/20%, sell=extra_profit 10%, max_days=20, trend_sma=75, trend_exp=0.25, vol_target=35%/50d",selected_and_qqq,250,0.05,0.05,0.75,1.5,0.1,0.2,extra_profit,0.1,20,75.0,0.25,0.35,50,2010-06-25 to 2019-12-31,375.25,-32.93,0.712,20.28,2020-01-02 to 2026-05-20,690.06,-27.14,1.274,25.75,3802.35,-32.93,0.945,0.453,0.78,1.5,323,63
"cash=qqq SMA100 exit=3% reentry=4%; unit=1.00, cap=1.00, add=8%/20%, sell=extra_profit 10%, max_days=10, trend_sma=75, trend_exp=0.25, vol_target=35%/20d",qqq,100,0.03,0.04,1.0,1.0,0.08,0.2,extra_profit,0.1,10,75.0,0.25,0.35,20,2010-06-25 to 2019-12-31,282.22,-41.59,0.607,23.0,2020-01-02 to 2026-05-20,792.76,-27.73,1.256,23.38,3465.86,-41.59,0.875,0.509,0.0,1.0,439,60
"cash=selected SMA100 exit=0% reentry=0%; unit=1.00, cap=1.00, add=10%/20%, sell=extra_profit 10%, max_days=5, trend_sma=150, trend_exp=0.5, vol_target=35%/20d",selected,100,0.0,0.0,1.0,1.0,0.1,0.2,extra_profit,0.1,5,150.0,0.5,0.35,20,2010-06-25 to 2019-12-31,535.33,-43.99,0.753,21.2,2020-01-02 to 2026-05-20,577.37,-30.22,1.11,27.87,4397.22,-43.99,0.9,0.535,0.0,1.0,488,42
"cash=selected SMA200 exit=3% reentry=4%; unit=0.75, cap=1.00, add=5%/15%, sell=extra_profit 10%, max_days=10, trend_sma=100, trend_exp=0.25, vol_target=50%/20d",selected,200,0.03,0.04,0.75,1.0,0.05,0.15,extra_profit,0.1,10,100.0,0.25,0.5,20,2010-06-25 to 2019-12-31,905.99,-47.86,0.842,16.9,2020-01-02 to 2026-05-20,1046.02,-37.21,1.171,24.44,11968.12,-47.86,0.985,0.587,0.0,1.0,601,58
"cash=selected_and_qqq SMA250 exit=5% reentry=5%; unit=0.75, cap=1.50, add=8%/20%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.25, vol_target=35%/20d",selected_and_qqq,250,0.05,0.05,0.75,1.5,0.08,0.2,extra_profit,0.12,10,75.0,0.25,0.35,20,2010-06-25 to 2019-12-31,469.82,-32.46,0.789,20.28,2020-01-02 to 2026-05-20,834.78,-24.92,1.351,25.75,5466.3,-32.46,1.027,0.458,0.73,1.5,441,63
"cash=selected SMA200 exit=3% reentry=4%; unit=0.75, cap=1.00, add=15%/30%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.25, vol_target=none",selected,200,0.03,0.04,0.75,1.0,0.15,0.3,rebound_from_low,0.05,10,100.0,0.25,,20,2010-06-25 to 2019-12-31,687.1,-47.64,0.801,16.9,2020-01-02 to 2026-05-20,1391.71,-43.56,1.092,24.44,12190.41,-47.64,0.935,0.58,0.0,1.0,339,58
"cash=qqq SMA200 exit=3% reentry=4%; unit=1.00, cap=2.00, add=5%/15%, sell=extra_profit 15%, max_days=10, trend_sma=none, trend_exp=none, vol_target=35%/20d",qqq,200,0.03,0.04,1.0,2.0,0.05,0.15,extra_profit,0.15,10,,,0.35,20,2010-06-25 to 2019-12-31,1007.58,-36.08,0.899,17.61,2020-01-02 to 2026-05-20,973.77,-32.84,1.278,21.07,12328.02,-36.08,1.055,0.568,3.95,2.0,589,72
"cash=selected_or_qqq SMA150 exit=0% reentry=0%; unit=1.00, cap=1.50, add=8%/20%, sell=extra_profit 10%, max_days=5, trend_sma=75, trend_exp=0.25, vol_target=35%/20d",selected_or_qqq,150,0.0,0.0,1.0,1.5,0.08,0.2,extra_profit,0.1,5,75.0,0.25,0.35,20,2010-06-25 to 2019-12-31,828.74,-32.45,0.88,12.27,2020-01-02 to 2026-05-20,1008.0,-26.0,1.355,20.07,10653.39,-32.45,1.074,0.547,0.65,1.5,675,64
"cash=selected_or_qqq SMA150 exit=0% reentry=2%; unit=1.00, cap=2.00, add=15%/30%, sell=rebound_from_low 5%, max_days=5, trend_sma=none, trend_exp=none, vol_target=35%/20d",selected_or_qqq,150,0.0,0.02,1.0,2.0,0.15,0.3,rebound_from_low,0.05,5,,,0.35,20,2010-06-25 to 2019-12-31,706.5,-41.9,0.811,14.9,2020-01-02 to 2026-05-20,1045.91,-31.72,1.322,21.2,9557.63,-41.9,1.019,0.571,0.0,1.0,363,63
"cash=selected_and_qqq SMA100 exit=5% reentry=5%; unit=0.75, cap=1.00, add=10%/20%, sell=extra_profit 15%, max_days=10, trend_sma=none, trend_exp=none, vol_target=50%/50d",selected_and_qqq,100,0.05,0.05,0.75,1.0,0.1,0.2,extra_profit,0.15,10,,,0.5,50,2010-06-25 to 2019-12-31,259.26,-48.97,0.574,33.39,2020-01-02 to 2026-05-20,266.52,-43.55,0.73,34.85,1278.35,-48.97,0.648,0.492,0.0,1.0,296,40
"cash=selected SMA100 exit=0% reentry=0%; unit=1.00, cap=1.50, add=10%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=75, trend_exp=0.25, vol_target=35%/20d",selected,100,0.0,0.0,1.0,1.5,0.1,0.2,rebound_from_low,0.05,20,75.0,0.25,0.35,20,2010-06-25 to 2019-12-31,531.09,-40.94,0.765,21.2,2020-01-02 to 2026-05-20,656.67,-27.54,1.179,27.87,4890.15,-40.94,0.936,0.523,0.12,1.5,511,42
"cash=qqq SMA200 exit=5% reentry=5%; unit=0.67, cap=1.00, add=15%/30%, sell=extra_profit 12%, max_days=20, trend_sma=200, trend_exp=0.5, vol_target=none",qqq,200,0.05,0.05,0.67,1.0,0.15,0.3,extra_profit,0.12,20,200.0,0.5,,20,2010-06-25 to 2019-12-31,867.04,-49.92,0.845,15.32,2020-01-02 to 2026-05-20,1776.76,-51.97,1.14,19.76,18807.3,-51.97,0.979,0.59,0.0,1.0,224,74
"cash=selected_or_qqq SMA150 exit=3% reentry=4%; unit=0.67, cap=1.00, add=15%/30%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.25, vol_target=35%/50d",selected_or_qqq,150,0.03,0.04,0.67,1.0,0.15,0.3,rebound_from_low,0.05,10,100.0,0.25,0.35,50,2010-06-25 to 2019-12-31,553.12,-38.17,0.837,12.6,2020-01-02 to 2026-05-20,609.54,-33.54,1.198,20.26,4716.33,-38.17,0.993,0.463,0.0,1.0,366,70
"cash=qqq SMA100 exit=5% reentry=5%; unit=1.00, cap=1.50, add=5%/15%, sell=extra_profit 15%, max_days=5, trend_sma=150, trend_exp=0.5, vol_target=35%/20d",qqq,100,0.05,0.05,1.0,1.5,0.05,0.15,extra_profit,0.15,5,150.0,0.5,0.35,20,2010-06-25 to 2019-12-31,778.15,-43.61,0.85,20.78,2020-01-02 to 2026-05-20,667.11,-34.71,1.125,22.01,6939.47,-43.61,0.968,0.547,2.45,1.5,861,70
"cash=qqq SMA250 exit=0% reentry=0%; unit=0.75, cap=1.50, add=10%/20%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.25, vol_target=50%/20d",qqq,250,0.0,0.0,0.75,1.5,0.1,0.2,extra_profit,0.12,10,100.0,0.25,0.5,20,2010-06-25 to 2019-12-31,749.55,-49.95,0.795,8.93,2020-01-02 to 2026-05-20,911.12,-37.95,1.135,19.7,8891.76,-49.95,0.942,0.589,5.08,1.5,468,71
"cash=selected SMA250 exit=5% reentry=5%; unit=0.67, cap=1.00, add=5%/15%, sell=extra_profit 10%, max_days=10, trend_sma=100, trend_exp=0.25, vol_target=35%/50d",selected,250,0.05,0.05,0.67,1.0,0.05,0.15,extra_profit,0.1,10,100.0,0.25,0.35,50,2010-06-25 to 2019-12-31,528.02,-39.92,0.792,16.65,2020-01-02 to 2026-05-20,512.17,-34.82,1.107,25.31,3895.67,-39.92,0.925,0.472,0.0,1.0,608,64
"cash=selected_or_qqq SMA250 exit=5% reentry=5%; unit=0.67, cap=1.00, add=15%/30%, sell=extra_profit 10%, max_days=5, trend_sma=none, trend_exp=none, vol_target=35%/50d",selected_or_qqq,250,0.05,0.05,0.67,1.0,0.15,0.3,extra_profit,0.1,5,,,0.35,50,2010-06-25 to 2019-12-31,638.36,-46.55,0.826,12.56,2020-01-02 to 2026-05-20,689.4,-39.46,1.177,20.01,5957.72,-46.55,0.975,0.498,0.0,1.0,392,79
"cash=selected_or_qqq SMA250 exit=5% reentry=5%; unit=0.67, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=5, trend_sma=150, trend_exp=0.5, vol_target=35%/50d",selected_or_qqq,250,0.05,0.05,0.67,1.0,0.05,0.15,extra_profit,0.12,5,150.0,0.5,0.35,50,2010-06-25 to 2019-12-31,626.2,-42.7,0.803,12.56,2020-01-02 to 2026-05-20,715.59,-40.97,1.18,20.01,6055.57,-42.7,0.96,0.514,0.0,1.0,975,79
"cash=selected_and_qqq SMA200 exit=5% reentry=5%; unit=1.00, cap=1.00, add=8%/20%, sell=extra_profit 10%, max_days=20, trend_sma=75, trend_exp=0.25, vol_target=35%/50d",selected_and_qqq,200,0.05,0.05,1.0,1.0,0.08,0.2,extra_profit,0.1,20,75.0,0.25,0.35,50,2010-06-25 to 2019-12-31,406.28,-37.49,0.714,21.87,2020-01-02 to 2026-05-20,575.24,-29.61,1.152,24.5,3453.04,-37.49,0.896,0.488,0.0,1.0,353,60
"cash=qqq SMA250 exit=5% reentry=5%; unit=0.67, cap=1.00, add=10%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=none, trend_exp=none, vol_target=35%/50d",qqq,250,0.05,0.05,0.67,1.0,0.1,0.2,rebound_from_low,0.05,10,,,0.35,50,2010-06-25 to 2019-12-31,591.91,-42.1,0.797,14.11,2020-01-02 to 2026-05-20,719.04,-39.46,1.193,20.07,5789.74,-42.1,0.963,0.499,0.0,1.0,652,79
"cash=selected SMA150 exit=0% reentry=2%; unit=0.75, cap=1.00, add=15%/30%, sell=extra_profit 15%, max_days=20, trend_sma=200, trend_exp=0.5, vol_target=50%/50d",selected,150,0.0,0.02,0.75,1.0,0.15,0.3,extra_profit,0.15,20,200.0,0.5,0.5,50,2010-06-25 to 2019-12-31,689.0,-45.64,0.8,18.74,2020-01-02 to 2026-05-20,1409.64,-37.58,1.266,25.06,12368.28,-45.64,1.008,0.566,0.0,1.0,225,54
"cash=qqq SMA100 exit=5% reentry=5%; unit=1.00, cap=1.00, add=5%/15%, sell=extra_profit 10%, max_days=10, trend_sma=100, trend_exp=0.25, vol_target=50%/50d",qqq,100,0.05,0.05,1.0,1.0,0.05,0.15,extra_profit,0.1,10,100.0,0.25,0.5,50,2010-06-25 to 2019-12-31,758.02,-48.07,0.782,20.78,2020-01-02 to 2026-05-20,645.85,-43.95,0.972,22.01,6658.91,-48.07,0.869,0.624,0.0,1.0,599,70
"cash=selected SMA100 exit=0% reentry=2%; unit=0.75, cap=1.00, add=15%/30%, sell=rebound_from_low 5%, max_days=10, trend_sma=none, trend_exp=none, vol_target=35%/50d",selected,100,0.0,0.02,0.75,1.0,0.15,0.3,rebound_from_low,0.05,10,,,0.35,50,2010-06-25 to 2019-12-31,479.49,-42.57,0.783,22.91,2020-01-02 to 2026-05-20,441.96,-33.4,1.051,29.05,3164.04,-42.57,0.899,0.461,0.0,1.0,277,41
"cash=qqq SMA150 exit=3% reentry=4%; unit=0.67, cap=1.00, add=5%/15%, sell=extra_profit 10%, max_days=5, trend_sma=200, trend_exp=0.5, vol_target=35%/20d",qqq,150,0.03,0.04,0.67,1.0,0.05,0.15,extra_profit,0.1,5,200.0,0.5,0.35,20,2010-06-25 to 2019-12-31,722.29,-39.52,0.878,19.45,2020-01-02 to 2026-05-20,985.26,-28.52,1.351,21.63,9196.83,-39.52,1.078,0.488,0.0,1.0,889,69
"cash=selected SMA200 exit=0% reentry=2%; unit=0.75, cap=1.50, add=10%/20%, sell=extra_profit 10%, max_days=10, trend_sma=none, trend_exp=none, vol_target=50%/20d",selected,200,0.0,0.02,0.75,1.5,0.1,0.2,extra_profit,0.1,10,,,0.5,20,2010-06-25 to 2019-12-31,1276.86,-43.46,0.911,17.4,2020-01-02 to 2026-05-20,1044.08,-35.64,1.146,24.38,16389.18,-43.46,1.015,0.598,5.88,1.5,396,55
"cash=selected SMA200 exit=5% reentry=5%; unit=1.00, cap=2.00, add=5%/15%, sell=extra_profit 12%, max_days=20, trend_sma=150, trend_exp=0.5, vol_target=35%/20d",selected,200,0.05,0.05,1.0,2.0,0.05,0.15,extra_profit,0.12,20,150.0,0.5,0.35,20,2010-06-25 to 2019-12-31,960.42,-40.76,0.885,16.65,2020-01-02 to 2026-05-20,999.46,-29.87,1.302,23.63,12083.47,-40.76,1.054,0.568,4.15,2.0,452,61
"cash=selected SMA250 exit=3% reentry=4%; unit=0.75, cap=1.50, add=10%/20%, sell=extra_profit 15%, max_days=10, trend_sma=200, trend_exp=0.5, vol_target=50%/50d",selected,250,0.03,0.04,0.75,1.5,0.1,0.2,extra_profit,0.15,10,200.0,0.5,0.5,50,2010-06-25 to 2019-12-31,1057.58,-46.85,0.839,15.98,2020-01-02 to 2026-05-20,1152.88,-42.36,1.16,25.19,15081.58,-46.85,0.977,0.616,8.58,1.5,402,61
"cash=selected_or_qqq SMA150 exit=3% reentry=4%; unit=1.00, cap=1.50, add=10%/20%, sell=extra_profit 12%, max_days=10, trend_sma=none, trend_exp=none, vol_target=35%/50d",selected_or_qqq,150,0.03,0.04,1.0,1.5,0.1,0.2,extra_profit,0.12,10,,,0.35,50,2010-06-25 to 2019-12-31,696.12,-42.03,0.792,12.6,2020-01-02 to 2026-05-20,853.8,-36.85,1.243,20.26,7791.89,-42.03,0.97,0.565,0.8,1.5,418,70
"cash=selected SMA150 exit=5% reentry=5%; unit=1.00, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=5, trend_sma=none, trend_exp=none, vol_target=35%/50d",selected,150,0.05,0.05,1.0,1.5,0.08,0.2,rebound_from_low,0.05,5,,,0.35,50,2010-06-25 to 2019-12-31,522.22,-40.13,0.734,17.9,2020-01-02 to 2026-05-20,606.21,-38.48,1.113,24.75,4466.91,-40.13,0.888,0.541,1.15,1.5,727,56
