strategy,passed_is_dd_lt_50,universe,top_n,lookback,skip,cash_filter,dca_steps,is_return,is_cagr,is_max_drawdown,is_sharpe,is_calmar,oos_return,oos_cagr,oos_max_drawdown,oos_sharpe,oos_calmar
NASDAQ100 Top1 L126 S0 benchmark_sma100 DCA3,False,NASDAQ100,1,126,0,benchmark_sma100,3,0.8957777548870489,0.06608088165536863,-0.5975544820222969,0.3615175017810484,0.11058553427920388,1.3377522557309738,0.1421250176237745,-0.6358697992143683,0.4836515357158634,0.22351276597720668
NASDAQ100 Top1 L126 S0 both_sma200 DCA1,False,NASDAQ100,1,126,0,both_sma200,1,0.7697750766219147,0.05877089209235442,-0.5871980155342764,0.3467916945707762,0.1000870073426258,1.1973982314300717,0.13111209493709786,-0.6602884841816332,0.4675401918113161,0.19856789581844553
NASDAQ100 Top1 L126 S0 both_sma200 DCA3,False,NASDAQ100,1,126,0,both_sma200,3,0.44743152411220577,0.0376870593253289,-0.6027478738627421,0.2953630135329857,0.06252541229852766,0.8024817302790568,0.09658295036429232,-0.6498733143803186,0.4081644967076688,0.1486181202199204
NASDAQ100 Top1 L126 S21 none DCA1,True,NASDAQ100,1,126,21,none,1,9.612308707016453,0.26655231343971253,-0.4400620440326187,0.7636453265716369,0.6057153009541419,15.4943227429439,0.5506075509436237,-0.6759061292709236,0.9611352527115454,0.8146213314229668
NASDAQ100 Top1 L126 S21 none DCA3,True,NASDAQ100,1,126,21,none,3,8.99891063851686,0.25903079100894244,-0.44006204403261884,0.7508481598617678,0.5886233419161736,15.4943227429439,0.5506075509436237,-0.6759061292709236,0.9611352527115454,0.8146213314229668
NASDAQ100 Top1 L126 S21 benchmark_sma200 DCA1,True,NASDAQ100,1,126,21,benchmark_sma200,1,2.898392723964849,0.14581059859508527,-0.47463182358854383,0.5441915889726023,0.3072078005487635,4.698852553679121,0.31302783000383805,-0.7074833172480854,0.7158014576206402,0.4424525955204566
NASDAQ100 Top1 L126 S21 benchmark_sma200 DCA3,False,NASDAQ100,1,126,21,benchmark_sma200,3,2.063932421089592,0.11853066976820426,-0.5314467702736239,0.4857498269129191,0.22303394506881064,2.87804701171786,0.2362680609694816,-0.6609920497282571,0.6212665870448609,0.3574446335120289
NASDAQ100 Top1 L126 S21 benchmark_sma100 DCA1,True,NASDAQ100,1,126,21,benchmark_sma100,1,2.2749651491779184,0.12600893150907178,-0.4400620440326187,0.5060565407168434,0.2863435581818359,7.356444363300838,0.39408120794587553,-0.6934708567693479,0.841013605325628,0.5682736399071908
NASDAQ100 Top1 L126 S21 benchmark_sma100 DCA3,True,NASDAQ100,1,126,21,benchmark_sma100,3,2.1820508021564136,0.12277145940355338,-0.4373925961108519,0.5028940350455816,0.2806893863663811,5.553436877882286,0.34205424860023514,-0.5914685372264907,0.8044312614226516,0.5783135147039148
NASDAQ100 Top1 L126 S21 both_sma200 DCA1,True,NASDAQ100,1,126,21,both_sma200,1,2.898392723964849,0.14581059859508527,-0.47463182358854383,0.5441915889726023,0.3072078005487635,4.698852553679121,0.31302783000383805,-0.7074833172480854,0.7158014576206402,0.4424525955204566
NASDAQ100 Top1 L126 S21 both_sma200 DCA3,False,NASDAQ100,1,126,21,both_sma200,3,2.063932421089592,0.11853066976820426,-0.5314467702736239,0.4857498269129191,0.22303394506881064,2.87804701171786,0.2362680609694816,-0.6609920497282571,0.6212665870448609,0.3574446335120289
NASDAQ100 Top1 L252 S0 none DCA1,True,NASDAQ100,1,252,0,none,1,25.6613153753841,0.3888224847886721,-0.4679427515366623,0.913342695712008,0.8309189179912079,15.02532896843502,0.5436237361573177,-0.7544787941443123,0.9425084188600839,0.7205288476979202
NASDAQ100 Top1 L252 S0 none DCA3,True,NASDAQ100,1,252,0,none,3,25.70889345697518,0.3890702281345657,-0.4679427515366622,0.915640709402096,0.8314483488779567,15.02532896843502,0.5436237361573177,-0.7544787941443123,0.9425084188600839,0.7205288476979202
NASDAQ100 Top1 L252 S0 benchmark_sma200 DCA1,True,NASDAQ100,1,252,0,benchmark_sma200,1,15.854396689921337,0.3265441850297186,-0.4569474653051231,0.853784022763942,0.7146208477415916,11.956833175463329,0.49312464235627873,-0.49673789138264235,0.9304736431722823,0.9927260450852534
NASDAQ100 Top1 L252 S0 benchmark_sma200 DCA3,True,NASDAQ100,1,252,0,benchmark_sma200,3,12.267486633636022,0.29516468844078747,-0.4569474653051231,0.8056178647270377,0.6459488471912052,7.8878414511840695,0.40759619445940287,-0.47065844747401553,0.8427533929174247,0.8660127033668205
NASDAQ100 Top1 L252 S0 benchmark_sma100 DCA1,True,NASDAQ100,1,252,0,benchmark_sma100,1,11.880696985051113,0.2913368305332178,-0.4966891398478185,0.798507123579507,0.5865576819788753,12.632273945241266,0.5050458532715947,-0.6307515581476617,0.9612632163987525,0.8007048841143904
NASDAQ100 Top1 L252 S0 benchmark_sma100 DCA3,True,NASDAQ100,1,252,0,benchmark_sma100,3,11.709863269768675,0.28961314452022213,-0.47374205061139074,0.807721474214684,0.6113308796347297,7.510859909586484,0.3980814591783546,-0.5197471516918845,0.8555876612418383,0.7659136906907852
NASDAQ100 Top1 L252 S0 both_sma200 DCA1,True,NASDAQ100,1,252,0,both_sma200,1,17.18360430048647,0.33665630314491013,-0.4569474653051231,0.8724720481510867,0.7367505647943807,11.587897567927168,0.4863900144973483,-0.5946911421047042,0.9179202851605897,0.8178867651802222
NASDAQ100 Top1 L252 S0 both_sma200 DCA3,True,NASDAQ100,1,252,0,both_sma200,3,13.313815643860732,0.3050376036862339,-0.4569474653051231,0.8245274111144802,0.6675550842207811,8.514108973612501,0.4226753547345279,-0.5302732006618653,0.858493241100186,0.797089791086862
NASDAQ100 Top1 L252 S21 none DCA1,False,NASDAQ100,1,252,21,none,1,34.122061399760845,0.42764917719440043,-0.5347377416601908,0.9617337750693207,0.7997362891698753,19.92214850798048,0.609396308443743,-0.763306607180983,1.0000505643627806,0.798363727905283
NASDAQ100 Top1 L252 S21 none DCA3,False,NASDAQ100,1,252,21,none,3,34.18473798864621,0.4279038465908096,-0.5347377416601907,0.9640693942322731,0.8002125401927012,19.92214850798048,0.609396308443743,-0.763306607180983,1.0000505643627806,0.798363727905283
NASDAQ100 Top1 L252 S21 benchmark_sma200 DCA1,True,NASDAQ100,1,252,21,benchmark_sma200,1,14.910460277892739,0.31891754357364843,-0.4534316865316588,0.8301221998142166,0.7033419874404421,10.344169927014846,0.4623874149768057,-0.6746387044370389,0.8842937832930505,0.6853852468524629
NASDAQ100 Top1 L252 S21 benchmark_sma200 DCA3,True,NASDAQ100,1,252,21,benchmark_sma200,3,12.655997197843602,0.29890977838697363,-0.46706880289716535,0.8048590525494193,0.639969478870942,7.157573235458727,0.3888364047401387,-0.6374099654069423,0.8098272628581746,0.6100256127810827
NASDAQ100 Top1 L252 S21 benchmark_sma100 DCA1,True,NASDAQ100,1,252,21,benchmark_sma100,1,12.833978181918319,0.30059351448900906,-0.47779171980183033,0.8036815623281202,0.6291308577170063,4.332959141148762,0.2994632185812236,-0.7633280943241147,0.7030506213781104,0.3923125859089228
NASDAQ100 Top1 L252 S21 benchmark_sma100 DCA3,False,NASDAQ100,1,252,21,benchmark_sma100,3,14.336813317561871,0.3140812803318904,-0.5083098675609541,0.8436983924212804,0.6178933370681168,3.519936594661946,0.26625833511420227,-0.6710348997721916,0.693502013649374,0.3967876115006743
NASDAQ100 Top1 L252 S21 both_sma200 DCA1,True,NASDAQ100,1,252,21,both_sma200,1,15.949074306191466,0.3272877843015227,-0.45343168653165866,0.8475204755296935,0.7218017488036127,13.236968799427302,0.5153029410855643,-0.6869572159590095,0.9422515378178185,0.7501237764366279
NASDAQ100 Top1 L252 S21 both_sma200 DCA3,True,NASDAQ100,1,252,21,both_sma200,3,12.204069480766009,0.2945440232338843,-0.4839437843854584,0.7984893621426842,0.608632722926516,9.941398565601272,0.45413775399243916,-0.6271615279684823,0.8892931249925826,0.7241160908952655
NASDAQ100 Top2 L63 S0 none DCA1,True,NASDAQ100,2,63,0,none,1,10.8835113007598,0.28096906579091296,-0.28773452988840853,0.9294267722562192,0.9764871317317411,18.759738510152324,0.5950639439373446,-0.5278827783011357,1.178188111827822,1.1272653104017059
NASDAQ100 Top2 L63 S0 none DCA3,True,NASDAQ100,2,63,0,none,3,11.84905825154175,0.29101915910503173,-0.2877345298884084,0.9603691630492001,1.011415485023286,18.759738510152324,0.5950639439373446,-0.5278827783011357,1.178188111827822,1.1272653104017059
NASDAQ100 Top2 L63 S0 benchmark_sma200 DCA1,True,NASDAQ100,2,63,0,benchmark_sma200,1,4.492247819835023,0.18578350537487753,-0.30168876223459307,0.7073964343997724,0.6158118187723954,7.706235756864265,0.4030559995763594,-0.5555191119945181,1.0073054591344799,0.725548394058379
NASDAQ100 Top2 L63 S0 benchmark_sma200 DCA3,True,NASDAQ100,2,63,0,benchmark_sma200,3,4.056284438108717,0.17601284772089998,-0.30726344306702447,0.6951275458280244,0.5728401854902917,5.038582975968541,0.3249799519540393,-0.5155586201339926,0.9157090508313604,0.6303452978238977
NASDAQ100 Top2 L63 S0 benchmark_sma100 DCA1,True,NASDAQ100,2,63,0,benchmark_sma100,1,5.256667640832723,0.201343010630201,-0.32777075405607903,0.7568205570179566,0.6142799750698709,7.262609313084418,0.3916197797371639,-0.5315968722729829,1.018124420263584,0.7366856356070908
NASDAQ100 Top2 L63 S0 benchmark_sma100 DCA3,True,NASDAQ100,2,63,0,benchmark_sma100,3,4.895887051714519,0.1942261404654,-0.29439640429060543,0.76226048386343,0.659743589373717,5.021715738453776,0.32440009642003664,-0.48908436731447025,0.9769931705136802,0.6632804442335706
NASDAQ100 Top2 L63 S0 both_sma200 DCA1,True,NASDAQ100,2,63,0,both_sma200,1,5.650136411998356,0.20869537715943065,-0.30168876223459284,0.7696525846223008,0.6917572123457133,7.706235756864265,0.4030559995763594,-0.5555191119945181,1.0073054591344799,0.725548394058379
NASDAQ100 Top2 L63 S0 both_sma200 DCA3,True,NASDAQ100,2,63,0,both_sma200,3,4.835321547129052,0.19299315740286804,-0.2832322260873299,0.7459152301919573,0.6813954756100453,5.038582975968541,0.3249799519540393,-0.5155586201339926,0.9157090508313604,0.6303452978238977
NASDAQ100 Top2 L63 S21 none DCA1,True,NASDAQ100,2,63,21,none,1,13.479311293931158,0.3065393054737171,-0.3760897512615501,1.123660238707171,0.8150695530666976,5.918034622679445,0.35347344614337417,-0.4651638834163302,0.8631254372183161,0.7598901349505868
NASDAQ100 Top2 L63 S21 none DCA3,True,NASDAQ100,2,63,21,none,3,14.328704533274328,0.31401175795979475,-0.3760897512615501,1.1553173162443726,0.8349383542265595,5.918034622679445,0.35347344614337417,-0.4651638834163302,0.8631254372183161,0.7598901349505868
NASDAQ100 Top2 L63 S21 benchmark_sma200 DCA1,True,NASDAQ100,2,63,21,benchmark_sma200,1,6.828922344252829,0.22858982984312726,-0.3760897512615501,0.9601839623277658,0.6078065915817934,2.34972399207553,0.2082566344631036,-0.4835883648889231,0.6464442359076781,0.43064856308306493
NASDAQ100 Top2 L63 S21 benchmark_sma200 DCA3,True,NASDAQ100,2,63,21,benchmark_sma200,3,5.7481357955179435,0.21046558953440164,-0.37608975126155,0.9305315942970025,0.5596153280657581,1.6315358293933402,0.16348013513058723,-0.40588763229250446,0.568673451387659,0.4027719056311986
NASDAQ100 Top2 L63 S21 benchmark_sma100 DCA1,True,NASDAQ100,2,63,21,benchmark_sma100,1,4.670860807552487,0.18958604856747918,-0.37802041856025814,0.8312558349116879,0.50152330207332,3.462865059548747,0.2637428396395025,-0.3794185076068156,0.7837300493341541,0.6951238127603789
NASDAQ100 Top2 L63 S21 benchmark_sma100 DCA3,True,NASDAQ100,2,63,21,benchmark_sma100,3,4.17974828204789,0.17885451890470372,-0.37673330702778607,0.8258066325582002,0.4747510123693742,1.8997768834956554,0.18128828550630582,-0.36391765289289557,0.6568466518125452,0.4981574377202875
NASDAQ100 Top2 L63 S21 both_sma200 DCA1,True,NASDAQ100,2,63,21,both_sma200,1,5.402735683102388,0.2041197689773162,-0.32611040830140015,0.883346756582977,0.6259222759571144,2.102768628300796,0.19386262200261517,-0.4835883648889231,0.6173450041295078,0.4008835531995152
NASDAQ100 Top2 L63 S21 both_sma200 DCA3,True,NASDAQ100,2,63,21,both_sma200,3,4.609438317570893,0.18829072344857134,-0.32611040830140015,0.8585978237514352,0.5773833605290755,1.4375282366568989,0.1496195470030972,-0.40588763229250446,0.5378961598548377,0.36862307471165645
NASDAQ100 Top2 L126 S0 none DCA1,True,NASDAQ100,2,126,0,none,1,5.54584010407298,0.20678544325305737,-0.3201485489328302,0.7887384666555093,0.6459046712607236,25.580121128515156,0.6708226200237153,-0.36573301758486654,1.32244658433187,1.8341866546627943
NASDAQ100 Top2 L126 S0 none DCA3,True,NASDAQ100,2,126,0,none,3,5.51814618615807,0.2062736958045217,-0.32014854893283007,0.7880134753263975,0.6443062025178808,25.580121128515156,0.6708226200237153,-0.36573301758486654,1.32244658433187,1.8341866546627943
NASDAQ100 Top2 L126 S0 benchmark_sma200 DCA1,True,NASDAQ100,2,126,0,benchmark_sma200,1,2.5372356052463623,0.1347206032014825,-0.423730583725475,0.6005577567016325,0.31793929533480353,5.775169315577909,0.34906081468321526,-0.4564678440560753,0.9214978317710683,0.7646996808834019
NASDAQ100 Top2 L126 S0 benchmark_sma200 DCA3,True,NASDAQ100,2,126,0,benchmark_sma200,3,1.9010664412183171,0.1124353256613091,-0.3752802431633353,0.5403712899791772,0.29960363677438046,4.000047482267973,0.2864211217705588,-0.40508876163809604,0.8389353668759675,0.7070576843759634
NASDAQ100 Top2 L126 S0 benchmark_sma100 DCA1,True,NASDAQ100,2,126,0,benchmark_sma100,1,2.076368221486446,0.11898401492538957,-0.3255199565521971,0.5631923730574866,0.3655198783682268,5.36227345599348,0.3358512446492168,-0.4200695698056053,0.9556402878027191,0.7995133872816305
NASDAQ100 Top2 L126 S0 benchmark_sma100 DCA3,True,NASDAQ100,2,126,0,benchmark_sma100,3,1.7888757688317698,0.10805474331006071,-0.3339172205973341,0.542980450445215,0.3235973967343312,3.7224166482123966,0.27497200053926973,-0.38999116379164467,0.8919712737149527,0.7050723864250815
NASDAQ100 Top2 L126 S0 both_sma200 DCA1,True,NASDAQ100,2,126,0,both_sma200,1,2.5372356052463623,0.1347206032014825,-0.423730583725475,0.6005577567016325,0.31793929533480353,5.775169315577909,0.34906081468321526,-0.4564678440560753,0.9214978317710683,0.7646996808834019
NASDAQ100 Top2 L126 S0 both_sma200 DCA3,True,NASDAQ100,2,126,0,both_sma200,3,1.9010664412183171,0.1124353256613091,-0.3752802431633353,0.5403712899791772,0.29960363677438046,4.000047482267973,0.2864211217705588,-0.40508876163809604,0.8389353668759675,0.7070576843759634
NASDAQ100 Top2 L126 S21 none DCA1,True,NASDAQ100,2,126,21,none,1,13.018743137919014,0.30232092898913887,-0.374747535828046,0.9831231330540844,0.8067322666208531,32.160426196143575,0.7296704445967732,-0.33326568086391406,1.3841691062605914,2.189455700044696
NASDAQ100 Top2 L126 S21 none DCA3,True,NASDAQ100,2,126,21,none,3,13.21386269482521,0.3041230479994672,-0.374747535828046,0.9890934222692943,0.8115411548403483,32.160426196143575,0.7296704445967732,-0.33326568086391406,1.3841691062605914,2.189455700044696
NASDAQ100 Top2 L126 S21 benchmark_sma200 DCA1,True,NASDAQ100,2,126,21,benchmark_sma200,1,5.569431377748127,0.20721984461323317,-0.3288745939363924,0.7819980913777719,0.63008772472498,7.202548976254215,0.39003190641330976,-0.40962708381582025,0.9883597737433748,0.9521633745015722
NASDAQ100 Top2 L126 S21 benchmark_sma200 DCA3,True,NASDAQ100,2,126,21,benchmark_sma200,3,4.596583719639926,0.18801802135537748,-0.3288745939363922,0.743652870617529,0.571701264925749,4.6529268672463635,0.3113662836875297,-0.3651904796887454,0.8904946964524463,0.8526133648196677
NASDAQ100 Top2 L126 S21 benchmark_sma100 DCA1,True,NASDAQ100,2,126,21,benchmark_sma100,1,5.456068663362452,0.20511943756030537,-0.3288745939363923,0.8013200220766804,0.6237010743371,7.30417579417769,0.39271302203576774,-0.39880994875899667,1.0355466116750764,0.9847122000286073
NASDAQ100 Top2 L126 S21 benchmark_sma100 DCA3,True,NASDAQ100,2,126,21,benchmark_sma100,3,4.923522768216948,0.19478496090225295,-0.3288745939363923,0.794708425632492,0.5922773132786485,4.222194326166674,0.2952021007249481,-0.35976437874255596,0.9422440486736335,0.8205428835304232
NASDAQ100 Top2 L126 S21 both_sma200 DCA1,True,NASDAQ100,2,126,21,both_sma200,1,5.898027306349555,0.21312890198854473,-0.3288745939363923,0.8152610313936912,0.6480552341777001,7.202548976254215,0.39003190641330976,-0.40962708381582025,0.9883597737433748,0.9521633745015722
NASDAQ100 Top2 L126 S21 both_sma200 DCA3,True,NASDAQ100,2,126,21,both_sma200,3,4.876518849273802,0.19383309031934237,-0.3288745939363923,0.7779001639866284,0.5893829863818294,4.6529268672463635,0.3113662836875297,-0.3651904796887454,0.8904946964524463,0.8526133648196677
NASDAQ100 Top2 L252 S0 none DCA1,True,NASDAQ100,2,252,0,none,1,13.781327482256282,0.30924040910885386,-0.3754793030013708,0.9901240331283439,0.8235884285417588,11.653724656345222,0.4876037324283713,-0.6481186770417897,0.967603981332664,0.7523371100088377
NASDAQ100 Top2 L252 S0 none DCA3,True,NASDAQ100,2,252,0,none,3,14.441119740054239,0.314972636203954,-0.37547930300137067,1.0102173181500165,0.8388548548115425,11.653724656345222,0.4876037324283713,-0.6481186770417897,0.967603981332664,0.7523371100088377
NASDAQ100 Top2 L252 S0 benchmark_sma200 DCA1,True,NASDAQ100,2,252,0,benchmark_sma200,1,5.9182491816532234,0.2134842138056492,-0.32421852570419973,0.8062327944147952,0.6584577896712206,4.0577254535468406,0.2887321499973323,-0.5464047954417708,0.7527557280497392,0.5284216983562362
NASDAQ100 Top2 L252 S0 benchmark_sma200 DCA3,True,NASDAQ100,2,252,0,benchmark_sma200,3,4.955154707102411,0.19542171622704396,-0.3160041908783229,0.7738329948886995,0.6184149510292125,3.138672098915805,0.2489159134690775,-0.4951642750256572,0.697774474457007,0.5026936029586945
NASDAQ100 Top2 L252 S0 benchmark_sma100 DCA1,True,NASDAQ100,2,252,0,benchmark_sma100,1,4.343680676920942,0.1825348618505307,-0.3478487614863398,0.7296213005171753,0.5247535195197149,2.794696378431256,0.23207173502302414,-0.6386251503623177,0.6666962552207681,0.36339272715983784
NASDAQ100 Top2 L252 S0 benchmark_sma100 DCA3,True,NASDAQ100,2,252,0,benchmark_sma100,3,4.212300769856853,0.17959359494098281,-0.384043928425728,0.7481249951694463,0.46763815711700607,2.4427951483920745,0.21344967365330936,-0.5310062902737613,0.6629766935647912,0.4019720247443113
NASDAQ100 Top2 L252 S0 both_sma200 DCA1,True,NASDAQ100,2,252,0,both_sma200,1,7.038531245372031,0.23184157984926257,-0.3160041908783229,0.8598706281114213,0.7336661555179594,4.1969726445019155,0.29422117914107937,-0.5147323987625088,0.7634737935602341,0.5716002720023642
NASDAQ100 Top2 L252 S0 both_sma200 DCA3,True,NASDAQ100,2,252,0,both_sma200,3,5.3787746572737865,0.20366820387903628,-0.3160041908783229,0.7995772713624982,0.6445110848465251,3.2607237971798817,0.25460925097904386,-0.4588843365959743,0.7094044617075375,0.554844065647887
NASDAQ100 Top2 L252 S21 none DCA1,True,NASDAQ100,2,252,21,none,1,17.54988492127689,0.33932578887228804,-0.3792490713753981,1.0455470674594265,0.894730704657172,23.703284413857773,0.6517852326792257,-0.6128935974146577,1.220033673234813,1.0634557701836387
NASDAQ100 Top2 L252 S21 none DCA3,True,NASDAQ100,2,252,21,none,3,16.990889092020264,0.3352322888917263,-0.3792490713753981,1.042224056198463,0.883937006558674,23.703284413857773,0.6517852326792257,-0.6128935974146577,1.220033673234813,1.0634557701836387
NASDAQ100 Top2 L252 S21 benchmark_sma200 DCA1,True,NASDAQ100,2,252,21,benchmark_sma200,1,9.048328513936394,0.2596519206039538,-0.32791191444839196,0.932444602812728,0.7918343590556507,9.980261768221991,0.45494482362908606,-0.4832864634028109,1.0511085048426043,0.9413564378067371
NASDAQ100 Top2 L252 S21 benchmark_sma200 DCA3,True,NASDAQ100,2,252,21,benchmark_sma200,3,6.9695670084540335,0.23078021924105174,-0.3814757796568049,0.8693189325480281,0.6049668984192743,7.803013849136157,0.40548531566968515,-0.43656426476591204,0.9984259734639908,0.9288101395268997
NASDAQ100 Top2 L252 S21 benchmark_sma100 DCA1,True,NASDAQ100,2,252,21,benchmark_sma100,1,5.757591483566137,0.21063516635384194,-0.3904622649562075,0.8140510805038892,0.5394507619768734,6.010338343978032,0.3562836949187007,-0.5731916107548695,0.9065657142942081,0.621578697653111
NASDAQ100 Top2 L252 S21 benchmark_sma100 DCA3,True,NASDAQ100,2,252,21,benchmark_sma100,3,6.231979616819188,0.2188801982246864,-0.41721555398963783,0.8678813325038817,0.5246213764842589,4.336308956814889,0.2995909186095651,-0.4702826916841044,0.8565420192511645,0.6370443222920154
NASDAQ100 Top2 L252 S21 both_sma200 DCA1,True,NASDAQ100,2,252,21,both_sma200,1,10.208795467716318,0.2735001932163881,-0.34756062337320137,0.9713980199380883,0.7869136341222142,12.93856027363367,0.5102881298360953,-0.45689276063231976,1.1220878023594787,1.1168663060668298
NASDAQ100 Top2 L252 S21 both_sma200 DCA3,True,NASDAQ100,2,252,21,both_sma200,3,7.195275424061846,0.23422372036895034,-0.39955853194736746,0.8794405217236647,0.5862062792837668,10.427490487010047,0.4640630905095511,-0.394388099719553,1.0818366302781928,1.1766660577221866
NASDAQ100 Top3 L63 S0 none DCA1,True,NASDAQ100,3,63,0,none,1,10.49311682185595,0.27669556524613825,-0.34268351221672366,1.0740666703233772,0.8074376367169582,15.05858001452734,0.5441245190066422,-0.3302193735711476,1.2394856186115553,1.6477667955160344
NASDAQ100 Top3 L63 S0 none DCA3,True,NASDAQ100,3,63,0,none,3,11.306521639984062,0.28545926787050124,-0.34268351221672366,1.1132679889155752,0.8330113871657997,15.05858001452734,0.5441245190066422,-0.3302193735711476,1.2394856186115553,1.6477667955160344
NASDAQ100 Top3 L63 S0 benchmark_sma200 DCA1,True,NASDAQ100,3,63,0,benchmark_sma200,1,5.519326887831275,0.20629555352838325,-0.34268351221672355,0.8952249726351066,0.602000231040925,6.887966793377904,0.38155113393653917,-0.3298397941344957,1.070524749019613,1.1567771406653182
NASDAQ100 Top3 L63 S0 benchmark_sma200 DCA3,True,NASDAQ100,3,63,0,benchmark_sma200,3,4.744642979765092,0.19112543445241315,-0.34268351221672355,0.867704061244776,0.5577316317790614,4.121336880082387,0.29125528122964606,-0.30780485469103824,0.9348869176183237,0.9462335528203284
NASDAQ100 Top3 L63 S0 benchmark_sma100 DCA1,True,NASDAQ100,3,63,0,benchmark_sma100,1,5.220371135055077,0.2006439681849974,-0.34268351221672355,0.884738839428357,0.5855080884606553,4.839295678935616,0.31803977938792083,-0.41919145535097146,0.9980749735536115,0.7586981445545913
NASDAQ100 Top3 L63 S0 benchmark_sma100 DCA3,True,NASDAQ100,3,63,0,benchmark_sma100,3,4.76526194294642,0.19155244565766494,-0.34268351221672355,0.8924630886334809,0.5589777121711106,2.5409685587450848,0.21880061124276273,-0.42204283659138486,0.8264894447729053,0.5184322354808785
NASDAQ100 Top3 L63 S0 both_sma200 DCA1,True,NASDAQ100,3,63,0,both_sma200,1,6.302745047516023,0.22006814979751765,-0.30425087356206904,0.9386839711112698,0.7233114804931609,7.81592823234123,0.4058077857432738,-0.33962760906379685,1.1308310166995106,1.1948610033851679
NASDAQ100 Top3 L63 S0 both_sma200 DCA3,True,NASDAQ100,3,63,0,both_sma200,3,5.075372980841342,0.19781428285355607,-0.3042508735620689,0.8928165096380837,0.6501683316061238,4.781282535175854,0.31598194269260227,-0.31106745966747196,1.005337129591737,1.0157987692778403
NASDAQ100 Top3 L63 S21 none DCA1,True,NASDAQ100,3,63,21,none,1,10.883743895801848,0.28097157402969386,-0.26911148964652676,1.1776175028383147,1.0440712672608112,6.526157943977258,0.3714369268508928,-0.4003381445139609,0.9998809177763418,0.9278079841775851
NASDAQ100 Top3 L63 S21 none DCA3,True,NASDAQ100,3,63,21,none,3,11.488133309947006,0.28734455905507517,-0.26911148964652676,1.2171340236210078,1.0677528463481705,6.526157943977258,0.3714369268508928,-0.4003381445139609,0.9998809177763418,0.9278079841775851
NASDAQ100 Top3 L63 S21 benchmark_sma200 DCA1,True,NASDAQ100,3,63,21,benchmark_sma200,1,6.207814502878585,0.21847213735299098,-0.26911148964652665,1.012804448158861,0.8118276095901754,3.393972621224184,0.2606699203411593,-0.4134339056017845,0.8276422149413396,0.6304996199132106
NASDAQ100 Top3 L63 S21 benchmark_sma200 DCA3,True,NASDAQ100,3,63,21,benchmark_sma200,3,5.293837083387189,0.20205509297675417,-0.26911148964652676,0.9935774870962991,0.7508229887997351,2.474999307415278,0.21521898804813788,-0.35509348312661315,0.7474232786928195,0.6060910669301097
NASDAQ100 Top3 L63 S21 benchmark_sma100 DCA1,True,NASDAQ100,3,63,21,benchmark_sma100,1,4.415490108674992,0.18411509618065236,-0.26911148964652676,0.897960067215379,0.6841591803548943,4.100625127843881,0.2904366714032789,-0.33080351019446774,0.9568367339078083,0.8779733662213602
NASDAQ100 Top3 L63 S21 benchmark_sma100 DCA3,True,NASDAQ100,3,63,21,benchmark_sma100,3,4.255605614091575,0.18057038149468685,-0.26911148964652676,0.9295399715454361,0.6709872615690355,2.4709501010062125,0.2149972844991601,-0.35279191261708764,0.8345538679979603,0.609416703756793
NASDAQ100 Top3 L63 S21 both_sma200 DCA1,True,NASDAQ100,3,63,21,both_sma200,1,4.662542410178836,0.18941136511716383,-0.24209362940610057,0.9058045581276049,0.7823888864065698,4.190702105112305,0.29397668218549655,-0.3980181977983053,0.894410939665052,0.7386011087223416
NASDAQ100 Top3 L63 S21 both_sma200 DCA3,True,NASDAQ100,3,63,21,both_sma200,3,3.955361993348861,0.17364322332919424,-0.24209362940610046,0.8779603946731241,0.7172564753363091,3.1050975450181335,0.24732494121681725,-0.3381445143409568,0.8180243386726433,0.7314178723225873
NASDAQ100 Top3 L126 S0 none DCA1,True,NASDAQ100,3,126,0,none,1,9.245545021919348,0.26210365393649204,-0.2795503285259706,1.0530051489936403,0.9375902196879095,18.729922980678445,0.5946870619757783,-0.3470677558682751,1.3030002562226346,1.713460994058704
NASDAQ100 Top3 L126 S0 none DCA3,True,NASDAQ100,3,126,0,none,3,9.064869207939005,0.2598592053642024,-0.2795503285259706,1.0474988512384513,0.9295614379507376,18.729922980678445,0.5946870619757783,-0.3470677558682751,1.3030002562226346,1.713460994058704
NASDAQ100 Top3 L126 S0 benchmark_sma200 DCA1,True,NASDAQ100,3,126,0,benchmark_sma200,1,4.574132207340741,0.18754037191554884,-0.305218101168227,0.8456565624514628,0.614447082914595,4.943534300288165,0.32169437783555055,-0.3470677558682752,0.9624124120147686,0.9268921482802488
NASDAQ100 Top3 L126 S0 benchmark_sma200 DCA3,True,NASDAQ100,3,126,0,benchmark_sma200,3,3.629431125509246,0.16568204124232921,-0.2797317835251312,0.7943906857258575,0.5922889389058084,3.1318336796648882,0.24859275158849004,-0.3470677558682752,0.8431245799502973,0.7162657647829435
NASDAQ100 Top3 L126 S0 benchmark_sma100 DCA1,True,NASDAQ100,3,126,0,benchmark_sma100,1,2.9605565678011527,0.14762547632904233,-0.24779885957958625,0.7204572775827356,0.5957471982700108,3.35038553293313,0.25870468054815055,-0.37847676408190634,0.8820532017294783,0.6835417787818651
