strategy,top_n,date,equity,daily_return,holdings
Nasdaq-100 Top1 PIT membership,1,2025-01-16,9.636677873295012,-0.003791011981110093,APP
Nasdaq-100 Top1 PIT membership,1,2025-01-17,9.870281942866034,0.02424114125661303,APP
Nasdaq-100 Top1 PIT membership,1,2025-01-21,10.07760904642687,0.021005185541907112,APP
Nasdaq-100 Top1 PIT membership,1,2025-01-22,9.962106363946333,-0.011461318051575908,APP
Nasdaq-100 Top1 PIT membership,1,2025-01-23,10.227184808747438,0.026608674422554435,APP
Nasdaq-100 Top1 PIT membership,1,2025-01-24,10.519406454428713,0.02857302876069423,APP
Nasdaq-100 Top1 PIT membership,1,2025-01-27,9.865661729820948,-0.06214654100874062,APP
Nasdaq-100 Top1 PIT membership,1,2025-01-28,10.038049518671771,0.017473515063844758,APP
Nasdaq-100 Top1 PIT membership,1,2025-01-29,10.395241423248347,0.03558379582728333,APP
Nasdaq-100 Top1 PIT membership,1,2025-01-30,10.914714455715592,0.049972195095486116,APP
Nasdaq-100 Top1 PIT membership,1,2025-01-31,10.714029073634979,-0.018386681840817376,APP
Nasdaq-100 Top1 PIT membership,1,2025-02-03,10.207838602912647,-0.04724557561337628,APP
Nasdaq-100 Top1 PIT membership,1,2025-02-04,10.792859090450005,0.05731090687213958,APP
Nasdaq-100 Top1 PIT membership,1,2025-02-05,10.896811680925595,0.009631608233222622,APP
Nasdaq-100 Top1 PIT membership,1,2025-02-06,10.671581802574762,-0.02066933750402311,APP
Nasdaq-100 Top1 PIT membership,1,2025-02-07,11.142543919891908,0.044132362570984185,APP
Nasdaq-100 Top1 PIT membership,1,2025-02-10,11.180660016602216,0.0034207715028398145,APP
Nasdaq-100 Top1 PIT membership,1,2025-02-11,11.018956084886355,-0.01446282522460618,APP
Nasdaq-100 Top1 PIT membership,1,2025-02-12,10.85523064473536,-0.014858525516365462,APP
Nasdaq-100 Top1 PIT membership,1,2025-02-13,14.418777261711996,0.3282792170523716,APP
Nasdaq-100 Top1 PIT membership,1,2025-02-14,13.674362508373555,-0.05162814709088959,APP
Nasdaq-100 Top1 PIT membership,1,2025-02-18,14.844981560838615,0.0856068465164812,APP
Nasdaq-100 Top1 PIT membership,1,2025-02-19,14.516954365577346,-0.022096840869550993,APP
Nasdaq-100 Top1 PIT membership,1,2025-02-20,14.117604228635724,-0.027509223139018935,APP
Nasdaq-100 Top1 PIT membership,1,2025-02-21,13.074037069440614,-0.07391956470052974,APP
Nasdaq-100 Top1 PIT membership,1,2025-02-24,11.892733278625055,-0.09035493662296168,APP
Nasdaq-100 Top1 PIT membership,1,2025-02-25,11.743735593694835,-0.012528464352094426,APP
Nasdaq-100 Top1 PIT membership,1,2025-02-26,9.484791563844135,-0.19235310705253938,APP
Nasdaq-100 Top1 PIT membership,1,2025-02-27,10.00368740013657,0.054708196042015045,APP
Nasdaq-100 Top1 PIT membership,1,2025-02-28,9.038084904102037,-0.09652465710007607,APP
Nasdaq-100 Top1 PIT membership,1,2025-03-03,10.11341459600687,0.11897760458266782,APP
Nasdaq-100 Top1 PIT membership,1,2025-03-04,9.355717280923516,-0.07492002902585626,APP
Nasdaq-100 Top1 PIT membership,1,2025-03-05,9.326841610303381,-0.0030864197530864335,APP
Nasdaq-100 Top1 PIT membership,1,2025-03-06,8.829025330801237,-0.0533745827689629,APP
Nasdaq-100 Top1 PIT membership,1,2025-03-07,7.39635833375671,-0.1622678544194993,APP
Nasdaq-100 Top1 PIT membership,1,2025-03-10,7.118719042733089,-0.03753729585497301,APP
Nasdaq-100 Top1 PIT membership,1,2025-03-11,6.924385902829759,-0.02729889165968813,APP
Nasdaq-100 Top1 PIT membership,1,2025-03-12,8.229566126738275,0.18849039354885377,APP
Nasdaq-100 Top1 PIT membership,1,2025-03-13,7.879448620469147,-0.04254385964912277,APP
Nasdaq-100 Top1 PIT membership,1,2025-03-14,8.205887865338038,0.04142919899507569,APP
Nasdaq-100 Top1 PIT membership,1,2025-03-17,8.59801996584016,0.047786675486817476,APP
Nasdaq-100 Top1 PIT membership,1,2025-03-18,8.648263350730224,0.005843599467049376,APP
Nasdaq-100 Top1 PIT membership,1,2025-03-19,8.264072764621066,-0.04442401561195741,APP
Nasdaq-100 Top1 PIT membership,1,2025-03-20,8.48424975309959,0.02664267301966583,APP
Nasdaq-100 Top1 PIT membership,1,2025-03-21,8.69302028770522,0.024606835098101465,APP
Nasdaq-100 Top1 PIT membership,1,2025-03-24,9.473818668014001,0.0898189989747391,APP
Nasdaq-100 Top1 PIT membership,1,2025-03-25,9.8466036814658,0.03934897072818311,APP
Nasdaq-100 Top1 PIT membership,1,2025-03-26,9.832165846155732,-0.0014662756598240456,APP
Nasdaq-100 Top1 PIT membership,1,2025-03-27,9.299409370728041,-0.05418505787674377,APP
Nasdaq-100 Top1 PIT membership,1,2025-03-28,8.281831020063477,-0.10942397630838985,APP
Nasdaq-100 Top1 PIT membership,1,2025-03-31,7.390150170319245,-0.1076671146252628,APP
Nasdaq-100 Top1 PIT membership,1,2025-04-01,7.6295297265005075,0.032391703911873515,APP
Nasdaq-100 Top1 PIT membership,1,2025-04-02,7.892586662866474,0.03447878778848734,APP
Nasdaq-100 Top1 PIT membership,1,2025-04-03,7.638192075200334,-0.0322320930428337,APP
Nasdaq-100 Top1 PIT membership,1,2025-04-04,7.0277608565227725,-0.07991828598543738,APP
Nasdaq-100 Top1 PIT membership,1,2025-04-07,5.884284123722347,-0.162708543467172,APP
Nasdaq-100 Top1 PIT membership,1,2025-04-08,7.364739879786808,0.251594879672115,APP
Nasdaq-100 Top1 PIT membership,1,2025-04-09,6.765858312506426,-0.08131740931191156,APP
Nasdaq-100 Top1 PIT membership,1,2025-04-10,7.796431067436262,0.15231958863591077,APP
Nasdaq-100 Top1 PIT membership,1,2025-04-11,7.458441730562425,-0.04335180211950229,APP
Nasdaq-100 Top1 PIT membership,1,2025-04-14,7.4770662208748195,0.002497102073758528,APP
Nasdaq-100 Top1 PIT membership,1,2025-04-15,6.803108174346748,-0.09013669621468434,APP
Nasdaq-100 Top1 PIT membership,1,2025-04-16,6.772066475943891,-0.004562870030482391,APP
Nasdaq-100 Top1 PIT membership,1,2025-04-17,6.681541407168566,-0.013367421760683174,APP
Nasdaq-100 Top1 PIT membership,1,2025-04-21,6.743335324671342,0.00924845237604588,APP
Nasdaq-100 Top1 PIT membership,1,2025-04-22,6.699155583871158,-0.006551615583841319,APP
Nasdaq-100 Top1 PIT membership,1,2025-04-23,7.3778783627919,0.10131467621901935,APP
Nasdaq-100 Top1 PIT membership,1,2025-04-24,7.326479704336681,-0.006966590654900462,APP
Nasdaq-100 Top1 PIT membership,1,2025-04-25,7.862844757376355,0.07320910924276358,APP
Nasdaq-100 Top1 PIT membership,1,2025-04-28,8.045917284577678,0.02328324325996345,APP
Nasdaq-100 Top1 PIT membership,1,2025-04-29,8.272879632668477,0.028208386944996056,APP
Nasdaq-100 Top1 PIT membership,1,2025-04-30,7.158567609183358,-0.1346945770956044,APP
Nasdaq-100 Top1 PIT membership,1,2025-05-01,8.142939114877873,0.13750956328633612,APP
Nasdaq-100 Top1 PIT membership,1,2025-05-02,8.049326706284265,-0.011496144975782552,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-05-05,8.391215727905093,0.042474238417221644,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-05-06,7.645706874233155,-0.08884396228698299,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-05-07,7.324168106197925,-0.04205481237043618,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-05-08,7.616537711639685,0.039918472815274164,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-05-09,8.070355456918533,0.059583207286601825,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-05-12,8.193137028105609,0.015213898798202008,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-05-13,8.13479870291867,-0.00712038929494474,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-05-14,8.751420547048728,0.07580050430858476,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-05-15,8.708006051682858,-0.004960851227805652,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-05-16,8.766344376869798,0.006699389600868022,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-05-19,8.460068428409167,-0.03493770439463295,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-05-20,8.629995969958989,0.020085835355562853,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-05-21,8.490255595346444,-0.016192403229269292,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-05-22,8.272504103926815,-0.025647224512178268,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-05-23,8.199920445967473,-0.008774085457979752,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-05-27,8.602861780969917,0.049139663934252065,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-05-28,8.427168825902037,-0.020422617443014657,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-05-29,8.503143934021507,0.00901549615167907,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-05-30,8.379683865785761,-0.014519343573825116,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-06-02,8.915921147292414,0.06399254316694547,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-06-03,9.026832384148236,0.012439683463273177,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-06-04,9.00851658662543,-0.002029039284585643,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-06-05,8.769058365064474,-0.026581315498321767,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-06-06,8.393251219051104,-0.04285604341631133,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-06-09,8.62015957414892,0.02703461974101007,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-06-10,8.887769989042754,0.031044717048669623,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-06-11,9.084491694744901,0.02213397803326078,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-06-12,9.252722734902246,0.018518486868633666,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-06-13,9.077369287129505,-0.018951551105199527,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-06-16,9.498964891866677,0.0464446902402591,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-06-17,9.597665252012888,0.010390643745901373,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-06-18,9.431807657671863,-0.01728103554208038,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-06-20,9.543736381329884,0.011867155026955789,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-06-23,9.42231076915693,-0.012723068546873995,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-06-24,9.563408137866812,0.01497481585639826,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-06-25,9.801510400413646,0.024897218555804956,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-06-26,9.825931118749649,0.002491526034086755,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-06-27,9.82728707776377,0.00013799801746361418,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-06-30,9.347013640544521,-0.048871416233068565,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-07-01,9.176069647275716,-0.01828862135466469,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-07-02,8.918295628191954,-0.028091985892924498,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-07-03,9.11433935438704,0.02198219641602428,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-07-07,9.115696348484379,0.00014888562347481482,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-07-08,9.413831367444196,0.03270567684161474,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-07-09,9.473526686728473,0.006341235247820709,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-07-10,9.721464310002164,0.026171628736849195,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-07-11,9.640062260576558,-0.00837343499187182,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-07-14,9.681441782338029,0.004292453787429817,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-07-15,10.102697879780061,0.04351171105635676,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-07-16,10.127797612706342,0.0024844584312984086,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-07-17,10.281104823042616,0.015137270332489239,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-07-18,10.504961235275442,0.02177357551409309,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-07-21,10.438483015670906,-0.006328268911769297,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-07-22,10.232942400960887,-0.01969065949539306,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-07-23,10.157645272348478,-0.0073583066983097245,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-07-24,10.445265915991163,0.028315681039350338,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-07-25,10.557194639649184,0.010715737115573498,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-07-28,10.845494297882146,0.027308358713990843,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-07-29,10.766465694272862,-0.007286768259581855,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-07-30,10.674888776825263,-0.008505754817601185,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-07-31,10.85295621279268,0.016680964054069936,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-08-01,10.517850091492111,-0.03087694400771379,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-08-04,10.75391634535133,0.02244434478583912,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-08-05,11.65476790050555,0.08376962645275166,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-08-06,11.611692912434819,-0.003695911273262076,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-08-07,12.278851659546143,0.05745576912362815,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-08-08,12.53153824461891,0.02057900788110878,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-08-11,12.649232381794986,0.009391834815379863,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-08-12,12.52916376371937,-0.009492166358523235,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-08-13,12.820855389654069,0.0232810131175194,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-08-14,12.373821579778692,-0.03486770549148499,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-08-15,12.191684196602479,-0.014719574062217133,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-08-18,11.889478195350648,-0.024787879703777826,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-08-19,11.62424226135635,-0.02230845875961296,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-08-20,10.331303253811958,-0.11122780981971103,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-08-21,10.661660413313452,0.03197632974132292,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-08-22,10.535826381719778,-0.011802479793535992,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-08-25,10.58907727289572,0.005054268098830361,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-08-26,10.540913815730775,-0.004548409263971154,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-08-27,11.01101238492803,0.044597515681771505,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-08-28,10.69286506705293,-0.028893557354506605,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-08-29,10.648771557096783,-0.004123638489744841,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-09-02,10.256684104706611,-0.03681997029308681,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-09-03,10.717963764895993,0.04497356606485603,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-09-04,10.505300742570578,-0.019841737385037583,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-09-05,10.705753923269599,0.019081146328988607,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-09-08,10.508353202977176,-0.018438750013052396,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-09-09,10.667087354619587,0.015105521157914525,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-09-10,11.26064547451098,0.055643879173290944,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-09-11,11.34476151213126,0.00746991260942198,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-09-12,11.216552999638049,-0.011301120112231056,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-09-15,11.50485265787101,0.02570305317883892,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-09-16,11.602534496131806,0.008490490157991415,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-09-17,11.465508109713937,-0.011810039130980554,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-09-18,11.550302126841279,0.007395574301282126,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-09-19,12.01158178703066,0.03993658824884183,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-09-22,12.270033785621484,0.021516899536902168,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-09-23,12.38060448009895,0.009011441729446457,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-09-24,12.4755744003315,0.007670862952225521,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-09-25,11.92543077580598,-0.04409765890305628,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-09-26,12.145895220337067,0.018486916630161554,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-09-29,12.1859177480012,0.0032951484380598917,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-09-30,12.141146258537992,-0.003674035094365591,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-10-01,12.29988144526362,0.013074151595365402,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-10-02,12.664834191123113,0.029671240937043875,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-10-03,12.64448341999591,-0.001606872290635053,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-10-06,12.154713094261725,-0.03873391339654608,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-10-07,12.231367216971469,0.0063065349313702335,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-10-08,12.400277271719094,0.013809580871160243,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-10-09,12.453188655599897,0.004266951675465869,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-10-10,12.561046396965903,0.008661054156399173,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-10-13,12.120795487410787,-0.035048904019768456,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-10-14,11.93899761152971,-0.014998840304656591,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-10-15,12.322605662207145,0.03213067488236865,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-10-16,12.33108506391988,0.000688117590157189,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-10-17,12.05770923550799,-0.022169649061279717,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-10-20,12.175742879979206,0.009789060439741482,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-10-21,12.350078840949745,0.014318301781585996,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-10-22,12.341259931941874,-0.0007140771424575254,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-10-23,11.901349564765114,-0.03564549888769264,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-10-24,12.405704213025228,0.0423779375200688,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-10-27,12.818820416049665,0.03330050402061735,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-10-28,12.853416002407661,0.002698811999478634,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-10-29,12.961952758363948,0.008444195374673669,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-10-30,13.460202485810866,0.03843940313124605,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-10-31,13.51277436239653,0.0039057270231324104,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-11-03,13.909271269290636,0.029342376055466524,PLTR
Nasdaq-100 Top1 PIT membership,1,2025-11-04,13.211071044704278,-0.0501967508627047,MU
Nasdaq-100 Top1 PIT membership,1,2025-11-05,13.42100727025186,0.015890931540462505,MU
Nasdaq-100 Top1 PIT membership,1,2025-11-06,14.14477912043056,0.05392828091099888,MU
Nasdaq-100 Top1 PIT membership,1,2025-11-07,13.918190596549668,-0.016019233807165634,MU
Nasdaq-100 Top1 PIT membership,1,2025-11-10,14.746633694914268,0.05952232746187369,MU
Nasdaq-100 Top1 PIT membership,1,2025-11-11,14.769232406455552,0.001532465782280834,MU
Nasdaq-100 Top1 PIT membership,1,2025-11-12,14.564649703041795,-0.013851952341432217,MU
Nasdaq-100 Top1 PIT membership,1,2025-11-13,14.487336975939758,-0.0053082448722326925,MU
Nasdaq-100 Top1 PIT membership,1,2025-11-14,13.764753974929931,-0.04987686848244621,MU
Nasdaq-100 Top1 PIT membership,1,2025-11-17,14.684782840427145,0.06683947037287297,MU
Nasdaq-100 Top1 PIT membership,1,2025-11-18,14.004425068070397,-0.04633080241974885,MU
Nasdaq-100 Top1 PIT membership,1,2025-11-19,13.494751770558254,-0.036393732340657015,MU
Nasdaq-100 Top1 PIT membership,1,2025-11-20,13.692794005208091,0.014675500373553252,MU
Nasdaq-100 Top1 PIT membership,1,2025-11-21,12.16377274846235,-0.11166612571285117,MU
Nasdaq-100 Top1 PIT membership,1,2025-11-24,12.691882658851117,0.0434166209209661,MU
Nasdaq-100 Top1 PIT membership,1,2025-11-25,13.03741416440687,0.027224606060692214,MU
Nasdaq-100 Top1 PIT membership,1,2025-11-26,13.655920132092435,0.04744084677267768,MU
Nasdaq-100 Top1 PIT membership,1,2025-11-28,14.012751729949997,0.02613017609988666,MU
Nasdaq-100 Top1 PIT membership,1,2025-12-01,13.814709385924218,-0.014133008836693772,MU
Nasdaq-100 Top1 PIT membership,1,2025-12-02,14.198898344986846,0.027810136885983106,MU
Nasdaq-100 Top1 PIT membership,1,2025-12-03,14.058545097210452,-0.009884798409444784,MU
Nasdaq-100 Top1 PIT membership,1,2025-12-04,13.69517189699867,-0.025847141201253088,MU
Nasdaq-100 Top1 PIT membership,1,2025-12-05,13.616073818383015,-0.005775617802430744,MU
Nasdaq-100 Top1 PIT membership,1,2025-12-08,14.480795141858081,0.06350739097107483,MU
Nasdaq-100 Top1 PIT membership,1,2025-12-09,14.540266836568422,0.004106935712282267,MU
Nasdaq-100 Top1 PIT membership,1,2025-12-10,15.173046457363695,0.04351912024089177,MU
Nasdaq-100 Top1 PIT membership,1,2025-12-11,15.553666336186614,0.025085264181617273,MU
Nasdaq-100 Top1 PIT membership,1,2025-12-12,15.205161577154197,-0.02240659864366501,MU
Nasdaq-100 Top1 PIT membership,1,2025-12-15,14.696083403433336,-0.033480615851248285,MU
Nasdaq-100 Top1 PIT membership,1,2025-12-16,14.023456887734937,-0.045769100326503165,MU
Nasdaq-100 Top1 PIT membership,1,2025-12-17,14.068654898814497,0.0032230292032409125,MU
Nasdaq-100 Top1 PIT membership,1,2025-12-18,15.256307326046635,0.0844183353543071,MU
Nasdaq-100 Top1 PIT membership,1,2025-12-19,14.972030793555774,-0.0186333774232198,MU
Nasdaq-100 Top1 PIT membership,1,2025-12-22,16.482616445164922,0.10089383814648123,MU
Nasdaq-100 Top1 PIT membership,1,2025-12-23,16.409466106559186,-0.004438029535486332,MU
Nasdaq-100 Top1 PIT membership,1,2025-12-24,16.533168365683192,0.007538469461511488,MU
Nasdaq-100 Top1 PIT membership,1,2025-12-26,17.29678642626476,0.0461870370936619,MU
Nasdaq-100 Top1 PIT membership,1,2025-12-29,16.67847191560112,-0.03574736343652518,MU
Nasdaq-100 Top1 PIT membership,1,2025-12-30,17.53342714290437,0.05126100470292605,MU
Nasdaq-100 Top1 PIT membership,1,2025-12-31,17.442399767082637,-0.005191647649933073,MU
Nasdaq-100 Top1 PIT membership,1,2026-01-02,17.559010979854627,0.0066855028166512565,MU
Nasdaq-100 Top1 PIT membership,1,2026-01-05,19.141503130274995,0.09012421896859424,WDC
Nasdaq-100 Top1 PIT membership,1,2026-01-06,18.78972740546891,-0.018377643720659642,WDC
Nasdaq-100 Top1 PIT membership,1,2026-01-07,21.006404428777053,0.11797281437212126,WDC
Nasdaq-100 Top1 PIT membership,1,2026-01-08,19.86883387423655,-0.054153511058852355,WDC
Nasdaq-100 Top1 PIT membership,1,2026-01-09,18.61433630634715,-0.06313896305288857,WDC
Nasdaq-100 Top1 PIT membership,1,2026-01-12,19.174202877164017,0.03007717071416427,WDC
Nasdaq-100 Top1 PIT membership,1,2026-01-13,20.7358846449784,0.08144702430755557,WDC
Nasdaq-100 Top1 PIT membership,1,2026-01-14,21.20557787371697,0.022651226932452806,WDC
Nasdaq-100 Top1 PIT membership,1,2026-01-15,22.186583904470393,0.04626169758709198,WDC
Nasdaq-100 Top1 PIT membership,1,2026-01-16,22.67114045085635,0.021840070038376735,WDC
Nasdaq-100 Top1 PIT membership,1,2026-01-20,21.879401606032044,-0.03492276211426315,WDC
Nasdaq-100 Top1 PIT membership,1,2026-01-21,22.593849622400874,0.03265391025008024,WDC
Nasdaq-100 Top1 PIT membership,1,2026-01-22,24.446861010772654,0.08201397368488261,WDC
Nasdaq-100 Top1 PIT membership,1,2026-01-23,23.85627611103849,-0.02415790311377486,WDC
Nasdaq-100 Top1 PIT membership,1,2026-01-26,23.39550102912795,-0.019314627302512544,WDC
Nasdaq-100 Top1 PIT membership,1,2026-01-27,24.187241435189105,0.033841566593312944,WDC
Nasdaq-100 Top1 PIT membership,1,2026-01-28,26.105652424777464,0.0793149973190963,WDC
Nasdaq-100 Top1 PIT membership,1,2026-01-29,28.2410750783167,0.08179924480693912,WDC
Nasdaq-100 Top1 PIT membership,1,2026-01-30,27.57121490864469,-0.02371935798528868,WDC
Nasdaq-100 Top1 PIT membership,1,2026-02-02,24.15454082638409,-0.12392178195924675,WDC
Nasdaq-100 Top1 PIT membership,1,2026-02-03,25.911427869359706,0.07273526976164102,MU
Nasdaq-100 Top1 PIT membership,1,2026-02-04,24.061364819625155,-0.07139950214485291,MU
Nasdaq-100 Top1 PIT membership,1,2026-02-05,21.66044384667146,-0.09978324134778238,MU
Nasdaq-100 Top1 PIT membership,1,2026-02-06,22.149769178935507,0.022590734323260087,MU
Nasdaq-100 Top1 PIT membership,1,2026-02-09,22.309166525087182,0.007196343441053132,MU
Nasdaq-100 Top1 PIT membership,1,2026-02-10,22.0337366937231,-0.012346038613964105,MU
Nasdaq-100 Top1 PIT membership,1,2026-02-11,23.170616074358694,0.05159721187734201,MU
Nasdaq-100 Top1 PIT membership,1,2026-02-12,24.744662829751164,0.06793288319745439,MU
Nasdaq-100 Top1 PIT membership,1,2026-02-13,23.744914512237557,-0.04040258395889651,MU
Nasdaq-100 Top1 PIT membership,1,2026-02-17,23.496442100108208,-0.010464236963299678,MU
Nasdaq-100 Top1 PIT membership,1,2026-02-18,23.4114691059026,-0.00361641961976944,MU
Nasdaq-100 Top1 PIT membership,1,2026-02-19,24.367265410932962,0.040825985789562536,MU
Nasdaq-100 Top1 PIT membership,1,2026-02-20,24.33034572278777,-0.0015151346498089024,MU
Nasdaq-100 Top1 PIT membership,1,2026-02-23,24.748179369631142,0.017173354279632402,MU
Nasdaq-100 Top1 PIT membership,1,2026-02-24,25.153117562169754,0.016362342719865586,MU
Nasdaq-100 Top1 PIT membership,1,2026-02-25,24.993720663307375,-0.006337063326977477,MU
Nasdaq-100 Top1 PIT membership,1,2026-02-26,24.896441376779062,-0.0038921490657101154,MU
Nasdaq-100 Top1 PIT membership,1,2026-02-27,23.54683931324401,-0.0542086333990619,MU
Nasdaq-100 Top1 PIT membership,1,2026-03-02,23.526915096340005,-0.0008461524979617163,MU
Nasdaq-100 Top1 PIT membership,1,2026-03-03,22.652573735019228,-0.03716345121068576,MU
