date,New cash balanced,Cash + deep DCA,DCA advantage growth
2023-06-12,322.20831383459057,171.88480198787855,0.53345861856351
2023-06-13,329.4075870023854,175.72526259633213,0.5334584555123183
2023-06-14,336.4394013752728,179.47646144837785,0.533458509065011
2023-06-15,348.2428324170329,185.77311981443023,0.5334585597212248
2023-06-16,341.545902565478,182.20055031918017,0.5334584574155457
2023-06-20,339.8716453012275,181.30743881652847,0.5334585609689095
2023-06-21,326.25057205550144,174.04116139099816,0.5334585631359152
2023-06-22,337.08367461800225,179.82010156988488,0.5334583520654472
2023-06-23,327.09041230318405,174.48914603605309,0.5334584551329404
2023-06-26,314.15789099813003,167.59018250220743,0.5334584529127903
2023-06-27,329.69366244368564,175.877854334065,0.5334584020525611
2023-06-28,331.7091203094083,176.95301748219677,0.5334584027027666
2023-06-29,329.44168060774666,175.7435030422068,0.5334586161593127
2023-06-30,344.3056658332104,183.67275187669372,0.533458406594067
2023-07-03,346.65700027473787,184.9271088828475,0.5334584581770634
2023-07-05,346.40508457576374,184.79272230966268,0.5334584581400562
2023-07-06,338.2592260990775,180.44731535428835,0.5334586655189549
2023-07-07,334.81623491634053,178.61056948923155,0.5334585090650111
2023-07-10,335.06815061531466,178.7449737030797,0.5334585617129972
2023-07-11,339.85491264912974,181.29847735956105,0.5334584571585574
2023-07-12,352.4514251044495,188.0182117540581,0.5334585090650111
2023-07-13,370.0025882787629,197.3810290933841,0.5334585090650112
2023-07-14,369.6667117029582,197.2018175946988,0.5334584136241033
2023-07-17,379.9118566482681,202.66721262370532,0.5334585090650111
2023-07-18,388.9814501125028,207.5054467902984,0.5334584637140996
2023-07-19,388.9814501125028,207.5054467902984,0.5334584637140996
2023-07-20,361.6888741853804,192.9459899276721,0.5334584602919783
2023-07-21,358.4977656331352,191.2436835577901,0.5334585090650111
2023-07-24,359.92533201863176,192.0052309933885,0.5334585090650114
2023-07-25,367.1473893708049,195.85788130019736,0.5334584610171049
2023-07-26,363.3684224068161,193.84197685844524,0.533458509065011
2023-07-27,360.261241662919,192.18446013273703,0.5334586069976291
2023-07-28,379.7439018261246,202.5776333353577,0.5334585555191167
2023-07-31,380.4997481284943,202.9807930549121,0.5334584163413579
2023-08-01,377.56052220674076,201.4128556175516,0.5334584623422679
2023-08-02,352.87129562556726,188.2421776155905,0.5334584590732333
2023-08-03,350.3520063618963,186.8982766024157,0.5334585594162661
2023-08-04,345.48131651973307,184.29994802043396,0.533458509065011
2023-08-07,354.04694631208974,188.86933847800404,0.5334584592392364
2023-08-08,344.97748512178475,184.0311748740643,0.533458509065011
2023-08-09,333.47259633919214,177.89381169780702,0.5334585619649
2023-08-10,334.98418973848425,178.70016641824253,0.5334585090650109
2023-08-11,328.26602992122434,175.11628925780323,0.5334584553260865
2023-08-14,339.18302722359084,180.94008964351707,0.5334585610742858
2023-08-15,328.7698613191726,175.38506240417286,0.5334584554084401
2023-08-16,317.85289708528853,169.5613325811123,0.5334585090650107
2023-08-17,307.1038546050656,163.8271467650728,0.5334584516229987
2023-08-18,305.6762220826041,163.0655816888111,0.5334585090650108
2023-08-21,320.45621336275485,170.9500938011142,0.5334585090650108
2023-08-22,319.0285147033286,170.1885110841892,0.5334586196548955
2023-08-23,334.06045475093595,178.2074097696771,0.5334585618718098
2023-08-24,312.05847225557693,166.4702473505651,0.5334585090650108
2023-08-25,319.44848442989354,170.41251222704832,0.5334585090650108
2023-08-28,326.5865147682712,174.22033760835674,0.5334584550497269
2023-08-29,347.41278044014285,185.33028624306525,0.5334584582877674
2023-08-30,353.20717220137203,188.4213538329492,0.5334584591207723
2023-08-31,356.3983138220997,190.12369548415785,0.5334584595679661
2023-09-01,355.1386691902642,189.45172733690717,0.5334584593924047
2023-09-05,356.0624041778126,189.94453690746252,0.5334585586087512
2023-09-06,346.65700027473804,184.92710888284756,0.5334584581770633
2023-09-07,339.0990663467603,180.8952999993433,0.5334585610871634
2023-09-08,340.10676221113926,181.43282865141924,0.533458457196994
