date,equity,units,exposure,allocation
2020-02-12,15807.486467891342,1.0,0.67,TQQQ
2020-02-13,15766.683945803312,1.0,0.67,TQQQ
2020-02-14,15838.178748490747,1.0,0.67,TQQQ
2020-02-18,15856.70916859994,1.0,0.67,TQQQ
2020-02-19,16164.112783658276,1.0,0.67,TQQQ
2020-02-20,15855.891556669643,1.0,0.67,TQQQ
2020-02-21,15248.307981523662,2.0,0.67,TQQQ
2020-02-24,12894.030342618647,2.0,1.34,TQQQ
2020-02-25,12685.418912575331,3.0,0.2,TQQQ
2020-02-26,12720.327447499436,3.0,0.2,TQQQ
2020-02-27,12339.930612816745,3.0,0.2,TQQQ
2020-02-28,12519.028276493456,1.0,0.2,SOXL
2020-03-02,12860.78149057063,1.0,0.2,TQQQ
2020-03-03,12618.584871369825,2.0,0.2,TQQQ
2020-03-04,12924.857087360859,1.0,0.2,TQQQ
2020-03-05,12698.028719952843,2.0,0.2,TQQQ
2020-03-06,12564.92552466356,2.0,0.2,TQQQ
2020-03-09,12054.41414122734,3.0,0.2,TQQQ
2020-03-10,12514.67540515474,1.0,0.2,SOXL
2020-03-11,12192.788262337004,1.0,0.2,TQQQ
2020-03-12,11451.110159359176,1.0,0.2,SOXL
2020-03-13,12069.203908842805,1.0,0.2,TQQQ
2020-03-16,11237.269746535745,2.0,0.2,TQQQ
2020-03-17,11460.661926851415,1.0,0.2,SOXL
2020-03-18,11248.486472715525,1.0,0.2,TQQQ
2020-03-19,11300.565212718688,1.0,0.2,TQQQ
2020-03-20,11035.892837751831,2.0,0.2,TQQQ
2020-03-23,11241.251762427917,1.0,0.2,SOXL
2020-03-24,11742.40613863337,1.0,0.2,TQQQ
2020-03-25,11687.953112913294,1.0,0.2,TQQQ
2020-03-26,12068.670056979618,1.0,0.2,TQQQ
2020-03-27,11817.930532386525,2.0,0.2,TQQQ
2020-03-30,12066.336058226374,1.0,0.2,TQQQ
2020-03-31,11999.355502637714,1.0,0.2,TQQQ
2020-04-01,11701.638614675312,2.0,0.2,TQQQ
2020-04-02,11840.16248593688,2.0,0.2,TQQQ
2020-04-03,11744.79822475534,2.0,0.2,TQQQ
2020-04-06,12236.518428791976,1.0,0.2,TQQQ
2020-04-07,12231.747691028579,1.0,0.2,TQQQ
2020-04-08,12387.989369576746,1.0,0.2,TQQQ
2020-04-09,12397.086249491826,1.0,0.2,TQQQ
2020-04-13,12483.255957008563,1.0,0.2,TQQQ
2020-04-14,12807.198526878345,1.0,0.2,TQQQ
2020-04-15,12722.231419773741,1.0,0.2,TQQQ
2020-04-16,12858.533978949892,1.0,0.2,TQQQ
2020-04-17,12922.925151782452,1.0,0.2,TQQQ
2020-04-20,12839.263873766515,1.0,0.2,TQQQ
2020-04-21,12555.316805253793,2.0,0.2,TQQQ
2020-04-22,12777.434342100127,1.0,0.2,TQQQ
2020-04-23,12760.672597741586,1.0,0.2,TQQQ
2020-04-24,12883.96479125138,1.0,0.2,TQQQ
2020-04-27,12934.234287094627,1.0,0.2,TQQQ
2020-04-28,12794.3094842086,1.0,0.2,TQQQ
2020-04-29,13060.466794287906,1.0,0.2,TQQQ
2020-04-30,13077.802951844136,1.0,0.2,TQQQ
2020-05-01,12843.1260504013,2.0,0.2,TQQQ
2020-05-04,12933.72135993665,2.0,0.2,TQQQ
2020-05-05,13016.340000067697,1.0,0.2,TQQQ
2020-05-06,13067.752951459312,1.0,0.2,TQQQ
