date,equity,units,exposure,allocation
2023-02-07,4252556.282497241,2.0,1.34,SOXL
2023-02-08,3896202.308251139,2.0,1.34,SOXL
2023-02-09,3924697.188720424,2.0,1.34,SOXL
2023-02-10,3677285.0574259586,2.0,1.34,SOXL
2023-02-13,3870645.5495342836,2.0,1.34,SOXL
2023-02-14,4158092.4823239567,2.0,1.34,SOXL
2023-02-15,4225609.86155034,2.0,1.34,SOXL
2023-02-16,3818852.7698628306,2.0,1.34,SOXL
2023-02-17,3573676.2345292587,2.0,1.34,SOXL
2023-02-21,3113340.577530249,3.0,1.34,SOXL
2023-02-22,3033340.199382426,3.0,2.0,SOXL
2023-02-23,3581666.6024044366,3.0,2.0,SOXL
2023-02-24,3215900.334345386,3.0,2.0,SOXL
2023-02-27,3301297.6447905283,2.0,2.0,SOXL
2023-02-28,3347060.4194058403,2.0,1.34,SOXL
2023-03-01,3356244.717087014,2.0,1.34,SOXL
2023-03-02,3457343.67958443,2.0,1.34,SOXL
2023-03-03,3664139.0975645627,2.0,1.34,SOXL
2023-03-06,3504440.9619680843,2.0,1.34,SOXL
2023-03-07,3343472.2334404956,2.0,1.34,SOXL
2023-03-08,3698222.8669259106,2.0,1.34,SOXL
2023-03-09,3416119.297779258,2.0,1.34,SOXL
2023-03-10,3152085.7261763564,3.0,1.34,SOXL
2023-03-13,3138625.048303399,3.0,2.0,SOXL
2023-03-14,3675907.034623611,3.0,2.0,SOXL
2023-03-15,3419898.294469856,3.0,2.0,SOXL
2023-03-16,4225402.218006609,3.0,2.0,SOXL
2023-03-17,4076149.684198198,3.0,2.0,SOXL
2023-03-20,4318748.599799021,2.0,2.0,SOXL
2023-03-21,4348407.061906677,2.0,1.34,SOXL
2023-03-22,4198104.511869704,2.0,1.34,SOXL
2023-03-23,4631099.030142044,2.0,1.34,SOXL
2023-03-24,4304671.7127577495,2.0,1.34,SOXL
2023-03-27,4095802.1205060454,2.0,1.34,SOXL
2023-03-28,3978954.753401649,2.0,1.34,SOXL
2023-03-29,4473588.232329249,2.0,1.34,SOXL
2023-03-30,4778934.505910791,2.0,1.34,SOXL
2023-03-31,4903797.045184308,2.0,1.34,SOXL
2023-04-03,4727850.965179502,2.0,1.34,SOXL
2023-04-04,4696242.084128935,1.0,0.67,TQQQ
2023-04-05,4595436.330136792,1.0,0.67,TQQQ
2023-04-06,4657267.326187353,1.0,0.67,TQQQ
2023-04-10,4650442.047335623,1.0,0.67,TQQQ
2023-04-11,4590106.484140658,1.0,0.67,TQQQ
2023-04-12,4508753.572712507,2.0,0.67,TQQQ
2023-04-13,4855580.678332576,2.0,1.34,TQQQ
2023-04-14,4817902.630550968,2.0,1.34,TQQQ
2023-04-17,4824953.738203742,2.0,1.34,TQQQ
2023-04-18,4829655.910736116,2.0,1.34,TQQQ
2023-04-19,4815546.371971376,2.0,1.34,TQQQ
2023-04-20,4665151.943225403,2.0,1.34,TQQQ
2023-04-21,4676805.754820932,2.0,1.34,TQQQ
2023-04-24,4639489.411799015,2.0,1.34,TQQQ
2023-04-25,4288027.300958453,2.0,1.34,TQQQ
2023-04-26,4299072.28246253,1.0,0.2,SOXL
2023-04-27,4531795.568359266,1.0,0.67,TQQQ
2023-04-28,4593201.511271332,1.0,0.67,TQQQ
2023-05-01,4584486.34177186,1.0,0.67,TQQQ
2023-05-02,4502707.71939577,1.0,0.67,TQQQ
2023-05-03,4443295.605084408,1.0,0.67,TQQQ
2023-05-04,4410070.252344682,2.0,0.67,TQQQ
2023-05-05,4772465.540171829,2.0,1.34,TQQQ
2023-05-08,4824605.201369251,2.0,1.34,TQQQ
2023-05-09,4699580.223613329,2.0,1.34,TQQQ
2023-05-10,4902796.40799284,2.0,1.34,TQQQ
2023-05-11,4957562.378656659,2.0,1.34,TQQQ
2023-05-12,4888911.701552654,2.0,1.34,TQQQ
2023-05-15,4989243.2134104995,2.0,1.34,TQQQ
2023-05-16,5014453.825929806,2.0,1.34,TQQQ
2023-05-17,5255415.250048519,2.0,1.34,TQQQ
2023-05-18,5633880.578980231,1.0,1.34,TQQQ
2023-05-19,5607897.071295392,1.0,0.67,TQQQ
2023-05-22,5646961.832883808,1.0,0.67,TQQQ
2023-05-23,5500672.417883128,1.0,0.67,TQQQ
2023-05-24,5440902.146369774,2.0,0.67,TQQQ
2023-05-25,5967341.027068451,2.0,1.34,TQQQ
2023-05-26,6572221.598484599,2.0,1.34,TQQQ
2023-05-30,6695587.406312467,2.0,1.34,TQQQ
2023-05-31,6513465.03791058,2.0,1.34,TQQQ
2023-06-01,6829933.47940705,1.0,1.34,TQQQ
2023-06-02,6932866.165988759,1.0,0.67,TQQQ
2023-06-05,6942959.624846473,1.0,0.67,TQQQ
2023-06-06,6937915.510494277,1.0,0.67,TQQQ
2023-06-07,6700829.94357119,2.0,0.67,TQQQ
2023-06-08,7008861.536923009,2.0,1.34,TQQQ
2023-06-09,7123078.830837011,2.0,1.34,TQQQ
2023-06-12,7610489.479817869,2.0,1.34,TQQQ
2023-06-13,7838351.159072194,2.0,1.34,TQQQ
2023-06-14,8062565.439967844,2.0,1.34,TQQQ
2023-06-15,8441599.473535797,1.0,1.34,TQQQ
2023-06-16,8332832.948638908,1.0,0.67,TQQQ
2023-06-20,8305465.101684365,1.0,0.67,TQQQ
2023-06-21,8082448.983906286,2.0,0.67,TQQQ
2023-06-22,8442072.518933525,2.0,1.34,TQQQ
2023-06-23,8106705.231420349,2.0,1.34,TQQQ
2023-06-26,7677205.999546025,2.0,1.34,TQQQ
2023-06-27,8185941.299056543,2.0,1.34,TQQQ
2023-06-28,8252994.929610652,2.0,1.34,TQQQ
2023-06-29,8177404.039132318,2.0,1.34,TQQQ
2023-06-30,8671798.947254805,2.0,1.34,TQQQ
2023-07-03,8751155.77089162,2.0,1.34,TQQQ
2023-07-05,8742634.085190523,2.0,1.34,TQQQ
2023-07-06,8467151.306455664,2.0,1.34,TQQQ
2023-07-07,8351662.2569308765,2.0,1.34,TQQQ
2023-07-10,8360083.6413809545,2.0,1.34,TQQQ
2023-07-11,8520120.90232838,2.0,1.34,TQQQ
2023-07-12,8943283.589670831,2.0,1.34,TQQQ
2023-07-13,9540055.63941155,1.0,1.34,TQQQ
2023-07-14,9534253.903667878,1.0,0.67,TQQQ
2023-07-17,9711293.609987646,1.0,0.67,TQQQ
2023-07-18,9866622.440426694,1.0,0.67,TQQQ
2023-07-19,9866622.440426694,1.0,0.67,TQQQ
2023-07-20,9402793.364198703,2.0,0.67,TQQQ
2023-07-21,9291627.20037059,2.0,1.34,TQQQ
2023-07-24,9341208.343444295,2.0,1.34,TQQQ
2023-07-25,9592371.756428398,2.0,1.34,TQQQ
2023-07-26,9460069.4999882,2.0,1.34,TQQQ
2023-07-27,9351674.498869443,2.0,1.34,TQQQ
2023-07-28,10029355.938552026,2.0,1.34,TQQQ
2023-07-31,10056102.22222519,2.0,1.34,TQQQ
2023-08-01,9952011.238958446,2.0,1.34,TQQQ
2023-08-02,9079972.0149414,2.0,1.34,TQQQ
2023-08-03,8993104.636990178,2.0,1.34,TQQQ
2023-08-04,8825572.779497096,2.0,1.34,TQQQ
2023-08-07,9118784.115450645,2.0,1.34,TQQQ
2023-08-08,8805771.092516972,2.0,1.34,TQQQ
2023-08-09,8412253.724763647,2.0,1.34,TQQQ
2023-08-10,8463351.44700927,2.0,1.34,TQQQ
2023-08-11,8235907.00288849,2.0,1.34,TQQQ
2023-08-14,8602932.442393707,2.0,1.34,TQQQ
2023-08-15,8249017.772185011,2.0,1.34,TQQQ
2023-08-16,7881970.415068253,2.0,1.34,TQQQ
2023-08-17,7828660.6025227085,3.0,0.2,TQQQ
2023-08-18,7821381.988777328,3.0,0.2,TQQQ
2023-08-21,8577739.339390263,3.0,2.0,TQQQ
2023-08-22,8570096.396116093,3.0,0.2,TQQQ
2023-08-23,9377701.918118546,3.0,2.0,TQQQ
2023-08-24,9254174.543992637,3.0,0.2,TQQQ
2023-08-25,9298005.092348585,3.0,0.2,TQQQ
2023-08-28,9713532.227469385,3.0,2.0,TQQQ
2023-08-29,10952386.825768424,3.0,2.0,TQQQ
2023-08-30,11317729.861845715,3.0,2.0,TQQQ
2023-08-31,11522235.781638855,2.0,2.0,TQQQ
2023-09-01,11467665.781368088,2.0,1.34,TQQQ
2023-09-05,11507636.761969252,2.0,1.34,TQQQ
2023-09-06,11100307.802844042,2.0,1.34,TQQQ
2023-09-07,10776015.024765009,2.0,1.34,TQQQ
2023-09-08,10818925.743031502,2.0,1.34,TQQQ
2023-09-11,11312908.099243741,2.0,1.34,TQQQ
2023-09-12,10827868.903115982,2.0,1.34,TQQQ
2023-09-13,10971027.580388222,2.0,1.34,TQQQ
2023-09-14,11315756.52964745,2.0,1.34,TQQQ
2023-09-15,11199628.183064733,2.0,0.2,TQQQ
2023-09-18,11204699.627733724,2.0,0.2,TQQQ
2023-09-19,11191200.363234881,2.0,0.2,TQQQ
2023-09-20,11094151.654327309,2.0,0.2,TQQQ
