variant,unit_exposure,max_exposure,anchor_mode,add1_drop_pct,add2_drop_pct,sell_mode,sell_param_pct,max_extra_days,trend_guard_sma,trend_guard_exposure,equity_dd_guard_pct,equity_dd_guard_exposure,is_range,is_return_pct,is_max_drawdown_pct,is_sharpe,oos_range,oos_return_pct,oos_max_drawdown_pct,oos_sharpe,full_return_pct,full_max_drawdown_pct,full_sharpe,avg_exposure,days_above_1x_pct,trade_events,rotation_resets,open_fallback_count
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,15.0,rebound_from_low,5.0,10,100,0.2,none,none,2010-06-25 to 2019-12-31,1617.99,-45.15,0.961,2020-01-02 to 2026-05-20,5147.11,-51.09,1.4,93793.83,-51.09,1.162,0.654,0.0,1065,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.67,1.0,rolling_high,5.0,15.0,rebound_from_low,5.0,10,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,1535.09,-38.85,0.988,2020-01-02 to 2026-05-20,1701.86,-42.36,1.169,30587.24,-42.36,1.068,0.604,0.0,1065,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=15, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,15.0,rebound_from_low,5.0,15,none,none,none,none,2010-06-25 to 2019-12-31,4986.32,-52.1,1.082,2020-01-02 to 2026-05-20,7417.78,-72.73,1.29,398180.26,-72.73,1.167,0.814,0.0,1043,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,15.0,rebound_from_low,5.0,15,75,0.2,none,none,2010-06-25 to 2019-12-31,1499.44,-47.27,0.969,2020-01-02 to 2026-05-20,3292.96,-45.33,1.313,56425.36,-47.27,1.125,0.635,0.0,1043,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=15, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,15.0,rebound_from_low,5.0,15,75,0.25,none,none,2010-06-25 to 2019-12-31,1679.44,-46.05,0.992,2020-01-02 to 2026-05-20,3608.84,-46.86,1.327,68641.13,-46.86,1.143,0.648,0.0,1043,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=15, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,15.0,rebound_from_low,5.0,15,100,0.2,none,none,2010-06-25 to 2019-12-31,1541.66,-45.15,0.949,2020-01-02 to 2026-05-20,5210.23,-51.09,1.404,90701.23,-51.09,1.158,0.654,0.0,1043,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.67,1.0,rolling_high,5.0,15.0,rebound_from_low,5.0,15,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,1458.52,-38.85,0.975,2020-01-02 to 2026-05-20,1701.86,-42.36,1.169,29150.19,-42.36,1.061,0.604,0.0,1043,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,20.0,extra_profit,12.0,10,none,none,none,none,2010-06-25 to 2019-12-31,6462.03,-50.83,1.119,2020-01-02 to 2026-05-20,5275.09,-78.15,1.197,367284.09,-78.15,1.138,0.855,0.0,701,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,20.0,extra_profit,12.0,10,75,0.2,none,none,2010-06-25 to 2019-12-31,1821.05,-45.54,0.996,2020-01-02 to 2026-05-20,2304.01,-56.59,1.171,48002.85,-56.59,1.069,0.671,0.0,701,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,20.0,extra_profit,12.0,10,75,0.25,none,none,2010-06-25 to 2019-12-31,2037.24,-44.28,1.019,2020-01-02 to 2026-05-20,2527.81,-58.03,1.187,58398.42,-58.03,1.088,0.684,0.0,701,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,20.0,extra_profit,12.0,10,100,0.2,none,none,2010-06-25 to 2019-12-31,1822.67,-46.22,0.97,2020-01-02 to 2026-05-20,3367.77,-54.93,1.24,69346.58,-54.93,1.089,0.689,0.0,701,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.67,1.0,rolling_high,5.0,20.0,extra_profit,12.0,10,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,1604.59,-40.25,0.989,2020-01-02 to 2026-05-20,864.28,-47.12,0.968,17020.71,-47.12,0.975,0.6,0.0,701,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=15, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,20.0,extra_profit,12.0,15,none,none,none,none,2010-06-25 to 2019-12-31,6128.09,-49.73,1.104,2020-01-02 to 2026-05-20,4996.76,-77.17,1.185,330532.28,-77.17,1.124,0.861,0.0,621,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,20.0,extra_profit,12.0,15,75,0.2,none,none,2010-06-25 to 2019-12-31,1617.72,-45.76,0.96,2020-01-02 to 2026-05-20,2373.99,-55.2,1.177,44163.51,-55.2,1.055,0.676,0.0,621,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=15, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,20.0,extra_profit,12.0,15,75,0.25,none,none,2010-06-25 to 2019-12-31,1811.03,-44.51,0.983,2020-01-02 to 2026-05-20,2604.31,-56.69,1.194,53729.35,-56.69,1.074,0.689,0.0,621,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=15, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,20.0,extra_profit,12.0,15,100,0.2,none,none,2010-06-25 to 2019-12-31,1534.8,-48.24,0.924,2020-01-02 to 2026-05-20,3514.01,-53.1,1.251,61439.05,-53.1,1.072,0.694,0.0,621,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.67,1.0,rolling_high,5.0,20.0,extra_profit,12.0,15,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,1252.92,-41.31,0.918,2020-01-02 to 2026-05-20,663.41,-48.1,0.896,10657.77,-48.1,0.906,0.6,0.0,621,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,20.0,extra_profit,18.0,10,none,none,none,none,2010-06-25 to 2019-12-31,4999.19,-51.13,1.062,2020-01-02 to 2026-05-20,5291.84,-77.88,1.197,286274.8,-77.88,1.11,0.866,0.0,668,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,20.0,extra_profit,18.0,10,75,0.2,none,none,2010-06-25 to 2019-12-31,1842.42,-45.54,0.993,2020-01-02 to 2026-05-20,2377.45,-55.67,1.175,50023.6,-55.67,1.07,0.68,0.0,668,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=10, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,20.0,extra_profit,18.0,10,75,0.25,none,none,2010-06-25 to 2019-12-31,2061.01,-44.28,1.015,2020-01-02 to 2026-05-20,2608.09,-57.14,1.191,60855.88,-57.14,1.088,0.693,0.0,668,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=10, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,20.0,extra_profit,18.0,10,100,0.2,none,none,2010-06-25 to 2019-12-31,1707.45,-47.26,0.949,2020-01-02 to 2026-05-20,3238.18,-54.93,1.227,62745.17,-54.93,1.073,0.698,0.0,668,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.67,1.0,rolling_high,5.0,20.0,extra_profit,18.0,10,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,971.66,-40.77,0.876,2020-01-02 to 2026-05-20,1183.9,-46.17,1.054,14231.22,-46.17,0.954,0.582,0.0,668,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=15, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,20.0,extra_profit,18.0,15,none,none,none,none,2010-06-25 to 2019-12-31,5439.02,-52.48,1.072,2020-01-02 to 2026-05-20,5224.84,-76.32,1.192,307110.43,-76.32,1.113,0.881,0.0,574,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,20.0,extra_profit,18.0,15,75,0.2,none,none,2010-06-25 to 2019-12-31,1560.34,-45.81,0.943,2020-01-02 to 2026-05-20,2383.78,-53.78,1.17,42854.1,-53.78,1.043,0.693,0.0,574,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=15, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,20.0,extra_profit,18.0,15,75,0.25,none,none,2010-06-25 to 2019-12-31,1747.18,-44.56,0.966,2020-01-02 to 2026-05-20,2615.01,-55.31,1.186,52136.97,-55.31,1.061,0.706,0.0,574,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=15, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,20.0,extra_profit,18.0,15,100,0.2,none,none,2010-06-25 to 2019-12-31,1427.6,-48.53,0.9,2020-01-02 to 2026-05-20,3538.56,-53.1,1.248,57794.07,-53.1,1.058,0.711,0.0,574,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.67,1.0,rolling_high,5.0,20.0,extra_profit,18.0,15,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,729.0,-44.14,0.805,2020-01-02 to 2026-05-20,912.64,-48.91,0.981,8643.86,-48.91,0.884,0.572,0.0,574,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,20.0,rebound_from_low,5.0,10,none,none,none,none,2010-06-25 to 2019-12-31,5212.63,-52.1,1.09,2020-01-02 to 2026-05-20,7394.38,-72.73,1.289,414607.36,-72.73,1.17,0.814,0.0,1014,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,20.0,rebound_from_low,5.0,10,75,0.2,none,none,2010-06-25 to 2019-12-31,1578.02,-47.27,0.982,2020-01-02 to 2026-05-20,3292.96,-45.33,1.313,59202.43,-47.27,1.131,0.635,0.0,1014,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,20.0,rebound_from_low,5.0,10,75,0.25,none,none,2010-06-25 to 2019-12-31,1766.86,-46.05,1.005,2020-01-02 to 2026-05-20,3608.84,-46.86,1.327,72018.35,-46.86,1.149,0.649,0.0,1014,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,20.0,rebound_from_low,5.0,10,100,0.2,none,none,2010-06-25 to 2019-12-31,1617.99,-45.15,0.961,2020-01-02 to 2026-05-20,5147.11,-51.09,1.4,93793.83,-51.09,1.162,0.654,0.0,1014,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.67,1.0,rolling_high,5.0,20.0,rebound_from_low,5.0,10,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,1535.09,-38.85,0.988,2020-01-02 to 2026-05-20,1701.86,-42.36,1.169,30587.24,-42.36,1.068,0.604,0.0,1014,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=15, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,20.0,rebound_from_low,5.0,15,none,none,none,none,2010-06-25 to 2019-12-31,4986.32,-52.1,1.082,2020-01-02 to 2026-05-20,7417.78,-72.73,1.29,398180.26,-72.73,1.167,0.814,0.0,996,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,20.0,rebound_from_low,5.0,15,75,0.2,none,none,2010-06-25 to 2019-12-31,1499.44,-47.27,0.969,2020-01-02 to 2026-05-20,3292.96,-45.33,1.313,56425.36,-47.27,1.125,0.635,0.0,996,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=15, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,20.0,rebound_from_low,5.0,15,75,0.25,none,none,2010-06-25 to 2019-12-31,1679.44,-46.05,0.992,2020-01-02 to 2026-05-20,3608.84,-46.86,1.327,68641.13,-46.86,1.143,0.648,0.0,996,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=15, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,5.0,20.0,rebound_from_low,5.0,15,100,0.2,none,none,2010-06-25 to 2019-12-31,1541.66,-45.15,0.949,2020-01-02 to 2026-05-20,5210.23,-51.09,1.404,90701.23,-51.09,1.158,0.654,0.0,996,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.67,1.0,rolling_high,5.0,20.0,rebound_from_low,5.0,15,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,1458.52,-38.85,0.975,2020-01-02 to 2026-05-20,1701.86,-42.36,1.169,29150.19,-42.36,1.061,0.604,0.0,996,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,8.0,20.0,extra_profit,12.0,10,none,none,none,none,2010-06-25 to 2019-12-31,3708.91,-50.67,1.026,2020-01-02 to 2026-05-20,5219.29,-72.45,1.21,210933.05,-72.45,1.099,0.808,0.0,591,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,8.0,20.0,extra_profit,12.0,10,75,0.2,none,none,2010-06-25 to 2019-12-31,1151.56,-45.87,0.909,2020-01-02 to 2026-05-20,1737.19,-52.01,1.115,23849.7,-52.01,0.998,0.629,0.0,591,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,8.0,20.0,extra_profit,12.0,10,75,0.25,none,none,2010-06-25 to 2019-12-31,1292.4,-44.63,0.933,2020-01-02 to 2026-05-20,1908.23,-52.29,1.132,29025.5,-52.29,1.018,0.642,0.0,591,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,8.0,20.0,extra_profit,12.0,10,100,0.2,none,none,2010-06-25 to 2019-12-31,1141.5,-48.75,0.88,2020-01-02 to 2026-05-20,2776.8,-53.1,1.214,37100.91,-53.1,1.032,0.648,0.0,591,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.67,1.0,rolling_high,8.0,20.0,extra_profit,12.0,10,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,630.44,-42.27,0.795,2020-01-02 to 2026-05-20,1187.37,-46.07,1.057,9694.55,-46.07,0.913,0.565,0.0,591,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=15, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,8.0,20.0,extra_profit,12.0,15,none,none,none,none,2010-06-25 to 2019-12-31,3396.17,-52.24,1.003,2020-01-02 to 2026-05-20,3948.36,-73.63,1.149,147323.61,-73.63,1.058,0.816,0.0,520,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,8.0,20.0,extra_profit,12.0,15,75,0.2,none,none,2010-06-25 to 2019-12-31,962.51,-46.63,0.855,2020-01-02 to 2026-05-20,1612.49,-50.93,1.092,18852.18,-50.93,0.961,0.635,0.0,520,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=15, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,8.0,20.0,extra_profit,12.0,15,75,0.25,none,none,2010-06-25 to 2019-12-31,1082.08,-45.4,0.88,2020-01-02 to 2026-05-20,1771.92,-52.56,1.11,22947.95,-52.56,0.981,0.648,0.0,520,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=15, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,8.0,20.0,extra_profit,12.0,15,100,0.2,none,none,2010-06-25 to 2019-12-31,936.44,-49.14,0.825,2020-01-02 to 2026-05-20,2424.19,-53.1,1.173,27149.77,-53.1,0.985,0.654,0.0,520,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.67,1.0,rolling_high,8.0,20.0,extra_profit,12.0,15,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,523.27,-44.13,0.746,2020-01-02 to 2026-05-20,614.33,-52.94,0.908,4537.33,-52.94,0.82,0.506,0.0,520,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 18%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,8.0,20.0,extra_profit,18.0,10,none,none,none,none,2010-06-25 to 2019-12-31,3369.29,-51.91,1.002,2020-01-02 to 2026-05-20,5881.54,-74.17,1.233,216047.42,-74.17,1.098,0.814,0.0,558,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 18%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,8.0,20.0,extra_profit,18.0,10,75,0.2,none,none,2010-06-25 to 2019-12-31,1227.92,-45.87,0.921,2020-01-02 to 2026-05-20,2166.55,-49.43,1.168,31249.7,-49.43,1.03,0.634,0.0,558,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 18%, max_days=10, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,8.0,20.0,extra_profit,18.0,10,75,0.25,none,none,2010-06-25 to 2019-12-31,1377.36,-44.63,0.944,2020-01-02 to 2026-05-20,2377.56,-51.09,1.185,38024.72,-51.09,1.049,0.647,0.0,558,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 18%, max_days=10, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,8.0,20.0,extra_profit,18.0,10,100,0.2,none,none,2010-06-25 to 2019-12-31,1144.18,-48.75,0.877,2020-01-02 to 2026-05-20,3179.41,-53.1,1.246,42398.64,-53.1,1.045,0.652,0.0,558,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 18%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.67,1.0,rolling_high,8.0,20.0,extra_profit,18.0,10,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,633.86,-42.27,0.793,2020-01-02 to 2026-05-20,962.29,-46.81,1.001,8019.95,-46.81,0.886,0.54,0.0,558,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 18%, max_days=15, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,8.0,20.0,extra_profit,18.0,15,none,none,none,none,2010-06-25 to 2019-12-31,3828.53,-53.16,1.022,2020-01-02 to 2026-05-20,4103.44,-74.06,1.153,171901.15,-74.06,1.069,0.829,0.0,485,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 18%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,8.0,20.0,extra_profit,18.0,15,75,0.2,none,none,2010-06-25 to 2019-12-31,1252.79,-46.63,0.915,2020-01-02 to 2026-05-20,1735.86,-49.85,1.104,25768.31,-49.85,0.996,0.646,0.0,485,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 18%, max_days=15, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,8.0,20.0,extra_profit,18.0,15,75,0.25,none,none,2010-06-25 to 2019-12-31,1405.03,-45.4,0.938,2020-01-02 to 2026-05-20,1906.78,-51.45,1.121,31358.75,-51.45,1.016,0.659,0.0,485,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 18%, max_days=15, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,8.0,20.0,extra_profit,18.0,15,100,0.2,none,none,2010-06-25 to 2019-12-31,1187.82,-49.08,0.876,2020-01-02 to 2026-05-20,2518.74,-53.1,1.176,35027.36,-53.1,1.012,0.664,0.0,485,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 18%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.67,1.0,rolling_high,8.0,20.0,extra_profit,18.0,15,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,630.97,-44.13,0.79,2020-01-02 to 2026-05-20,834.12,-52.23,0.997,7012.1,-52.23,0.884,0.509,0.0,485,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,8.0,20.0,rebound_from_low,5.0,10,none,none,none,none,2010-06-25 to 2019-12-31,2677.46,-51.21,0.973,2020-01-02 to 2026-05-20,5965.15,-70.62,1.259,175362.96,-70.62,1.098,0.778,0.0,823,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,8.0,20.0,rebound_from_low,5.0,10,75,0.2,none,none,2010-06-25 to 2019-12-31,1064.69,-44.58,0.91,2020-01-02 to 2026-05-20,2126.13,-45.33,1.209,26905.66,-45.33,1.045,0.606,0.0,823,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,8.0,20.0,rebound_from_low,5.0,10,75,0.25,none,none,2010-06-25 to 2019-12-31,1195.76,-43.3,0.934,2020-01-02 to 2026-05-20,2333.38,-46.71,1.224,32741.89,-46.71,1.064,0.619,0.0,823,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,8.0,20.0,rebound_from_low,5.0,10,100,0.2,none,none,2010-06-25 to 2019-12-31,1041.66,-43.53,0.877,2020-01-02 to 2026-05-20,3475.92,-51.09,1.313,42422.59,-51.09,1.078,0.623,0.0,823,123,0
"unit=0.67, cap=1.00, anchor=rolling_high, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.67,1.0,rolling_high,8.0,20.0,rebound_from_low,5.0,10,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,857.83,-39.88,0.862,2020-01-02 to 2026-05-20,1180.16,-43.38,1.077,12671.7,-43.38,0.959,0.575,0.0,823,123,0
