strategy,top_n,date,equity,daily_return,holdings
Nasdaq-100 Top1 PIT membership,1,2022-03-01,4.498410666585814,-0.011474401852667349,DDOG
Nasdaq-100 Top1 PIT membership,1,2022-03-02,4.511083012954895,0.002817071919025027,TSLA
Nasdaq-100 Top1 PIT membership,1,2022-03-03,4.545428575926134,0.0076135958643646084,TSLA
Nasdaq-100 Top1 PIT membership,1,2022-03-04,4.391960589307808,-0.0337631499549097,TSLA
Nasdaq-100 Top1 PIT membership,1,2022-03-07,4.429202417988812,0.008479545279087564,TSLA
Nasdaq-100 Top1 PIT membership,1,2022-03-08,4.114870454259174,-0.07096807372203318,TSLA
Nasdaq-100 Top1 PIT membership,1,2022-03-09,4.342201266920753,0.05524616514385672,TSLA
Nasdaq-100 Top1 PIT membership,1,2022-03-10,4.40411628657791,0.014258901384611278,TSLA
Nasdaq-100 Top1 PIT membership,1,2022-03-11,4.345925781277734,-0.013212754049551023,TSLA
Nasdaq-100 Top1 PIT membership,1,2022-03-14,4.0376970014047755,-0.07092361797820146,TSLA
Nasdaq-100 Top1 PIT membership,1,2022-03-15,4.010075927164514,-0.006840799156215049,TSLA
Nasdaq-100 Top1 PIT membership,1,2022-03-16,4.18454373440081,0.043507357567581284,TSLA
Nasdaq-100 Top1 PIT membership,1,2022-03-17,4.298287040618659,0.027181770208965395,TSLA
Nasdaq-100 Top1 PIT membership,1,2022-03-18,4.52329032777934,0.05234719902007656,TSLA
Nasdaq-100 Top1 PIT membership,1,2022-03-21,4.732724529305631,0.046301295373430085,TSLA
Nasdaq-100 Top1 PIT membership,1,2022-03-22,4.8104151048145525,0.01641561325360308,TSLA
Nasdaq-100 Top1 PIT membership,1,2022-03-23,5.068729236081882,0.053698927356350845,TSLA
Nasdaq-100 Top1 PIT membership,1,2022-03-24,5.222817580463418,0.030399797898978953,TSLA
Nasdaq-100 Top1 PIT membership,1,2022-03-25,5.213869274895774,-0.0017133099959524278,TSLA
Nasdaq-100 Top1 PIT membership,1,2022-03-28,5.509218291071189,0.05664680117652532,TSLA
Nasdaq-100 Top1 PIT membership,1,2022-03-29,5.731066277639298,0.040268505411676925,TSLA
Nasdaq-100 Top1 PIT membership,1,2022-03-30,5.644065126571241,-0.015180622043668768,TSLA
Nasdaq-100 Top1 PIT membership,1,2022-03-31,5.661651558824924,0.0031159158973714796,TSLA
Nasdaq-100 Top1 PIT membership,1,2022-04-01,5.592236840010549,-0.012260507043422186,TSLA
Nasdaq-100 Top1 PIT membership,1,2022-04-04,5.437654847234421,-0.027642247136270504,QCOM
Nasdaq-100 Top1 PIT membership,1,2022-04-05,5.587452969314942,0.02754829541207604,QCOM
Nasdaq-100 Top1 PIT membership,1,2022-04-06,5.259514271636823,-0.05869198353508953,QCOM
Nasdaq-100 Top1 PIT membership,1,2022-04-07,5.145048690516685,-0.021763527049906584,QCOM
Nasdaq-100 Top1 PIT membership,1,2022-04-08,5.099042250718387,-0.008941886183331138,QCOM
Nasdaq-100 Top1 PIT membership,1,2022-04-11,4.942619377120342,-0.030676912625308805,QCOM
Nasdaq-100 Top1 PIT membership,1,2022-04-12,5.076222667738092,0.02703086772900365,QCOM
Nasdaq-100 Top1 PIT membership,1,2022-04-13,5.0622372105267655,-0.0027550913596070536,QCOM
Nasdaq-100 Top1 PIT membership,1,2022-04-14,5.1914255075678275,0.025520000677253796,QCOM
Nasdaq-100 Top1 PIT membership,1,2022-04-18,4.991569949297625,-0.038497240878996086,QCOM
Nasdaq-100 Top1 PIT membership,1,2022-04-19,5.109717579281918,0.023669432900748744,QCOM
Nasdaq-100 Top1 PIT membership,1,2022-04-20,5.27092428971948,0.031549045115760954,QCOM
Nasdaq-100 Top1 PIT membership,1,2022-04-21,5.2389024258002985,-0.00607518950360153,QCOM
Nasdaq-100 Top1 PIT membership,1,2022-04-22,5.010341108873373,-0.04362771022443901,QCOM
Nasdaq-100 Top1 PIT membership,1,2022-04-25,4.833307601643842,-0.035333623676041204,QCOM
Nasdaq-100 Top1 PIT membership,1,2022-04-26,4.969487322147141,0.028175264586301818,QCOM
Nasdaq-100 Top1 PIT membership,1,2022-04-27,4.814903938112632,-0.03110650536235171,QCOM
Nasdaq-100 Top1 PIT membership,1,2022-04-28,5.258410691925786,0.09211123617701933,QCOM
Nasdaq-100 Top1 PIT membership,1,2022-04-29,5.366619383944259,0.02057821238356783,QCOM
Nasdaq-100 Top1 PIT membership,1,2022-05-02,5.174862429316651,-0.03573142436769461,QCOM
Nasdaq-100 Top1 PIT membership,1,2022-05-03,5.221879800251641,0.009085723838498039,VRTX
Nasdaq-100 Top1 PIT membership,1,2022-05-04,5.27653780036595,0.010467111884052693,VRTX
Nasdaq-100 Top1 PIT membership,1,2022-05-05,5.322575879392041,0.008725054338262872,VRTX
Nasdaq-100 Top1 PIT membership,1,2022-05-06,5.021468129596357,-0.056571809706182474,VRTX
Nasdaq-100 Top1 PIT membership,1,2022-05-09,4.917245882153953,-0.02075533384910322,VRTX
Nasdaq-100 Top1 PIT membership,1,2022-05-10,4.693521025697969,-0.045498000673088845,VRTX
Nasdaq-100 Top1 PIT membership,1,2022-05-11,4.659629334991253,-0.007220952142570902,VRTX
Nasdaq-100 Top1 PIT membership,1,2022-05-12,4.634161467847654,-0.005465642288829731,VRTX
Nasdaq-100 Top1 PIT membership,1,2022-05-13,4.725649632253681,0.019742118404976416,VRTX
Nasdaq-100 Top1 PIT membership,1,2022-05-16,4.816354303346759,0.01919411682025607,VRTX
Nasdaq-100 Top1 PIT membership,1,2022-05-17,5.011672819074139,0.04055318679351694,VRTX
Nasdaq-100 Top1 PIT membership,1,2022-05-18,5.105119866227118,0.01864587943517071,VRTX
Nasdaq-100 Top1 PIT membership,1,2022-05-19,4.947611404558663,-0.030853038869949057,VRTX
Nasdaq-100 Top1 PIT membership,1,2022-05-20,5.027148979241263,0.01607595426943087,VRTX
Nasdaq-100 Top1 PIT membership,1,2022-05-23,5.094540763462795,0.013405567350363912,VRTX
