date,equity,units,exposure,allocation
2013-03-12,18.450027987159725,2.0,1.34,SOXL
2013-03-13,18.6696169653211,2.0,1.34,SOXL
2013-03-14,19.015649359374475,2.0,1.34,SOXL
2013-03-15,17.77671948752656,2.0,1.34,SOXL
2013-03-18,16.81392422545532,2.0,1.34,SOXL
2013-03-19,16.550682648428293,2.0,1.34,SOXL
2013-03-20,17.422664097903173,2.0,1.34,SOXL
2013-03-21,16.31711544053116,2.0,1.34,SOXL
2013-03-22,17.003231232899726,2.0,1.34,SOXL
2013-03-25,16.886659351449282,2.0,1.34,SOXL
2013-03-26,17.511309117834575,2.0,1.34,SOXL
2013-03-27,17.610198818575526,2.0,1.34,SOXL
2013-03-28,18.037225980525452,2.0,1.34,SOXL
2013-04-01,16.67370010879419,2.0,1.34,SOXL
2013-04-02,16.033240033944598,2.0,1.34,SOXL
2013-04-03,14.741016196924265,2.0,1.34,SOXL
