date,SOXL/TQQQ Rotation with cash daily scanner,SOXL buy-and-hold,TQQQ buy-and-hold
2020-04-07,-0.4813653712006962,-0.6769156933113754,-0.5663222825965611
2020-04-08,-0.4813653712006962,-0.6445458105945117,-0.5386244325951065
2020-04-09,-0.4813653712006962,-0.6678557942801295,-0.5369303877331613
2020-04-13,-0.4813653712006962,-0.6558783225424507,-0.5208368600562516
2020-04-14,-0.4813653712006962,-0.6101796939206148,-0.45866504826451404
2020-04-15,-0.49856935387711865,-0.6418125283031184,-0.4766220388213539
2020-04-16,-0.4717084545877749,-0.6154620360838412,-0.4485854542723584
2020-04-17,-0.45848083218150526,-0.6054807983031955,-0.4347788668613891
2020-04-20,-0.4760094097432902,-0.6309405950692397,-0.4530746596247228
2020-04-21,-0.5339511362969231,-0.6827815500158883,-0.5135524603839916
2020-04-22,-0.49272651629710507,-0.6296507661503996,-0.4705234637865604
2020-04-23,-0.49605375161827736,-0.6390484893897587,-0.4739963301783964
2020-04-24,-0.4717084545877748,-0.616076352577414,-0.4485854542723584
2020-04-27,-0.4614023157932564,-0.6005670369700489,-0.43782822203773886
2020-04-28,-0.4905354765127541,-0.6068014971698015,-0.46823652352062006
2020-04-29,-0.4375439921179781,-0.5503845597678,-0.4129256340151326
2020-04-30,-0.4338110374982569,-0.5976494869287756,-0.40902929023728674
2020-05-01,-0.4846114496978098,-0.6587958952488839,-0.4620532056473574
2020-05-04,-0.466433714776172,-0.6492139269248047,-0.44307984230051267
2020-05-05,-0.44939204574786684,-0.6314319984007464,-0.4252922697616578
2020-05-06,-0.4385176795414488,-0.618656055745414,-0.4139419391461846
2020-05-07,-0.41660708723270656,-0.6074770549253885,-0.3910723335099232
2020-05-08,-0.3930731639775574,-0.5731724741605844,-0.36650834471695215
2020-05-11,-0.3779792911375327,-0.5743394579128379,-0.3507538222233949
2020-05-12,-0.4149841452167663,-0.6104253842537881,-0.38937835630693074
2020-05-13,-0.43713814317594013,-0.6314013097742595,-0.41250202131121694
2020-05-14,-0.41847343489907807,-0.601949022428989,-0.3930203700809404
2020-05-15,-0.40849198822253885,-0.6268866819067201,-0.3826020415412439
2020-05-18,-0.3742464013395558,-0.5746772594557914,-0.3468575461045019
2020-05-19,-0.37903426502855087,-0.5797753791994574,-0.3518549716813453
