period_end,filing_date,form,source_type,series,accession,source_url,security_name,ticker_guess,cusip,shares,market_value_usd,pct_value
2023-09-30,2023-11-15,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-23-251119,https://www.sec.gov/Archives/edgar/data/1137360/000175272423251119/primary_doc.xml,Teradyne Inc,TER,880770102,547439.0,54995721.94,0.584083354292
2023-09-30,2023-11-15,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-23-251119,https://www.sec.gov/Archives/edgar/data/1137360/000175272423251119/primary_doc.xml,Qorvo Inc,QRVO,74736K101,396236.0,37828650.92,0.401760074025
2023-09-30,2023-11-15,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-23-251119,https://www.sec.gov/Archives/edgar/data/1137360/000175272423251119/primary_doc.xml,Universal Display Corp,OLED,91347P105,199338.0,31294072.62,0.332359431981
2023-12-31,2024-02-22,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-034417,https://www.sec.gov/Archives/edgar/data/1137360/000175272424034417/primary_doc.xml,NVIDIA Corp,NVDA,67066G104,4614578.0,2285231317.16,19.49619749387
2023-12-31,2024-02-22,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-034417,https://www.sec.gov/Archives/edgar/data/1137360/000175272424034417/primary_doc.xml,Taiwan Semiconductor Manufacturing Co Ltd,TSM,874039100,10199228.0,1060719712.0,9.04941256297
2023-12-31,2024-02-22,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-034417,https://www.sec.gov/Archives/edgar/data/1137360/000175272424034417/primary_doc.xml,Broadcom Inc,AVGO,11135F101,638335.0,712541443.75,6.078968288946
2023-12-31,2024-02-22,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-034417,https://www.sec.gov/Archives/edgar/data/1137360/000175272424034417/primary_doc.xml,Advanced Micro Devices Inc,AMD,007903107,4493621.0,662404671.61,5.651231978837
2023-12-31,2024-02-22,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-034417,https://www.sec.gov/Archives/edgar/data/1137360/000175272424034417/primary_doc.xml,Intel Corp,INTC,458140100,12719699.0,639164874.75,5.452964229792
2023-12-31,2024-02-22,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-034417,https://www.sec.gov/Archives/edgar/data/1137360/000175272424034417/primary_doc.xml,ASML Holding NV,ASML,000000000,758504.0,574126847.68,4.898099516165
2023-12-31,2024-02-22,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-034417,https://www.sec.gov/Archives/edgar/data/1137360/000175272424034417/primary_doc.xml,Lam Research Corp,LRCX,512807108,679902.0,532540040.52,4.543306283881
2023-12-31,2024-02-22,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-034417,https://www.sec.gov/Archives/edgar/data/1137360/000175272424034417/primary_doc.xml,Applied Materials Inc,AMAT,038222105,3265017.0,529161305.19,4.514480978198
2023-12-31,2024-02-22,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-034417,https://www.sec.gov/Archives/edgar/data/1137360/000175272424034417/primary_doc.xml,QUALCOMM Inc,QCOM,747525103,3635327.0,525777344.01,4.485611088755
2023-12-31,2024-02-22,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-034417,https://www.sec.gov/Archives/edgar/data/1137360/000175272424034417/primary_doc.xml,Analog Devices Inc,ADI,032654105,2616423.0,519516950.88,4.432201239199
2023-12-31,2024-02-22,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-034417,https://www.sec.gov/Archives/edgar/data/1137360/000175272424034417/primary_doc.xml,Texas Instruments Inc,TXN,882508104,3027548.0,516075832.08,4.402843715861
2023-12-31,2024-02-22,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-034417,https://www.sec.gov/Archives/edgar/data/1137360/000175272424034417/primary_doc.xml,Micron Technology Inc,MU,595112103,5358276.0,457275273.84,3.901193275668
2023-12-31,2024-02-22,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-034417,https://www.sec.gov/Archives/edgar/data/1137360/000175272424034417/primary_doc.xml,Synopsys Inc,SNPS,871607107,831039.0,427910291.49,3.650669186049
2023-12-31,2024-02-22,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-034417,https://www.sec.gov/Archives/edgar/data/1137360/000175272424034417/primary_doc.xml,KLA Corp,KLAC,482480100,725243.0,421583755.9,3.596695049432
2023-12-31,2024-02-22,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-034417,https://www.sec.gov/Archives/edgar/data/1137360/000175272424034417/primary_doc.xml,Cadence Design Systems Inc,CDNS,127387108,1416141.0,385714324.17,3.290678971431
2023-12-31,2024-02-22,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-034417,https://www.sec.gov/Archives/edgar/data/1137360/000175272424034417/primary_doc.xml,NXP Semiconductors NV,NXPI,000000000,1207543.0,277348476.24,2.36616776026
2023-12-31,2024-02-22,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-034417,https://www.sec.gov/Archives/edgar/data/1137360/000175272424034417/primary_doc.xml,Microchip Technology Inc,MCHP,595017104,2781052.0,250795269.36,2.139632021168
2023-12-31,2024-02-22,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-034417,https://www.sec.gov/Archives/edgar/data/1137360/000175272424034417/primary_doc.xml,Marvell Technology Inc,MRVL,573874104,3543674.0,213718978.94,1.823319762124
2023-12-31,2024-02-22,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-034417,https://www.sec.gov/Archives/edgar/data/1137360/000175272424034417/primary_doc.xml,STMicroelectronics NV,STM,861012102,3436260.0,172259713.8,1.469614640437
2023-12-31,2024-02-22,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-034417,https://www.sec.gov/Archives/edgar/data/1137360/000175272424034417/primary_doc.xml,ON Semiconductor Corp,ON,682189105,1849546.0,154492577.38,1.318036286883
2023-12-31,2024-02-22,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-034417,https://www.sec.gov/Archives/edgar/data/1137360/000175272424034417/primary_doc.xml,Monolithic Power Systems Inc,MPWR,609839105,208870.0,131751018.6,1.12401920075
2023-12-31,2024-02-22,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-034417,https://www.sec.gov/Archives/edgar/data/1137360/000175272424034417/primary_doc.xml,Skyworks Solutions Inc,SWKS,83088M102,832592.0,93599992.64,0.798537954662
2023-12-31,2024-02-22,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-034417,https://www.sec.gov/Archives/edgar/data/1137360/000175272424034417/primary_doc.xml,Teradyne Inc,TER,880770102,666448.0,72322936.96,0.617015114278
2023-12-31,2024-02-22,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-034417,https://www.sec.gov/Archives/edgar/data/1137360/000175272424034417/primary_doc.xml,Qorvo Inc,QRVO,74736K101,500362.0,56345764.82,0.480707642427
2023-12-31,2024-02-22,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-034417,https://www.sec.gov/Archives/edgar/data/1137360/000175272424034417/primary_doc.xml,Universal Display Corp,OLED,91347P105,237264.0,45379112.64,0.387146865826
2024-03-31,2024-05-28,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-123260,https://www.sec.gov/Archives/edgar/data/1137360/000175272424123260/primary_doc.xml,NVIDIA Corp,NVDA,67066G104,4184202.0,3780677559.12,20.54119898427
2024-03-31,2024-05-28,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-123260,https://www.sec.gov/Archives/edgar/data/1137360/000175272424123260/primary_doc.xml,Taiwan Semiconductor Manufacturing Co Ltd,TSM,874039100,16038964.0,2182101052.2,11.85580394416
2024-03-31,2024-05-28,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-123260,https://www.sec.gov/Archives/edgar/data/1137360/000175272424123260/primary_doc.xml,Broadcom Inc,AVGO,11135F101,1067210.0,1414490806.1,7.685219555272
2024-03-31,2024-05-28,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-123260,https://www.sec.gov/Archives/edgar/data/1137360/000175272424123260/primary_doc.xml,ASML Holding NV,ASML,000000000,924219.0,896926812.93,4.87318790101
2024-03-31,2024-05-28,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-123260,https://www.sec.gov/Archives/edgar/data/1137360/000175272424123260/primary_doc.xml,Texas Instruments Inc,TXN,882508104,4858674.0,846429597.54,4.598826140914
2024-03-31,2024-05-28,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-123260,https://www.sec.gov/Archives/edgar/data/1137360/000175272424123260/primary_doc.xml,QUALCOMM Inc,QCOM,747525103,4973877.0,842077376.1,4.57517962644
2024-03-31,2024-05-28,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-123260,https://www.sec.gov/Archives/edgar/data/1137360/000175272424123260/primary_doc.xml,Intel Corp,INTC,458140100,18761211.0,828682689.87,4.502403540439
2024-03-31,2024-05-28,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-123260,https://www.sec.gov/Archives/edgar/data/1137360/000175272424123260/primary_doc.xml,Lam Research Corp,LRCX,512807108,850497.0,826317370.29,4.48955227254
2024-03-31,2024-05-28,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-123260,https://www.sec.gov/Archives/edgar/data/1137360/000175272424123260/primary_doc.xml,Micron Technology Inc,MU,595112103,6886759.0,811880018.51,4.411111170097
2024-03-31,2024-05-28,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-123260,https://www.sec.gov/Archives/edgar/data/1137360/000175272424123260/primary_doc.xml,Applied Materials Inc,AMAT,038222105,3935813.0,811682714.99,4.410039179481
2024-03-31,2024-05-28,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-123260,https://www.sec.gov/Archives/edgar/data/1137360/000175272424123260/primary_doc.xml,Advanced Micro Devices Inc,AMD,007903107,4405101.0,795076679.49,4.31981517222
2024-03-31,2024-05-28,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-123260,https://www.sec.gov/Archives/edgar/data/1137360/000175272424123260/primary_doc.xml,Analog Devices Inc,ADI,032654105,3334812.0,659592465.48,3.583701564093
2024-03-31,2024-05-28,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-123260,https://www.sec.gov/Archives/edgar/data/1137360/000175272424123260/primary_doc.xml,KLA Corp,KLAC,482480100,909404.0,635282352.28,3.451619717715
2024-03-31,2024-05-28,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-123260,https://www.sec.gov/Archives/edgar/data/1137360/000175272424123260/primary_doc.xml,Synopsys Inc,SNPS,871607107,1038161.0,593309011.5,3.223569922006
2024-03-31,2024-05-28,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-123260,https://www.sec.gov/Archives/edgar/data/1137360/000175272424123260/primary_doc.xml,Cadence Design Systems Inc,CDNS,127387108,1764543.0,549266945.04,2.984280314076
2024-03-31,2024-05-28,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-123260,https://www.sec.gov/Archives/edgar/data/1137360/000175272424123260/primary_doc.xml,NXP Semiconductors NV,NXPI,000000000,1496044.0,370674821.88,2.01395256687
2024-03-31,2024-05-28,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-123260,https://www.sec.gov/Archives/edgar/data/1137360/000175272424123260/primary_doc.xml,Marvell Technology Inc,MRVL,573874104,4552695.0,322695021.6,1.753268440978
2024-03-31,2024-05-28,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-123260,https://www.sec.gov/Archives/edgar/data/1137360/000175272424123260/primary_doc.xml,Microchip Technology Inc,MCHP,595017104,3458781.0,310287243.51,1.685854429941
2024-03-31,2024-05-28,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-123260,https://www.sec.gov/Archives/edgar/data/1137360/000175272424123260/primary_doc.xml,STMicroelectronics NV,STM,861012102,5311678.0,229676956.72,1.247882157712
2024-03-31,2024-05-28,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-123260,https://www.sec.gov/Archives/edgar/data/1137360/000175272424123260/primary_doc.xml,Monolithic Power Systems Inc,MPWR,609839105,275990.0,186961145.8,1.015798368983
2024-03-31,2024-05-28,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-123260,https://www.sec.gov/Archives/edgar/data/1137360/000175272424123260/primary_doc.xml,ON Semiconductor Corp,ON,682189105,2285053.0,168065648.15,0.913135242846
2024-03-31,2024-05-28,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-123260,https://www.sec.gov/Archives/edgar/data/1137360/000175272424123260/primary_doc.xml,Skyworks Solutions Inc,SWKS,83088M102,1038525.0,112493028.0,0.611197764516
2024-03-31,2024-05-28,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-123260,https://www.sec.gov/Archives/edgar/data/1137360/000175272424123260/primary_doc.xml,Teradyne Inc,TER,880770102,880572.0,99354938.76,0.539815822752
2024-03-31,2024-05-28,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-123260,https://www.sec.gov/Archives/edgar/data/1137360/000175272424123260/primary_doc.xml,Qorvo Inc,QRVO,74736K101,617976.0,70962184.08,0.385552145284
2024-03-31,2024-05-28,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-123260,https://www.sec.gov/Archives/edgar/data/1137360/000175272424123260/primary_doc.xml,Universal Display Corp,OLED,91347P105,314668.0,53005824.6,0.287991550035
2024-06-30,2024-08-20,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-183475,https://www.sec.gov/Archives/edgar/data/1137360/000175272424183475/primary_doc.xml,NVIDIA Corp,NVDA,67066G104,37046284.0,4576697925.36,19.95085249484
2024-06-30,2024-08-20,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-183475,https://www.sec.gov/Archives/edgar/data/1137360/000175272424183475/primary_doc.xml,Taiwan Semiconductor Manufacturing Co Ltd,TSM,874039100,17201678.0,2989823653.18,13.03331171577
2024-06-30,2024-08-20,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-183475,https://www.sec.gov/Archives/edgar/data/1137360/000175272424183475/primary_doc.xml,Broadcom Inc,AVGO,11135F101,1111743.0,1784936738.79,7.780939482786
2024-06-30,2024-08-20,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-183475,https://www.sec.gov/Archives/edgar/data/1137360/000175272424183475/primary_doc.xml,Advanced Micro Devices Inc,AMD,007903107,7236324.0,1173804116.04,5.116875345254
2024-06-30,2024-08-20,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-183475,https://www.sec.gov/Archives/edgar/data/1137360/000175272424183475/primary_doc.xml,ASML Holding NV,ASML,000000000,1084855.0,1109513754.15,4.836619241874
2024-06-30,2024-08-20,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-183475,https://www.sec.gov/Archives/edgar/data/1137360/000175272424183475/primary_doc.xml,Lam Research Corp,LRCX,512807108,974293.0,1037475901.05,4.522590087081
2024-06-30,2024-08-20,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-183475,https://www.sec.gov/Archives/edgar/data/1137360/000175272424183475/primary_doc.xml,Applied Materials Inc,AMAT,038222105,4391296.0,1036301943.04,4.517472540878
2024-06-30,2024-08-20,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-183475,https://www.sec.gov/Archives/edgar/data/1137360/000175272424183475/primary_doc.xml,Texas Instruments Inc,TXN,882508104,5244702.0,1020251880.06,4.447506717424
2024-06-30,2024-08-20,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-183475,https://www.sec.gov/Archives/edgar/data/1137360/000175272424183475/primary_doc.xml,Intel Corp,INTC,458140100,32111365.0,994488974.05,4.33520043328
2024-06-30,2024-08-20,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-183475,https://www.sec.gov/Archives/edgar/data/1137360/000175272424183475/primary_doc.xml,Micron Technology Inc,MU,595112103,7414536.0,975233920.08,4.251263335442
2024-06-30,2024-08-20,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-183475,https://www.sec.gov/Archives/edgar/data/1137360/000175272424183475/primary_doc.xml,QUALCOMM Inc,QCOM,747525103,4845121.0,965051200.78,4.206874578731
2024-06-30,2024-08-20,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-183475,https://www.sec.gov/Archives/edgar/data/1137360/000175272424183475/primary_doc.xml,Analog Devices Inc,ADI,032654105,3743154.0,854412332.04,3.724574941214
2024-06-30,2024-08-20,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-183475,https://www.sec.gov/Archives/edgar/data/1137360/000175272424183475/primary_doc.xml,KLA Corp,KLAC,482480100,1003411.0,827322403.61,3.606483868782
2024-06-30,2024-08-20,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-183475,https://www.sec.gov/Archives/edgar/data/1137360/000175272424183475/primary_doc.xml,Synopsys Inc,SNPS,871607107,1155756.0,687744165.36,2.998031030462
2024-06-30,2024-08-20,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-183475,https://www.sec.gov/Archives/edgar/data/1137360/000175272424183475/primary_doc.xml,Cadence Design Systems Inc,CDNS,127387108,1991289.0,612819189.75,2.671416261266
2024-06-30,2024-08-20,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-183475,https://www.sec.gov/Archives/edgar/data/1137360/000175272424183475/primary_doc.xml,NXP Semiconductors NV,NXPI,000000000,1696346.0,456469745.14,1.989853973796
2024-06-30,2024-08-20,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-183475,https://www.sec.gov/Archives/edgar/data/1137360/000175272424183475/primary_doc.xml,Marvell Technology Inc,MRVL,573874104,5506850.0,384928815.0,1.677991017612
2024-06-30,2024-08-20,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-183475,https://www.sec.gov/Archives/edgar/data/1137360/000175272424183475/primary_doc.xml,Microchip Technology Inc,MCHP,595017104,3854778.0,352712187.0,1.537551512188
2024-06-30,2024-08-20,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-183475,https://www.sec.gov/Archives/edgar/data/1137360/000175272424183475/primary_doc.xml,Monolithic Power Systems Inc,MPWR,609839105,322932.0,265346765.76,1.156706050955
2024-06-30,2024-08-20,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-183475,https://www.sec.gov/Archives/edgar/data/1137360/000175272424183475/primary_doc.xml,STMicroelectronics NV,STM,861012102,6045957.0,237485190.96,1.035251198969
2024-06-30,2024-08-20,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-183475,https://www.sec.gov/Archives/edgar/data/1137360/000175272424183475/primary_doc.xml,ON Semiconductor Corp,ON,682189105,2541593.0,174226200.15,0.759491073393
2024-06-30,2024-08-20,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-183475,https://www.sec.gov/Archives/edgar/data/1137360/000175272424183475/primary_doc.xml,Teradyne Inc,TER,880770102,1021558.0,151486835.82,0.660365085405
2024-06-30,2024-08-20,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-183475,https://www.sec.gov/Archives/edgar/data/1137360/000175272424183475/primary_doc.xml,Skyworks Solutions Inc,SWKS,83088M102,1152000.0,122780160.0,0.535226248575
2024-06-30,2024-08-20,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-183475,https://www.sec.gov/Archives/edgar/data/1137360/000175272424183475/primary_doc.xml,Qorvo Inc,QRVO,74736K101,686609.0,79674108.36,0.347317303757
2024-06-30,2024-08-20,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-183475,https://www.sec.gov/Archives/edgar/data/1137360/000175272424183475/primary_doc.xml,Universal Display Corp,OLED,91347P105,353540.0,74331785.0,0.324028918315
2024-09-30,2024-11-19,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-256584,https://www.sec.gov/Archives/edgar/data/1137360/000175272424256584/primary_doc.xml,NVIDIA Corp,NVDA,67066G104,38868648.0,4720208613.12,19.76154003141
2024-09-30,2024-11-19,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-256584,https://www.sec.gov/Archives/edgar/data/1137360/000175272424256584/primary_doc.xml,Taiwan Semiconductor Manufacturing Co Ltd,TSM,874039100,16554580.0,2875033908.6,12.03656497693
2024-09-30,2024-11-19,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-256584,https://www.sec.gov/Archives/edgar/data/1137360/000175272424256584/primary_doc.xml,Broadcom Inc,AVGO,11135F101,10905733.0,1881238942.5,7.875960941121
2024-09-30,2024-11-19,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-256584,https://www.sec.gov/Archives/edgar/data/1137360/000175272424256584/primary_doc.xml,Advanced Micro Devices Inc,AMD,007903107,7580636.0,1243830754.88,5.207399348102
2024-09-30,2024-11-19,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-256584,https://www.sec.gov/Archives/edgar/data/1137360/000175272424256584/primary_doc.xml,ASML Holding NV,ASML,000000000,1419798.0,1183046683.5,4.952921853928
2024-09-30,2024-11-19,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-256584,https://www.sec.gov/Archives/edgar/data/1137360/000175272424256584/primary_doc.xml,Applied Materials Inc,AMAT,038222105,5498740.0,1111020417.0,4.651377988939
2024-09-30,2024-11-19,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-256584,https://www.sec.gov/Archives/edgar/data/1137360/000175272424256584/primary_doc.xml,QUALCOMM Inc,QCOM,747525103,6138517.0,1043854815.85,4.370183697617
2024-09-30,2024-11-19,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-256584,https://www.sec.gov/Archives/edgar/data/1137360/000175272424256584/primary_doc.xml,Texas Instruments Inc,TXN,882508104,5051294.0,1043445801.58,4.368471325869
2024-09-30,2024-11-19,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-256584,https://www.sec.gov/Archives/edgar/data/1137360/000175272424256584/primary_doc.xml,Micron Technology Inc,MU,595112103,9436856.0,978696335.76,4.097392383032
2024-09-30,2024-11-19,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-256584,https://www.sec.gov/Archives/edgar/data/1137360/000175272424256584/primary_doc.xml,Analog Devices Inc,ADI,032654105,4225433.0,972567913.61,4.07173524167
2024-09-30,2024-11-19,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-256584,https://www.sec.gov/Archives/edgar/data/1137360/000175272424256584/primary_doc.xml,Lam Research Corp,LRCX,512807108,1177088.0,960597975.04,4.021622113287
2024-09-30,2024-11-19,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-256584,https://www.sec.gov/Archives/edgar/data/1137360/000175272424256584/primary_doc.xml,KLA Corp,KLAC,482480100,1218311.0,943472221.51,3.949923743217
2024-09-30,2024-11-19,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-256584,https://www.sec.gov/Archives/edgar/data/1137360/000175272424256584/primary_doc.xml,Intel Corp,INTC,458140100,39226828.0,920261384.88,3.852749674267
2024-09-30,2024-11-19,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-256584,https://www.sec.gov/Archives/edgar/data/1137360/000175272424256584/primary_doc.xml,Synopsys Inc,SNPS,871607107,1409196.0,713602762.44,2.98755642225
2024-09-30,2024-11-19,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-256584,https://www.sec.gov/Archives/edgar/data/1137360/000175272424256584/primary_doc.xml,Cadence Design Systems Inc,CDNS,127387108,2421166.0,656208620.98,2.747271147384
2024-09-30,2024-11-19,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-256584,https://www.sec.gov/Archives/edgar/data/1137360/000175272424256584/primary_doc.xml,Marvell Technology Inc,MRVL,573874104,6701676.0,483324873.12,2.023479174584
2024-09-30,2024-11-19,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-256584,https://www.sec.gov/Archives/edgar/data/1137360/000175272424256584/primary_doc.xml,NXP Semiconductors NV,NXPI,000000000,1942692.0,466265506.92,1.952058740509
2024-09-30,2024-11-19,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-256584,https://www.sec.gov/Archives/edgar/data/1137360/000175272424256584/primary_doc.xml,Microchip Technology Inc,MCHP,595017104,4684550.0,376122519.5,1.574667739293
2024-09-30,2024-11-19,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-256584,https://www.sec.gov/Archives/edgar/data/1137360/000175272424256584/primary_doc.xml,Monolithic Power Systems Inc,MPWR,609839105,393347.0,363649301.5,1.522447590349
2024-09-30,2024-11-19,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-256584,https://www.sec.gov/Archives/edgar/data/1137360/000175272424256584/primary_doc.xml,ON Semiconductor Corp,ON,682189105,3124747.0,226887879.67,0.949884694561
2024-09-30,2024-11-19,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-256584,https://www.sec.gov/Archives/edgar/data/1137360/000175272424256584/primary_doc.xml,STMicroelectronics NV,STM,861012102,7352663.0,218594670.99,0.915164497055
2024-09-30,2024-11-19,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-256584,https://www.sec.gov/Archives/edgar/data/1137360/000175272424256584/primary_doc.xml,Teradyne Inc,TER,880770102,1298577.0,173918417.61,0.728123702466
2024-09-30,2024-11-19,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-256584,https://www.sec.gov/Archives/edgar/data/1137360/000175272424256584/primary_doc.xml,Skyworks Solutions Inc,SWKS,83088M102,1394585.0,137743160.45,0.576673024942
2024-09-30,2024-11-19,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-256584,https://www.sec.gov/Archives/edgar/data/1137360/000175272424256584/primary_doc.xml,Universal Display Corp,OLED,91347P105,430065.0,90270643.5,0.377925443851
2024-09-30,2024-11-19,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-24-256584,https://www.sec.gov/Archives/edgar/data/1137360/000175272424256584/primary_doc.xml,Qorvo Inc,QRVO,74736K101,817795.0,84478223.5,0.353675003015
2024-12-31,2025-02-26,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-041038,https://www.sec.gov/Archives/edgar/data/1137360/000175272425041038/primary_doc.xml,NVIDIA Corp,NVDA,67066G104,33804272.0,4539575686.88,19.51836188197
2024-12-31,2025-02-26,NPORT-P,SEC N-PORT,VanEck Semiconductor ETF,0001752724-25-041038,https://www.sec.gov/Archives/edgar/data/1137360/000175272425041038/primary_doc.xml,Taiwan Semiconductor Manufacturing Co Ltd,TSM,874039100,14672278.0,2897628182.22,12.45864357398
