Symbol,SignalDate,TradeStartDate,ExpireDate,Score,BreakoutLevel,Target,TargetReturnPct,Stop,CupLowDate,LeftRimDate,RightRimDate,HandleLowDate,CupDepthPct,HandleDepthPctOfCup,CupWidthDays,HandleWidthDays,VolumeNote,CandidateJson
COTY,2020-01-02,2020-01-03,2020-01-07,64.54,11.61,16.57,42.72,10.62,2019-08-23,2019-06-07,2019-12-20,2019-12-27,37.34,19.95,137,7,volume condition PASS: handle avg volume 0.82x cup avg; handle avg 0.82x cup avg; latest day 0.89x handle avg,"{""score"": 64.54, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 1506, ""bottom_idx"": 1560, ""right_rim_idx"": 1643, ""handle_low_idx"": 1647, ""last_idx"": 1650, ""left_rim_date"": ""2019-06-07"", ""bottom_date"": ""2019-08-23"", ""right_rim_date"": ""2019-12-20"", ""handle_low_date"": ""2019-12-27"", ""last_date"": ""2020-01-02"", ""left_rim_price"": 13.28, ""bottom_price"": 8.32, ""right_rim_price"": 11.61, ""handle_low_price"": 10.62, ""last_close"": 10.93, ""cup_depth_pct"": 37.34, ""handle_depth_pct_of_cup"": 19.95, ""right_rim_gap_pct"": 12.57, ""cup_width_weeks"": 137, ""handle_width_weeks"": 7, ""breakout_level"": 11.61, ""projected_target"": 16.57, ""volume_note"": ""volume condition PASS: handle avg volume 0.82x cup avg; handle avg 0.82x cup avg; latest day 0.89x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.82x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
COTY,2020-01-02,2020-01-03,2020-01-07,61.48,11.61,16.65,43.41,10.62,2019-08-23,2019-06-19,2019-12-20,2019-12-27,37.7,19.64,129,7,volume condition PASS: handle avg volume 0.80x cup avg; handle avg 0.80x cup avg; latest day 0.89x handle avg,"{""score"": 61.48, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 1514, ""bottom_idx"": 1560, ""right_rim_idx"": 1643, ""handle_low_idx"": 1647, ""last_idx"": 1650, ""left_rim_date"": ""2019-06-19"", ""bottom_date"": ""2019-08-23"", ""right_rim_date"": ""2019-12-20"", ""handle_low_date"": ""2019-12-27"", ""last_date"": ""2020-01-02"", ""left_rim_price"": 13.36, ""bottom_price"": 8.32, ""right_rim_price"": 11.61, ""handle_low_price"": 10.62, ""last_close"": 10.93, ""cup_depth_pct"": 37.7, ""handle_depth_pct_of_cup"": 19.64, ""right_rim_gap_pct"": 13.08, ""cup_width_weeks"": 129, ""handle_width_weeks"": 7, ""breakout_level"": 11.61, ""projected_target"": 16.65, ""volume_note"": ""volume condition PASS: handle avg volume 0.80x cup avg; handle avg 0.80x cup avg; latest day 0.89x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.80x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
FTV,2020-01-02,2020-01-03,2020-01-07,58.95,47.64,63.47,33.23,46.63,2019-10-03,2019-04-24,2019-12-24,2019-12-26,28.89,5.35,170,5,volume condition PASS: handle avg volume 0.45x cup avg; handle avg 0.45x cup avg; latest day 1.94x handle avg,"{""score"": 58.95, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 705, ""bottom_idx"": 818, ""right_rim_idx"": 875, ""handle_low_idx"": 876, ""last_idx"": 880, ""left_rim_date"": ""2019-04-24"", ""bottom_date"": ""2019-10-03"", ""right_rim_date"": ""2019-12-24"", ""handle_low_date"": ""2019-12-26"", ""last_date"": ""2020-01-02"", ""left_rim_price"": 54.81, ""bottom_price"": 38.97, ""right_rim_price"": 47.48, ""handle_low_price"": 46.63, ""last_close"": 47.64, ""cup_depth_pct"": 28.89, ""handle_depth_pct_of_cup"": 5.35, ""right_rim_gap_pct"": 13.36, ""cup_width_weeks"": 170, ""handle_width_weeks"": 5, ""breakout_level"": 47.64, ""projected_target"": 63.47, ""volume_note"": ""volume condition PASS: handle avg volume 0.45x cup avg; handle avg 0.45x cup avg; latest day 1.94x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 0.45x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
FTV,2020-01-02,2020-01-03,2020-01-07,57.65,47.64,63.22,32.7,46.63,2019-10-09,2019-04-24,2019-12-24,2019-12-26,28.43,5.44,170,5,volume condition PASS: handle avg volume 0.45x cup avg; handle avg 0.45x cup avg; latest day 1.94x handle avg,"{""score"": 57.65, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 705, ""bottom_idx"": 822, ""right_rim_idx"": 875, ""handle_low_idx"": 876, ""last_idx"": 880, ""left_rim_date"": ""2019-04-24"", ""bottom_date"": ""2019-10-09"", ""right_rim_date"": ""2019-12-24"", ""handle_low_date"": ""2019-12-26"", ""last_date"": ""2020-01-02"", ""left_rim_price"": 54.81, ""bottom_price"": 39.23, ""right_rim_price"": 47.48, ""handle_low_price"": 46.63, ""last_close"": 47.64, ""cup_depth_pct"": 28.43, ""handle_depth_pct_of_cup"": 5.44, ""right_rim_gap_pct"": 13.36, ""cup_width_weeks"": 170, ""handle_width_weeks"": 5, ""breakout_level"": 47.64, ""projected_target"": 63.22, ""volume_note"": ""volume condition PASS: handle avg volume 0.45x cup avg; handle avg 0.45x cup avg; latest day 1.94x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 0.45x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
MPC,2020-01-03,2020-01-06,2020-01-08,78.66,51.09,67.14,31.42,46.62,2019-08-15,2019-04-11,2019-12-06,2019-12-11,31.17,21.98,166,18,volume condition PASS: handle avg volume 0.80x cup avg; handle avg 0.80x cup avg; latest day 1.85x handle avg,"{""score"": 78.66, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 1961, ""bottom_idx"": 2048, ""right_rim_idx"": 2127, ""handle_low_idx"": 2130, ""last_idx"": 2145, ""left_rim_date"": ""2019-04-11"", ""bottom_date"": ""2019-08-15"", ""right_rim_date"": ""2019-12-06"", ""handle_low_date"": ""2019-12-11"", ""last_date"": ""2020-01-03"", ""left_rim_price"": 51.5, ""bottom_price"": 35.45, ""right_rim_price"": 50.15, ""handle_low_price"": 46.62, ""last_close"": 47.87, ""cup_depth_pct"": 31.17, ""handle_depth_pct_of_cup"": 21.98, ""right_rim_gap_pct"": 2.61, ""cup_width_weeks"": 166, ""handle_width_weeks"": 18, ""breakout_level"": 51.09, ""projected_target"": 67.14, ""volume_note"": ""volume condition PASS: handle avg volume 0.80x cup avg; handle avg 0.80x cup avg; latest day 1.85x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.80x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
MPC,2020-01-03,2020-01-06,2020-01-08,77.44,51.09,67.14,31.42,47.82,2019-08-15,2019-04-11,2019-12-20,2020-01-03,31.17,20.34,176,8,volume condition PASS: handle avg volume 0.77x cup avg; handle avg 0.77x cup avg; latest day 1.93x handle avg,"{""score"": 77.44, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 1961, ""bottom_idx"": 2048, ""right_rim_idx"": 2137, ""handle_low_idx"": 2145, ""last_idx"": 2145, ""left_rim_date"": ""2019-04-11"", ""bottom_date"": ""2019-08-15"", ""right_rim_date"": ""2019-12-20"", ""handle_low_date"": ""2020-01-03"", ""last_date"": ""2020-01-03"", ""left_rim_price"": 51.5, ""bottom_price"": 35.45, ""right_rim_price"": 51.09, ""handle_low_price"": 47.82, ""last_close"": 47.87, ""cup_depth_pct"": 31.17, ""handle_depth_pct_of_cup"": 20.34, ""right_rim_gap_pct"": 0.79, ""cup_width_weeks"": 176, ""handle_width_weeks"": 8, ""breakout_level"": 51.09, ""projected_target"": 67.14, ""volume_note"": ""volume condition PASS: handle avg volume 0.77x cup avg; handle avg 0.77x cup avg; latest day 1.93x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.77x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
CPRI,2020-01-06,2020-01-07,2020-01-09,66.16,39.9,54.55,36.72,36.71,2019-09-03,2019-07-15,2019-12-13,2020-01-06,36.72,21.77,107,14,volume condition PASS: handle avg volume 0.67x cup avg; handle avg 0.67x cup avg; latest day 1.07x handle avg,"{""score"": 66.16, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 1904, ""bottom_idx"": 1939, ""right_rim_idx"": 2011, ""handle_low_idx"": 2025, ""last_idx"": 2025, ""left_rim_date"": ""2019-07-15"", ""bottom_date"": ""2019-09-03"", ""right_rim_date"": ""2019-12-13"", ""handle_low_date"": ""2020-01-06"", ""last_date"": ""2020-01-06"", ""left_rim_price"": 37.67, ""bottom_price"": 25.25, ""right_rim_price"": 39.9, ""handle_low_price"": 36.71, ""last_close"": 37.07, ""cup_depth_pct"": 36.72, ""handle_depth_pct_of_cup"": 21.77, ""right_rim_gap_pct"": 5.59, ""cup_width_weeks"": 107, ""handle_width_weeks"": 14, ""breakout_level"": 39.9, ""projected_target"": 54.55, ""volume_note"": ""volume condition PASS: handle avg volume 0.67x cup avg; handle avg 0.67x cup avg; latest day 1.07x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.67x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
CPRI,2020-01-06,2020-01-07,2020-01-09,54.17,39.9,64.07,60.58,36.71,2019-09-03,2019-04-18,2019-12-13,2020-01-06,48.91,13.2,166,14,volume condition PASS: handle avg volume 0.68x cup avg; handle avg 0.68x cup avg; latest day 1.07x handle avg,"{""score"": 54.17, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 1845, ""bottom_idx"": 1939, ""right_rim_idx"": 2011, ""handle_low_idx"": 2025, ""last_idx"": 2025, ""left_rim_date"": ""2019-04-18"", ""bottom_date"": ""2019-09-03"", ""right_rim_date"": ""2019-12-13"", ""handle_low_date"": ""2020-01-06"", ""last_date"": ""2020-01-06"", ""left_rim_price"": 49.42, ""bottom_price"": 25.25, ""right_rim_price"": 39.9, ""handle_low_price"": 36.71, ""last_close"": 37.07, ""cup_depth_pct"": 48.91, ""handle_depth_pct_of_cup"": 13.2, ""right_rim_gap_pct"": 19.26, ""cup_width_weeks"": 166, ""handle_width_weeks"": 14, ""breakout_level"": 39.9, ""projected_target"": 64.07, ""volume_note"": ""volume condition PASS: handle avg volume 0.68x cup avg; handle avg 0.68x cup avg; latest day 1.07x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.68x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
CPRI,2020-01-06,2020-01-07,2020-01-09,52.95,39.9,64.65,62.03,36.71,2019-09-03,2019-04-11,2019-12-13,2020-01-06,49.5,12.89,171,14,volume condition PASS: handle avg volume 0.69x cup avg; handle avg 0.69x cup avg; latest day 1.07x handle avg,"{""score"": 52.95, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 1840, ""bottom_idx"": 1939, ""right_rim_idx"": 2011, ""handle_low_idx"": 2025, ""last_idx"": 2025, ""left_rim_date"": ""2019-04-11"", ""bottom_date"": ""2019-09-03"", ""right_rim_date"": ""2019-12-13"", ""handle_low_date"": ""2020-01-06"", ""last_date"": ""2020-01-06"", ""left_rim_price"": 50.0, ""bottom_price"": 25.25, ""right_rim_price"": 39.9, ""handle_low_price"": 36.71, ""last_close"": 37.07, ""cup_depth_pct"": 49.5, ""handle_depth_pct_of_cup"": 12.89, ""right_rim_gap_pct"": 20.2, ""cup_width_weeks"": 171, ""handle_width_weeks"": 14, ""breakout_level"": 39.9, ""projected_target"": 64.65, ""volume_note"": ""volume condition PASS: handle avg volume 0.69x cup avg; handle avg 0.69x cup avg; latest day 1.07x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.69x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
LYB,2020-01-07,2020-01-08,2020-01-10,72.71,63.62,82.8,30.15,59.82,2019-08-23,2019-04-12,2019-12-20,2020-01-07,30.15,19.83,175,10,volume condition PASS: handle avg volume 0.67x cup avg; handle avg 0.67x cup avg; latest day 1.67x handle avg,"{""score"": 72.71, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 2255, ""bottom_idx"": 2347, ""right_rim_idx"": 2430, ""handle_low_idx"": 2440, ""last_idx"": 2440, ""left_rim_date"": ""2019-04-12"", ""bottom_date"": ""2019-08-23"", ""right_rim_date"": ""2019-12-20"", ""handle_low_date"": ""2020-01-07"", ""last_date"": ""2020-01-07"", ""left_rim_price"": 60.85, ""bottom_price"": 44.44, ""right_rim_price"": 63.62, ""handle_low_price"": 59.82, ""last_close"": 60.37, ""cup_depth_pct"": 30.15, ""handle_depth_pct_of_cup"": 19.83, ""right_rim_gap_pct"": 4.36, ""cup_width_weeks"": 175, ""handle_width_weeks"": 10, ""breakout_level"": 63.62, ""projected_target"": 82.8, ""volume_note"": ""volume condition PASS: handle avg volume 0.67x cup avg; handle avg 0.67x cup avg; latest day 1.67x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.67x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
LYB,2020-01-07,2020-01-08,2020-01-10,69.47,63.62,82.8,30.15,59.82,2019-08-23,2019-04-05,2019-12-20,2020-01-07,30.15,19.83,180,10,volume condition PASS: handle avg volume 0.68x cup avg; handle avg 0.68x cup avg; latest day 1.67x handle avg,"{""score"": 69.47, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 2250, ""bottom_idx"": 2347, ""right_rim_idx"": 2430, ""handle_low_idx"": 2440, ""last_idx"": 2440, ""left_rim_date"": ""2019-04-05"", ""bottom_date"": ""2019-08-23"", ""right_rim_date"": ""2019-12-20"", ""handle_low_date"": ""2020-01-07"", ""last_date"": ""2020-01-07"", ""left_rim_price"": 59.59, ""bottom_price"": 44.44, ""right_rim_price"": 63.62, ""handle_low_price"": 59.82, ""last_close"": 60.37, ""cup_depth_pct"": 30.15, ""handle_depth_pct_of_cup"": 19.83, ""right_rim_gap_pct"": 6.33, ""cup_width_weeks"": 180, ""handle_width_weeks"": 10, ""breakout_level"": 63.62, ""projected_target"": 82.8, ""volume_note"": ""volume condition PASS: handle avg volume 0.68x cup avg; handle avg 0.68x cup avg; latest day 1.67x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.68x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
ABBV,2020-01-07,2020-01-08,2020-01-10,62.66,70.57,93.76,32.86,67.42,2019-08-15,2019-04-29,2019-12-20,2019-12-31,32.86,13.6,165,10,volume condition PASS: handle avg volume 0.77x cup avg; handle avg 0.77x cup avg; latest day 1.10x handle avg,"{""score"": 62.66, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 1590, ""bottom_idx"": 1666, ""right_rim_idx"": 1755, ""handle_low_idx"": 1761, ""last_idx"": 1765, ""left_rim_date"": ""2019-04-29"", ""bottom_date"": ""2019-08-15"", ""right_rim_date"": ""2019-12-20"", ""handle_low_date"": ""2019-12-31"", ""last_date"": ""2020-01-07"", ""left_rim_price"": 60.31, ""bottom_price"": 47.38, ""right_rim_price"": 70.57, ""handle_low_price"": 67.42, ""last_close"": 68.19, ""cup_depth_pct"": 32.86, ""handle_depth_pct_of_cup"": 13.6, ""right_rim_gap_pct"": 14.54, ""cup_width_weeks"": 165, ""handle_width_weeks"": 10, ""breakout_level"": 70.57, ""projected_target"": 93.76, ""volume_note"": ""volume condition PASS: handle avg volume 0.77x cup avg; handle avg 0.77x cup avg; latest day 1.10x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 0.77x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
ABBV,2020-01-07,2020-01-08,2020-01-10,61.55,70.57,93.27,32.17,67.42,2019-08-07,2019-04-29,2019-12-20,2019-12-31,32.17,13.89,165,10,volume condition PASS: handle avg volume 0.77x cup avg; handle avg 0.77x cup avg; latest day 1.10x handle avg,"{""score"": 61.55, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 1590, ""bottom_idx"": 1660, ""right_rim_idx"": 1755, ""handle_low_idx"": 1761, ""last_idx"": 1765, ""left_rim_date"": ""2019-04-29"", ""bottom_date"": ""2019-08-07"", ""right_rim_date"": ""2019-12-20"", ""handle_low_date"": ""2019-12-31"", ""last_date"": ""2020-01-07"", ""left_rim_price"": 60.31, ""bottom_price"": 47.87, ""right_rim_price"": 70.57, ""handle_low_price"": 67.42, ""last_close"": 68.19, ""cup_depth_pct"": 32.17, ""handle_depth_pct_of_cup"": 13.89, ""right_rim_gap_pct"": 14.54, ""cup_width_weeks"": 165, ""handle_width_weeks"": 10, ""breakout_level"": 70.57, ""projected_target"": 93.27, ""volume_note"": ""volume condition PASS: handle avg volume 0.77x cup avg; handle avg 0.77x cup avg; latest day 1.10x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 0.77x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
ABBV,2020-01-07,2020-01-08,2020-01-10,61.24,70.57,93.76,32.86,67.42,2019-08-15,2019-05-22,2019-12-20,2019-12-31,32.86,13.6,148,10,volume condition PASS: handle avg volume 0.74x cup avg; handle avg 0.74x cup avg; latest day 1.10x handle avg,"{""score"": 61.24, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 1607, ""bottom_idx"": 1666, ""right_rim_idx"": 1755, ""handle_low_idx"": 1761, ""last_idx"": 1765, ""left_rim_date"": ""2019-05-22"", ""bottom_date"": ""2019-08-15"", ""right_rim_date"": ""2019-12-20"", ""handle_low_date"": ""2019-12-31"", ""last_date"": ""2020-01-07"", ""left_rim_price"": 60.88, ""bottom_price"": 47.38, ""right_rim_price"": 70.57, ""handle_low_price"": 67.42, ""last_close"": 68.19, ""cup_depth_pct"": 32.86, ""handle_depth_pct_of_cup"": 13.6, ""right_rim_gap_pct"": 13.72, ""cup_width_weeks"": 148, ""handle_width_weeks"": 10, ""breakout_level"": 70.57, ""projected_target"": 93.76, ""volume_note"": ""volume condition PASS: handle avg volume 0.74x cup avg; handle avg 0.74x cup avg; latest day 1.10x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 0.74x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
ABBV,2020-01-07,2020-01-08,2020-01-10,60.08,70.57,93.27,32.17,67.42,2019-08-07,2019-05-22,2019-12-20,2019-12-31,32.17,13.89,148,10,volume condition PASS: handle avg volume 0.74x cup avg; handle avg 0.74x cup avg; latest day 1.10x handle avg,"{""score"": 60.08, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 1607, ""bottom_idx"": 1660, ""right_rim_idx"": 1755, ""handle_low_idx"": 1761, ""last_idx"": 1765, ""left_rim_date"": ""2019-05-22"", ""bottom_date"": ""2019-08-07"", ""right_rim_date"": ""2019-12-20"", ""handle_low_date"": ""2019-12-31"", ""last_date"": ""2020-01-07"", ""left_rim_price"": 60.88, ""bottom_price"": 47.87, ""right_rim_price"": 70.57, ""handle_low_price"": 67.42, ""last_close"": 68.19, ""cup_depth_pct"": 32.17, ""handle_depth_pct_of_cup"": 13.89, ""right_rim_gap_pct"": 13.72, ""cup_width_weeks"": 148, ""handle_width_weeks"": 10, ""breakout_level"": 70.57, ""projected_target"": 93.27, ""volume_note"": ""volume condition PASS: handle avg volume 0.74x cup avg; handle avg 0.74x cup avg; latest day 1.10x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 0.74x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
BWA,2020-01-08,2020-01-09,2020-01-13,82.85,36.3,48.14,32.62,33.31,2019-08-15,2019-04-17,2019-12-18,2020-01-06,32.62,25.28,170,13,volume condition PASS: handle avg volume 0.61x cup avg; handle avg 0.61x cup avg; latest day 1.07x handle avg,"{""score"": 82.85, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 2842, ""bottom_idx"": 2925, ""right_rim_idx"": 3012, ""handle_low_idx"": 3023, ""last_idx"": 3025, ""left_rim_date"": ""2019-04-17"", ""bottom_date"": ""2019-08-15"", ""right_rim_date"": ""2019-12-18"", ""handle_low_date"": ""2020-01-06"", ""last_date"": ""2020-01-08"", ""left_rim_price"": 35.35, ""bottom_price"": 24.46, ""right_rim_price"": 36.3, ""handle_low_price"": 33.31, ""last_close"": 34.18, ""cup_depth_pct"": 32.62, ""handle_depth_pct_of_cup"": 25.28, ""right_rim_gap_pct"": 2.61, ""cup_width_weeks"": 170, ""handle_width_weeks"": 13, ""breakout_level"": 36.3, ""projected_target"": 48.14, ""volume_note"": ""volume condition PASS: handle avg volume 0.61x cup avg; handle avg 0.61x cup avg; latest day 1.07x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.61x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
BWA,2020-01-08,2020-01-09,2020-01-13,82.03,36.3,48.25,32.92,33.31,2019-08-23,2019-04-25,2019-12-18,2020-01-06,32.9,25.06,165,13,volume condition PASS: handle avg volume 0.61x cup avg; handle avg 0.61x cup avg; latest day 1.07x handle avg,"{""score"": 82.03, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 2847, ""bottom_idx"": 2931, ""right_rim_idx"": 3012, ""handle_low_idx"": 3023, ""last_idx"": 3025, ""left_rim_date"": ""2019-04-25"", ""bottom_date"": ""2019-08-23"", ""right_rim_date"": ""2019-12-18"", ""handle_low_date"": ""2020-01-06"", ""last_date"": ""2020-01-08"", ""left_rim_price"": 35.13, ""bottom_price"": 24.36, ""right_rim_price"": 36.3, ""handle_low_price"": 33.31, ""last_close"": 34.18, ""cup_depth_pct"": 32.9, ""handle_depth_pct_of_cup"": 25.06, ""right_rim_gap_pct"": 3.22, ""cup_width_weeks"": 165, ""handle_width_weeks"": 13, ""breakout_level"": 36.3, ""projected_target"": 48.25, ""volume_note"": ""volume condition PASS: handle avg volume 0.61x cup avg; handle avg 0.61x cup avg; latest day 1.07x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.61x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
BWA,2020-01-08,2020-01-09,2020-01-13,81.98,36.3,48.25,32.92,33.31,2019-08-23,2019-04-17,2019-12-18,2020-01-06,32.9,25.06,170,13,volume condition PASS: handle avg volume 0.61x cup avg; handle avg 0.61x cup avg; latest day 1.07x handle avg,"{""score"": 81.98, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 2842, ""bottom_idx"": 2931, ""right_rim_idx"": 3012, ""handle_low_idx"": 3023, ""last_idx"": 3025, ""left_rim_date"": ""2019-04-17"", ""bottom_date"": ""2019-08-23"", ""right_rim_date"": ""2019-12-18"", ""handle_low_date"": ""2020-01-06"", ""last_date"": ""2020-01-08"", ""left_rim_price"": 35.35, ""bottom_price"": 24.36, ""right_rim_price"": 36.3, ""handle_low_price"": 33.31, ""last_close"": 34.18, ""cup_depth_pct"": 32.9, ""handle_depth_pct_of_cup"": 25.06, ""right_rim_gap_pct"": 2.61, ""cup_width_weeks"": 170, ""handle_width_weeks"": 13, ""breakout_level"": 36.3, ""projected_target"": 48.25, ""volume_note"": ""volume condition PASS: handle avg volume 0.61x cup avg; handle avg 0.61x cup avg; latest day 1.07x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.61x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
CNC,2020-01-08,2020-01-09,2020-01-13,81.64,64.59,84.26,30.45,57.05,2019-10-01,2019-05-31,2019-12-06,2019-12-13,32.09,21.56,132,21,volume condition PASS: handle avg volume 0.73x cup avg; handle avg 0.73x cup avg; latest day 1.02x handle avg,"{""score"": 81.64, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 2872, ""bottom_idx"": 2957, ""right_rim_idx"": 3004, ""handle_low_idx"": 3009, ""last_idx"": 3025, ""left_rim_date"": ""2019-05-31"", ""bottom_date"": ""2019-10-01"", ""right_rim_date"": ""2019-12-06"", ""handle_low_date"": ""2019-12-13"", ""last_date"": ""2020-01-08"", ""left_rim_price"": 58.24, ""bottom_price"": 41.62, ""right_rim_price"": 61.29, ""handle_low_price"": 57.05, ""last_close"": 64.37, ""cup_depth_pct"": 32.09, ""handle_depth_pct_of_cup"": 21.56, ""right_rim_gap_pct"": 4.98, ""cup_width_weeks"": 132, ""handle_width_weeks"": 21, ""breakout_level"": 64.59, ""projected_target"": 84.26, ""volume_note"": ""volume condition PASS: handle avg volume 0.73x cup avg; handle avg 0.73x cup avg; latest day 1.02x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.73x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
