Symbol,SignalDate,TradeStartDate,ExpireDate,Score,BreakoutLevel,Target,TargetReturnPct,Stop,CupLowDate,LeftRimDate,RightRimDate,HandleLowDate,CupDepthPct,HandleDepthPctOfCup,CupWidthDays,HandleWidthDays,VolumeNote,CandidateJson
TER,2019-04-23,2019-04-24,2019-04-26,74.54,44.16,58.58,32.65,41.8,2019-01-03,2018-08-08,2019-04-05,2019-04-10,33.52,8.53,165,11,volume condition PASS: handle avg volume 0.75x cup avg; handle avg 0.75x cup avg; latest day 1.68x handle avg,"{""score"": 74.54, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 2438, ""bottom_idx"": 2539, ""right_rim_idx"": 2603, ""handle_low_idx"": 2606, ""last_idx"": 2614, ""left_rim_date"": ""2018-08-08"", ""bottom_date"": ""2019-01-03"", ""right_rim_date"": ""2019-04-05"", ""handle_low_date"": ""2019-04-10"", ""last_date"": ""2019-04-23"", ""left_rim_price"": 42.84, ""bottom_price"": 28.6, ""right_rim_price"": 43.03, ""handle_low_price"": 41.8, ""last_close"": 43.21, ""cup_depth_pct"": 33.52, ""handle_depth_pct_of_cup"": 8.53, ""right_rim_gap_pct"": 0.43, ""cup_width_weeks"": 165, ""handle_width_weeks"": 11, ""breakout_level"": 44.16, ""projected_target"": 58.58, ""volume_note"": ""volume condition PASS: handle avg volume 0.75x cup avg; handle avg 0.75x cup avg; latest day 1.68x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.75x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
ADI,2019-04-23,2019-04-24,2019-04-26,73.53,102.19,132.89,30.04,91.06,2018-10-26,2018-07-18,2019-03-15,2019-03-28,31.48,21.1,165,26,volume condition PASS: handle avg volume 0.83x cup avg; handle avg 0.83x cup avg; latest day 1.35x handle avg,"{""score"": 73.53, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 2423, ""bottom_idx"": 2494, ""right_rim_idx"": 2588, ""handle_low_idx"": 2597, ""last_idx"": 2614, ""left_rim_date"": ""2018-07-18"", ""bottom_date"": ""2018-10-26"", ""right_rim_date"": ""2019-03-15"", ""handle_low_date"": ""2019-03-28"", ""last_date"": ""2019-04-23"", ""left_rim_price"": 86.29, ""bottom_price"": 66.84, ""right_rim_price"": 97.54, ""handle_low_price"": 91.06, ""last_close"": 100.59, ""cup_depth_pct"": 31.48, ""handle_depth_pct_of_cup"": 21.1, ""right_rim_gap_pct"": 11.53, ""cup_width_weeks"": 165, ""handle_width_weeks"": 26, ""breakout_level"": 102.19, ""projected_target"": 132.89, ""volume_note"": ""volume condition PASS: handle avg volume 0.83x cup avg; handle avg 0.83x cup avg; latest day 1.35x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 0.83x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
STM,2019-04-23,2019-04-24,2019-04-26,72.67,17.71,24.55,38.62,16.87,2019-01-03,2018-09-25,2019-04-17,2019-04-23,37.78,12.4,140,3,volume condition PASS: handle avg volume 1.03x cup avg; handle avg 1.03x cup avg; latest day 1.37x handle avg,"{""score"": 72.67, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 2471, ""bottom_idx"": 2539, ""right_rim_idx"": 2611, ""handle_low_idx"": 2614, ""last_idx"": 2614, ""left_rim_date"": ""2018-09-25"", ""bottom_date"": ""2019-01-03"", ""right_rim_date"": ""2019-04-17"", ""handle_low_date"": ""2019-04-23"", ""last_date"": ""2019-04-23"", ""left_rim_price"": 18.11, ""bottom_price"": 11.27, ""right_rim_price"": 17.71, ""handle_low_price"": 16.87, ""last_close"": 17.13, ""cup_depth_pct"": 37.78, ""handle_depth_pct_of_cup"": 12.4, ""right_rim_gap_pct"": 2.16, ""cup_width_weeks"": 140, ""handle_width_weeks"": 3, ""breakout_level"": 17.71, ""projected_target"": 24.55, ""volume_note"": ""volume condition PASS: handle avg volume 1.03x cup avg; handle avg 1.03x cup avg; latest day 1.37x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 1.03x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
QRVO,2019-04-26,2019-04-29,2019-05-01,85.97,78.98,103.54,31.1,72.55,2019-01-03,2018-09-21,2019-04-17,2019-04-26,30.97,26.19,142,6,volume condition PASS: handle avg volume 1.02x cup avg; handle avg 1.02x cup avg; latest day 1.48x handle avg,"{""score"": 85.97, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 937, ""bottom_idx"": 1007, ""right_rim_idx"": 1079, ""handle_low_idx"": 1085, ""last_idx"": 1085, ""left_rim_date"": ""2018-09-21"", ""bottom_date"": ""2019-01-03"", ""right_rim_date"": ""2019-04-17"", ""handle_low_date"": ""2019-04-26"", ""last_date"": ""2019-04-26"", ""left_rim_price"": 79.29, ""bottom_price"": 54.74, ""right_rim_price"": 78.98, ""handle_low_price"": 72.55, ""last_close"": 74.99, ""cup_depth_pct"": 30.97, ""handle_depth_pct_of_cup"": 26.19, ""right_rim_gap_pct"": 0.39, ""cup_width_weeks"": 142, ""handle_width_weeks"": 6, ""breakout_level"": 78.98, ""projected_target"": 103.54, ""volume_note"": ""volume condition PASS: handle avg volume 1.02x cup avg; handle avg 1.02x cup avg; latest day 1.48x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 1.02x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
NXPI,2019-04-29,2019-04-30,2019-05-02,70.6,91.88,123.63,34.56,85.33,2018-12-26,2018-08-07,2019-04-17,2019-04-26,34.56,20.64,174,7,volume condition PASS: handle avg volume 0.64x cup avg; handle avg 0.64x cup avg; latest day 1.36x handle avg,"{""score"": 70.6, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 2014, ""bottom_idx"": 2111, ""right_rim_idx"": 2188, ""handle_low_idx"": 2194, ""last_idx"": 2195, ""left_rim_date"": ""2018-08-07"", ""bottom_date"": ""2018-12-26"", ""right_rim_date"": ""2019-04-17"", ""handle_low_date"": ""2019-04-26"", ""last_date"": ""2019-04-29"", ""left_rim_price"": 85.37, ""bottom_price"": 60.13, ""right_rim_price"": 91.88, ""handle_low_price"": 85.33, ""last_close"": 87.29, ""cup_depth_pct"": 34.56, ""handle_depth_pct_of_cup"": 20.64, ""right_rim_gap_pct"": 7.08, ""cup_width_weeks"": 174, ""handle_width_weeks"": 7, ""breakout_level"": 91.88, ""projected_target"": 123.63, ""volume_note"": ""volume condition PASS: handle avg volume 0.64x cup avg; handle avg 0.64x cup avg; latest day 1.36x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 0.64x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
ASML,2019-04-30,2019-05-01,2019-05-03,84.91,196.47,256.62,30.62,186.37,2018-12-26,2018-08-27,2019-04-17,2019-04-17,30.94,12.85,160,8,volume condition PASS: handle avg volume 0.68x cup avg; handle avg 0.68x cup avg; latest day 0.54x handle avg,"{""score"": 84.91, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 2451, ""bottom_idx"": 2534, ""right_rim_idx"": 2611, ""handle_low_idx"": 2611, ""last_idx"": 2619, ""left_rim_date"": ""2018-08-27"", ""bottom_date"": ""2018-12-26"", ""right_rim_date"": ""2019-04-17"", ""handle_low_date"": ""2019-04-17"", ""last_date"": ""2019-04-30"", ""left_rim_price"": 194.4, ""bottom_price"": 134.26, ""right_rim_price"": 194.1, ""handle_low_price"": 186.37, ""last_close"": 196.29, ""cup_depth_pct"": 30.94, ""handle_depth_pct_of_cup"": 12.85, ""right_rim_gap_pct"": 0.16, ""cup_width_weeks"": 160, ""handle_width_weeks"": 8, ""breakout_level"": 196.47, ""projected_target"": 256.62, ""volume_note"": ""volume condition PASS: handle avg volume 0.68x cup avg; handle avg 0.68x cup avg; latest day 0.54x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 0.68x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
SWKS,2019-04-30,2019-05-01,2019-05-03,81.0,78.8,107.64,36.6,71.38,2019-01-03,2018-09-24,2019-04-17,2019-04-26,36.6,25.73,141,8,volume condition PASS: handle avg volume 0.80x cup avg; handle avg 0.80x cup avg; latest day 1.00x handle avg,"{""score"": 81.0, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 2470, ""bottom_idx"": 2539, ""right_rim_idx"": 2611, ""handle_low_idx"": 2617, ""last_idx"": 2619, ""left_rim_date"": ""2018-09-24"", ""bottom_date"": ""2019-01-03"", ""right_rim_date"": ""2019-04-17"", ""handle_low_date"": ""2019-04-26"", ""last_date"": ""2019-04-30"", ""left_rim_price"": 77.38, ""bottom_price"": 49.96, ""right_rim_price"": 78.8, ""handle_low_price"": 71.38, ""last_close"": 73.61, ""cup_depth_pct"": 36.6, ""handle_depth_pct_of_cup"": 25.73, ""right_rim_gap_pct"": 1.8, ""cup_width_weeks"": 141, ""handle_width_weeks"": 8, ""breakout_level"": 78.8, ""projected_target"": 107.64, ""volume_note"": ""volume condition PASS: handle avg volume 0.80x cup avg; handle avg 0.80x cup avg; latest day 1.00x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.80x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
ON,2019-04-30,2019-05-01,2019-05-03,80.29,23.5,32.86,39.83,19.96,2018-10-26,2018-07-10,2019-03-19,2019-03-28,39.15,35.79,173,29,volume condition PASS: handle avg volume 1.03x cup avg; handle avg 1.03x cup avg; latest day 1.46x handle avg,"{""score"": 80.29, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 2417, ""bottom_idx"": 2494, ""right_rim_idx"": 2590, ""handle_low_idx"": 2597, ""last_idx"": 2619, ""left_rim_date"": ""2018-07-10"", ""bottom_date"": ""2018-10-26"", ""right_rim_date"": ""2019-03-19"", ""handle_low_date"": ""2019-03-28"", ""last_date"": ""2019-04-30"", ""left_rim_price"": 23.91, ""bottom_price"": 14.55, ""right_rim_price"": 23.31, ""handle_low_price"": 19.96, ""last_close"": 23.06, ""cup_depth_pct"": 39.15, ""handle_depth_pct_of_cup"": 35.79, ""right_rim_gap_pct"": 2.51, ""cup_width_weeks"": 173, ""handle_width_weeks"": 29, ""breakout_level"": 23.5, ""projected_target"": 32.86, ""volume_note"": ""volume condition PASS: handle avg volume 1.03x cup avg; handle avg 1.03x cup avg; latest day 1.46x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 1.03x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
TER,2019-04-30,2019-05-01,2019-05-03,78.36,48.0,62.42,30.04,41.8,2019-01-03,2018-08-08,2019-04-05,2019-04-10,33.52,8.53,165,16,volume condition PASS: handle avg volume 1.01x cup avg; handle avg 1.01x cup avg; latest day 0.65x handle avg,"{""score"": 78.36, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 2438, ""bottom_idx"": 2539, ""right_rim_idx"": 2603, ""handle_low_idx"": 2606, ""last_idx"": 2619, ""left_rim_date"": ""2018-08-08"", ""bottom_date"": ""2019-01-03"", ""right_rim_date"": ""2019-04-05"", ""handle_low_date"": ""2019-04-10"", ""last_date"": ""2019-04-30"", ""left_rim_price"": 42.84, ""bottom_price"": 28.6, ""right_rim_price"": 43.03, ""handle_low_price"": 41.8, ""last_close"": 47.48, ""cup_depth_pct"": 33.52, ""handle_depth_pct_of_cup"": 8.53, ""right_rim_gap_pct"": 0.43, ""cup_width_weeks"": 165, ""handle_width_weeks"": 16, ""breakout_level"": 48.0, ""projected_target"": 62.42, ""volume_note"": ""volume condition PASS: handle avg volume 1.01x cup avg; handle avg 1.01x cup avg; latest day 0.65x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 1.01x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
MCHP,2019-04-30,2019-05-01,2019-05-03,77.77,43.68,58.73,34.46,34.86,2018-10-26,2018-07-18,2019-03-21,2019-03-28,36.47,22.19,169,27,volume condition PASS: handle avg volume 0.78x cup avg; handle avg 0.78x cup avg; latest day 0.73x handle avg,"{""score"": 77.77, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 2423, ""bottom_idx"": 2494, ""right_rim_idx"": 2592, ""handle_low_idx"": 2597, ""last_idx"": 2619, ""left_rim_date"": ""2018-07-18"", ""bottom_date"": ""2018-10-26"", ""right_rim_date"": ""2019-03-21"", ""handle_low_date"": ""2019-03-28"", ""last_date"": ""2019-04-30"", ""left_rim_price"": 41.25, ""bottom_price"": 26.21, ""right_rim_price"": 38.2, ""handle_low_price"": 34.86, ""last_close"": 43.51, ""cup_depth_pct"": 36.47, ""handle_depth_pct_of_cup"": 22.19, ""right_rim_gap_pct"": 7.39, ""cup_width_weeks"": 169, ""handle_width_weeks"": 27, ""breakout_level"": 43.68, ""projected_target"": 58.73, ""volume_note"": ""volume condition PASS: handle avg volume 0.78x cup avg; handle avg 0.78x cup avg; latest day 0.73x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 0.78x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
LRCX,2019-04-30,2019-05-01,2019-05-03,76.09,19.2,25.97,35.26,17.28,2018-12-26,2018-07-31,2019-04-05,2019-04-10,37.74,9.73,171,16,volume condition PASS: handle avg volume 0.67x cup avg; handle avg 0.67x cup avg; latest day 0.85x handle avg,"{""score"": 76.09, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 2432, ""bottom_idx"": 2534, ""right_rim_idx"": 2603, ""handle_low_idx"": 2606, ""last_idx"": 2619, ""left_rim_date"": ""2018-07-31"", ""bottom_date"": ""2018-12-26"", ""right_rim_date"": ""2019-04-05"", ""handle_low_date"": ""2019-04-10"", ""last_date"": ""2019-04-30"", ""left_rim_price"": 17.67, ""bottom_price"": 11.17, ""right_rim_price"": 17.94, ""handle_low_price"": 17.28, ""last_close"": 19.01, ""cup_depth_pct"": 37.74, ""handle_depth_pct_of_cup"": 9.73, ""right_rim_gap_pct"": 1.51, ""cup_width_weeks"": 171, ""handle_width_weeks"": 16, ""breakout_level"": 19.2, ""projected_target"": 25.97, ""volume_note"": ""volume condition PASS: handle avg volume 0.67x cup avg; handle avg 0.67x cup avg; latest day 0.85x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.67x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
STM,2019-04-30,2019-05-01,2019-05-03,75.51,17.77,24.61,38.49,16.8,2019-01-03,2018-09-25,2019-04-17,2019-04-26,37.78,13.36,140,8,volume condition PASS: handle avg volume 0.99x cup avg; handle avg 0.99x cup avg; latest day 0.80x handle avg,"{""score"": 75.51, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 2471, ""bottom_idx"": 2539, ""right_rim_idx"": 2611, ""handle_low_idx"": 2617, ""last_idx"": 2619, ""left_rim_date"": ""2018-09-25"", ""bottom_date"": ""2019-01-03"", ""right_rim_date"": ""2019-04-17"", ""handle_low_date"": ""2019-04-26"", ""last_date"": ""2019-04-30"", ""left_rim_price"": 18.11, ""bottom_price"": 11.27, ""right_rim_price"": 17.71, ""handle_low_price"": 16.8, ""last_close"": 17.29, ""cup_depth_pct"": 37.78, ""handle_depth_pct_of_cup"": 13.36, ""right_rim_gap_pct"": 2.16, ""cup_width_weeks"": 140, ""handle_width_weeks"": 8, ""breakout_level"": 17.77, ""projected_target"": 24.61, ""volume_note"": ""volume condition PASS: handle avg volume 0.99x cup avg; handle avg 0.99x cup avg; latest day 0.80x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 0.99x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AMD,2019-04-30,2019-05-01,2019-05-03,75.3,29.95,43.87,46.48,26.94,2018-12-26,2018-09-05,2019-04-03,2019-04-30,46.48,21.62,144,18,volume condition PASS: handle avg volume 0.59x cup avg; handle avg 0.59x cup avg; latest day 1.20x handle avg,"{""score"": 75.3, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 2457, ""bottom_idx"": 2534, ""right_rim_idx"": 2601, ""handle_low_idx"": 2619, ""last_idx"": 2619, ""left_rim_date"": ""2018-09-05"", ""bottom_date"": ""2018-12-26"", ""right_rim_date"": ""2019-04-03"", ""handle_low_date"": ""2019-04-30"", ""last_date"": ""2019-04-30"", ""left_rim_price"": 29.94, ""bottom_price"": 16.03, ""right_rim_price"": 29.95, ""handle_low_price"": 26.94, ""last_close"": 27.63, ""cup_depth_pct"": 46.48, ""handle_depth_pct_of_cup"": 21.62, ""right_rim_gap_pct"": 0.03, ""cup_width_weeks"": 144, ""handle_width_weeks"": 18, ""breakout_level"": 29.95, ""projected_target"": 43.87, ""volume_note"": ""volume condition PASS: handle avg volume 0.59x cup avg; handle avg 0.59x cup avg; latest day 1.20x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.59x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
KLAC,2019-04-30,2019-05-01,2019-05-03,75.11,116.98,158.41,35.42,110.59,2018-12-26,2018-09-05,2019-04-05,2019-04-15,36.18,9.45,146,16,volume condition PASS: handle avg volume 0.69x cup avg; handle avg 0.69x cup avg; latest day 0.92x handle avg,"{""score"": 75.11, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 2457, ""bottom_idx"": 2534, ""right_rim_idx"": 2603, ""handle_low_idx"": 2609, ""last_idx"": 2619, ""left_rim_date"": ""2018-09-05"", ""bottom_date"": ""2018-12-26"", ""right_rim_date"": ""2019-04-05"", ""handle_low_date"": ""2019-04-15"", ""last_date"": ""2019-04-30"", ""left_rim_price"": 107.22, ""bottom_price"": 73.07, ""right_rim_price"": 114.51, ""handle_low_price"": 110.59, ""last_close"": 116.31, ""cup_depth_pct"": 36.18, ""handle_depth_pct_of_cup"": 9.45, ""right_rim_gap_pct"": 6.37, ""cup_width_weeks"": 146, ""handle_width_weeks"": 16, ""breakout_level"": 116.98, ""projected_target"": 158.41, ""volume_note"": ""volume condition PASS: handle avg volume 0.69x cup avg; handle avg 0.69x cup avg; latest day 0.92x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.69x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AMAT,2019-04-30,2019-05-01,2019-05-03,71.33,42.56,58.48,37.41,40.31,2018-12-26,2018-08-27,2019-04-25,2019-04-26,37.39,14.15,165,3,volume condition PASS: handle avg volume 0.69x cup avg; handle avg 0.69x cup avg; latest day 1.26x handle avg,"{""score"": 71.33, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 2451, ""bottom_idx"": 2534, ""right_rim_idx"": 2616, ""handle_low_idx"": 2617, ""last_idx"": 2619, ""left_rim_date"": ""2018-08-27"", ""bottom_date"": ""2018-12-26"", ""right_rim_date"": ""2019-04-25"", ""handle_low_date"": ""2019-04-26"", ""last_date"": ""2019-04-30"", ""left_rim_price"": 40.68, ""bottom_price"": 26.65, ""right_rim_price"": 42.56, ""handle_low_price"": 40.31, ""last_close"": 41.0, ""cup_depth_pct"": 37.39, ""handle_depth_pct_of_cup"": 14.15, ""right_rim_gap_pct"": 4.42, ""cup_width_weeks"": 165, ""handle_width_weeks"": 3, ""breakout_level"": 42.56, ""projected_target"": 58.48, ""volume_note"": ""volume condition PASS: handle avg volume 0.69x cup avg; handle avg 0.69x cup avg; latest day 1.26x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 0.69x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
QRVO,2019-05-03,2019-05-06,2019-05-08,86.32,78.98,103.54,31.1,72.55,2019-01-03,2018-09-21,2019-04-17,2019-04-26,30.97,26.19,142,11,volume condition PASS: handle avg volume 1.04x cup avg; handle avg 1.04x cup avg; latest day 1.07x handle avg,"{""score"": 86.32, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 937, ""bottom_idx"": 1007, ""right_rim_idx"": 1079, ""handle_low_idx"": 1085, ""last_idx"": 1090, ""left_rim_date"": ""2018-09-21"", ""bottom_date"": ""2019-01-03"", ""right_rim_date"": ""2019-04-17"", ""handle_low_date"": ""2019-04-26"", ""last_date"": ""2019-05-03"", ""left_rim_price"": 79.29, ""bottom_price"": 54.74, ""right_rim_price"": 78.98, ""handle_low_price"": 72.55, ""last_close"": 75.18, ""cup_depth_pct"": 30.97, ""handle_depth_pct_of_cup"": 26.19, ""right_rim_gap_pct"": 0.39, ""cup_width_weeks"": 142, ""handle_width_weeks"": 11, ""breakout_level"": 78.98, ""projected_target"": 103.54, ""volume_note"": ""volume condition PASS: handle avg volume 1.04x cup avg; handle avg 1.04x cup avg; latest day 1.07x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 1.04x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
NXPI,2019-05-06,2019-05-07,2019-05-09,76.68,96.75,128.5,32.82,85.33,2018-12-26,2018-08-07,2019-04-17,2019-04-26,34.56,20.64,174,12,volume condition PASS: handle avg volume 0.77x cup avg; handle avg 0.77x cup avg; latest day 0.75x handle avg,"{""score"": 76.68, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 2014, ""bottom_idx"": 2111, ""right_rim_idx"": 2188, ""handle_low_idx"": 2194, ""last_idx"": 2200, ""left_rim_date"": ""2018-08-07"", ""bottom_date"": ""2018-12-26"", ""right_rim_date"": ""2019-04-17"", ""handle_low_date"": ""2019-04-26"", ""last_date"": ""2019-05-06"", ""left_rim_price"": 85.37, ""bottom_price"": 60.13, ""right_rim_price"": 91.88, ""handle_low_price"": 85.33, ""last_close"": 94.53, ""cup_depth_pct"": 34.56, ""handle_depth_pct_of_cup"": 20.64, ""right_rim_gap_pct"": 7.08, ""cup_width_weeks"": 174, ""handle_width_weeks"": 12, ""breakout_level"": 96.75, ""projected_target"": 128.5, ""volume_note"": ""volume condition PASS: handle avg volume 0.77x cup avg; handle avg 0.77x cup avg; latest day 0.75x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 0.77x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
STM,2019-05-07,2019-05-08,2019-05-10,77.85,17.77,24.61,38.49,15.92,2019-01-03,2018-09-25,2019-04-17,2019-05-07,37.78,26.18,140,13,volume condition PASS: handle avg volume 0.95x cup avg; handle avg 0.95x cup avg; latest day 1.47x handle avg,"{""score"": 77.85, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 2471, ""bottom_idx"": 2539, ""right_rim_idx"": 2611, ""handle_low_idx"": 2624, ""last_idx"": 2624, ""left_rim_date"": ""2018-09-25"", ""bottom_date"": ""2019-01-03"", ""right_rim_date"": ""2019-04-17"", ""handle_low_date"": ""2019-05-07"", ""last_date"": ""2019-05-07"", ""left_rim_price"": 18.11, ""bottom_price"": 11.27, ""right_rim_price"": 17.71, ""handle_low_price"": 15.92, ""last_close"": 16.17, ""cup_depth_pct"": 37.78, ""handle_depth_pct_of_cup"": 26.18, ""right_rim_gap_pct"": 2.16, ""cup_width_weeks"": 140, ""handle_width_weeks"": 13, ""breakout_level"": 17.77, ""projected_target"": 24.61, ""volume_note"": ""volume condition PASS: handle avg volume 0.95x cup avg; handle avg 0.95x cup avg; latest day 1.47x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 0.95x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
ASML,2019-05-07,2019-05-08,2019-05-10,77.56,198.22,262.18,32.27,186.51,2018-12-26,2018-08-27,2019-05-01,2019-05-07,32.27,18.31,169,4,volume condition PASS: handle avg volume 0.48x cup avg; handle avg 0.48x cup avg; latest day 1.43x handle avg,"{""score"": 77.56, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 2451, ""bottom_idx"": 2534, ""right_rim_idx"": 2620, ""handle_low_idx"": 2624, ""last_idx"": 2624, ""left_rim_date"": ""2018-08-27"", ""bottom_date"": ""2018-12-26"", ""right_rim_date"": ""2019-05-01"", ""handle_low_date"": ""2019-05-07"", ""last_date"": ""2019-05-07"", ""left_rim_price"": 194.4, ""bottom_price"": 134.26, ""right_rim_price"": 198.22, ""handle_low_price"": 186.51, ""last_close"": 188.65, ""cup_depth_pct"": 32.27, ""handle_depth_pct_of_cup"": 18.31, ""right_rim_gap_pct"": 1.93, ""cup_width_weeks"": 169, ""handle_width_weeks"": 4, ""breakout_level"": 198.22, ""projected_target"": 262.18, ""volume_note"": ""volume condition PASS: handle avg volume 0.48x cup avg; handle avg 0.48x cup avg; latest day 1.43x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 0.48x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
