date,SOXL/TQQQ Rotation with cash daily scanner,SOXL buy-and-hold,TQQQ buy-and-hold
2021-05-17,3.9363773383459875,1.6013158803095127,2.0772785012594612
2021-05-18,3.8537702483558713,1.5596096938419157,2.033685644848959
2021-05-19,3.8679547824424683,1.650230680916132,2.0411710115137436
2021-05-20,4.091579396117643,1.7835879167698314,2.159180684472353
2021-05-21,4.023990989329993,1.7578432422506942,2.12351338627239
2021-05-24,4.225503486350331,1.880902284377773,2.229854202158539
2021-05-25,4.24594663825396,1.9020132980882505,2.240642324408331
2021-05-26,4.288919481259961,1.914370401742522,2.2633196633018304
2021-05-27,4.238854204580794,1.9493834101257475,2.236899553143149
2021-05-28,4.280157749575852,1.996753724612598,2.2586959813484
2021-06-01,4.238436963392992,1.974098022332998,2.2366793694374816
2021-06-02,4.260549746567298,2.0178641309750143,2.2483485782411017
2021-06-03,4.12662498981514,1.9112814295029847,2.1776747088237567
2021-06-04,4.338150608823258,2.0461827465777453,2.2892995819147575
2021-06-07,4.376533798763436,2.003447105146323,2.3095549000459186
2021-06-08,4.381540026497591,1.9653447196248532,2.312196752782765
2021-06-09,4.386546920751216,1.9411451385735459,2.3148389572507706
2021-06-10,4.520888918691176,2.0101406881294026,2.385733010373783
2021-06-11,4.556768994764276,2.0333108142168843,2.4046674021365204
2021-06-14,4.684434467179933,2.1198129691890304,2.4720381642376994
2021-06-15,4.5976552985715315,2.0616298347183233,2.4262436466361046
2021-06-16,4.548424504267969,2.017349302268425,2.4002639038887574
2021-06-17,4.718228670573758,2.0755320318404245,2.4898718133376807
2021-06-18,4.605582214620301,1.9215792183308982,2.4304267853126214
2021-06-21,4.689859269140829,1.9627705760919056,2.4749009041425314
2021-06-22,4.820862004539434,1.9874855931978637,2.544032784157888
2021-06-23,4.829206828295475,2.0106553143866384,2.548436458271231
2021-06-24,4.918072202842887,2.115179105931017,2.595331894401161
2021-06-25,4.902635611933149,2.0935534659633035,2.587185800753795
2021-06-28,5.076194282409687,2.2475062794728298,2.6787750118225637
2021-06-29,5.133352659281489,2.2984803949058072,2.708938244977587
2021-06-30,5.1108239679583205,2.293331500491851,2.6970495559306182
2021-07-01,5.113327081825398,2.191898300781839,2.6983704822990413
2021-07-02,5.286885752301936,2.230514705212484,2.78995969336781
2021-07-06,5.357812088592002,2.216097476934439,2.8273884612131104
2021-07-07,5.39202353317363,2.1234171750338646,2.845442294018759
2021-07-08,5.298567839040926,2.048242466302811,2.796124485395331
2021-07-09,5.388268029223677,2.1507061332234167,2.843460464802175
2021-07-12,5.455856102751592,2.2310293314697196,2.8791275871365585
2021-07-13,5.452936080956447,2.194472444314787,2.8775866529280476
2021-07-14,5.482557205952781,2.1707874895207153,2.8932181132401986
2021-07-15,5.369076600883455,2.02970660837205,2.8333328936693842
2021-07-16,5.2372380500703075,1.89274536912287,2.763759942780375
2021-07-19,5.111657783814456,1.8968646061236476,2.6974895716107934
2021-07-20,5.280210559816573,1.974098022332998,2.786437105808295
2021-07-21,5.400785264857738,2.154825167774841,2.850065975972189
2021-07-22,5.514265203407596,2.0976725005147276,2.909950843811844
2021-07-23,5.6974204212035815,2.1393778771849092,3.006604280110957
2021-07-26,5.72120250238883,2.1342297925683678,3.0191543996028254
2021-07-27,5.534290780863687,2.015804613699302,2.9205186064903894
2021-07-28,5.594787087237905,2.120327595446266,2.95244330929075
2021-07-29,5.622321673035495,2.2372084906449166,2.9669736752089855
2021-07-30,5.538046618073375,2.2856082600955925,2.922500611572553
2021-08-02,5.536376653542963,2.327829275269779,2.9216193491531457
2021-08-03,5.632752702730547,2.3669615206537817,2.972478267850664
2021-08-04,5.6607051962354085,2.4514035510021546,2.987229169205726
2021-08-05,5.767094367410773,2.428748456070616,3.043372145108097
2021-08-06,5.691996952281625,2.400943859377059,3.0037422436684436
2021-08-09,5.72245155987436,2.376229044720455,3.01981354379519
2021-08-10,5.636925114608568,2.2886976372338372,2.9746801049073355
2021-08-11,5.606469173976894,2.2742804089557924,2.958608101318271
2021-08-12,5.6648789411523675,2.194472444314787,2.989431709724716
2021-08-13,5.721619077057163,2.238753179214039,3.0193742315773333
2021-08-16,5.7316328655644115,2.2145527883653164,3.0246586405133447
2021-08-17,5.581018794559906,2.0832554746860366,2.9451775987348934
2021-08-18,5.418724969634554,1.990574565437401,2.8595329959879785
2021-08-19,5.495908257442977,2.040519428355907,2.900263640090388
2021-08-20,5.6657127570085,2.0817105836675602,2.9898717254048908
2021-08-23,5.918125679603079,2.249565594299188,3.123073370592215
2021-08-24,5.976534113739613,2.251625314024254,3.1538962755363418
2021-08-25,5.983209972744447,2.30568900904483,3.157419214827016
2021-08-26,5.881827695822707,2.3005399121815193,3.103918443392651
2021-08-27,6.053717068288303,2.4354416341549876,3.1946267437731715
2021-08-30,6.2543960827122405,2.4580971339852336,3.300527719844725
2021-08-31,6.236873285863493,2.3968248248256354,3.291280707669023
2021-09-01,6.271085063704855,2.3664464894978385,3.3093347163402513
2021-09-02,6.262323665280481,2.3839526900154207,3.3047112102524006
2021-09-03,6.318646559997474,2.432352257016743,3.3344335483993506
2021-09-07,6.344514180602264,2.4081526759654355,3.348084234688395
2021-09-08,6.279429887460896,2.314441906854267,3.313738390453594
2021-09-09,6.21225805534158,2.3453352733380073,3.278290924228139
2021-09-10,6.072494254778335,2.398884544550701,3.2045357139905115
2021-09-13,6.058725295580867,2.4647909194176667,3.1972696517034955
2021-09-14,6.006574146222425,2.4647909194176667,3.1697487988820576
2021-09-15,6.139663420819774,2.50186324262725,3.2399817732913294
2021-09-16,6.151762748746565,2.526577449935793,3.2463667490245176
2021-09-17,5.934396752888421,2.4071230185522565,3.131659831650915
2021-09-20,5.569338040859856,2.2294848453499507,2.939013510169691
2021-09-21,5.576429141494083,2.244931528591821,2.9427555779725547
2021-09-22,5.73956111465212,2.3818925653916474,3.0288424826521796
2021-09-23,5.898933918003123,2.476632991915995,3.112945623593845
2021-09-24,5.915622232476267,2.4689099539690904,3.121752268358212
2021-09-27,5.77293641055947,2.455522383104225,3.046455068718596
2021-09-28,5.2914750721080255,2.174391492916196,2.792381538264569
2021-09-29,5.256429811670264,2.0657492741684544,2.7738876897787454
2021-09-30,5.197185895378921,2.0616298347183233,2.7426238898265454
2021-10-01,5.291891980036094,2.0631743208380917,2.7926015461046565
2021-10-04,4.9664695145500515,1.9061321301903207,2.620871797333913
2021-10-05,5.1575513151350725,1.9900597367308115,2.721708196443963
2021-10-06,5.259350166725145,2.011170750441289,2.7754287998528357
2021-10-07,5.401619413973609,2.079651471290556,2.850506167517944
2021-10-08,5.318594083016488,2.0250729475633906,2.8066925998050354
2021-10-11,5.200523824881339,1.9761575396087099,2.744385359471883
2021-10-12,5.147537859887558,1.9076770212087968,2.716423963373531
2021-10-13,5.268112231668988,1.9385703876925369,2.780052657671846
2021-10-14,5.558908344203744,2.113634012463187,2.9335096209903306
2021-10-15,5.661957586318285,2.154310339068251,2.9878900720538866
2021-10-18,5.831762752403278,2.2068297504184122,3.077498509099549
2021-10-19,5.959847798824881,2.2876679798206583,3.1450906859654517
2021-10-20,5.941070612334849,2.275825097524915,3.135181715748112
2021-10-21,6.047460450029684,2.347394993063073,3.191325043381642
2021-10-22,5.894344264937304,2.2681020595780104,3.110523602831506
2021-10-25,6.0712411981759935,2.320106034873521,3.2038744594111916
2021-10-26,6.127982000600259,2.314957342908918,3.2338173329949678
2021-10-27,6.176377979268483,2.2701613744043687,3.2593565324654015
2021-10-28,6.379141866592492,2.4199949509131176,3.366357723602972
2021-10-29,6.473431709841065,2.4534630682778666,3.4161157237721547
2021-11-01,6.537265612457965,2.5724028734041675,3.449801720352273
2021-11-02,6.624462355513904,2.6681727548923404,3.495816597525114
2021-11-03,6.834735251179412,2.763428415021985,3.606780391902375
2021-11-04,7.089650287861864,3.04198536412642,3.7413024358613836
2021-11-05,7.115935816173925,3.1362103545961166,3.7551736575872545
2021-11-08,7.08672959954725,3.2716275126242356,3.7397611499217134
2021-11-09,6.9407065146475055,3.2644188984852134,3.6627028323679194
2021-11-10,6.6365616834406955,2.9838024321050662,3.502201573258302
2021-11-11,6.690381797550346,3.1737975065122894,3.5306031609024084
2021-11-12,6.902740899154865,3.261844350053558,3.642667873808005
2021-11-15,6.900654693215854,3.2541207047585923,3.6415669552796692
2021-11-16,7.043341848171591,3.406013596093699,3.716864858381604
2021-11-17,7.051684005849754,3.3220861920025624,3.7212671255703103
2021-11-18,7.267382369995628,3.5002395988101647,3.8350940115835623
2021-11-19,7.390457856085729,3.532678058761735,3.900042577056823
2021-11-22,7.134291762359339,3.3689414753334694,3.764860333711972
2021-11-23,7.037081897315621,3.3334138406930083,3.7135613993342784
