rank,ticker,asset_type,price,market_cap,long_term_score,short_term_score,buy_now_score,valuation_score,quality_score,growth_score,revision_score,technical_score,relative_strength_score,rsi14,macd_hist,adx14,dist_20dma,dist_50dma,dist_200dma,rs_1m,rs_3m,rs_6m,rs_12m,forward_revenue_growth,forward_eps_growth,eps_revision_signal,forward_pe,ev_sales,ev_ebitda,fcf_yield,fcf_margin,roic_proxy,gross_margin,operating_margin,debt_to_equity,macd_hist_pct,volume_ratio_20d,as_of,scoring_version,universe_size,image_mentions,company_name,sector,scoring_fingerprint,data_retrieved_at,long_term_rating,entry_score,entry_quality,short_put_eligible
11,PANW,Stock,363.5799865722656,297408430080,50.2,61.1,51.8,38.9,67.1,35.9,43.5,54.5,80.3,53.114431750026434,2.3824130414047517,17.097569817963965,0.0263575774933939,0.0306162817349622,0.5112738112313688,-0.0062857689982523,0.3597963775861361,0.7674449318068068,0.1229061636299672,0.1449,0.4025,0.7354471732195703,74.5183,26.681,196.343,0.0142585900973261,0.3693923960689105,0.0127375514577341,0.70383,0.05396,9.337,0.0065526517668519,1.959097320680899,2026-09-18,2.2-universe-normalization,27,2,"Palo Alto Networks, Inc.",Technology,95acfecf52651414b4fb,2026-09-18T18:43:33.730793-04:00,HOLD,61.1,FAIR,False
12,SPCX,Stock,152.7100067138672,2012989751296,54.5,63.0,51.6,18.5,43.6,91.8,93.3,73.6,51.2,60.13128214905381,0.4106087275695689,26.58741006781783,0.0507484856241602,0.1343075217072087,,0.0766157147924966,-0.0781397348170167,,,1.4167,27.292099,1.0,87.605774,174.494,681.879,,,-0.0449359923364974,0.51875,-0.01804,31.211,0.0026888134995562,3.779161488190227,2026-09-18,2.2-universe-normalization,27,0,Space Exploration Technologies Corp.,Industrials,95acfecf52651414b4fb,2026-09-18T18:43:33.730793-04:00,HOLD,63.0,FAIR,False
13,AMZN,Stock,253.7100067138672,2736595664896,49.3,49.1,51.5,64.2,56.6,15.9,44.8,35.5,57.8,48.04264703060473,-0.858952092522427,11.277536180274078,-0.0094618360950299,-0.0083247137171238,0.0558019765924118,-0.0625328054872936,0.1345365660995416,-0.1592176835941879,-0.5716984003057733,0.1432,-0.1873,0.95,24.453907,3.659,16.802,0.001176324669842,0.0041500681415152,0.1324511328950458,0.5077,0.13689,45.617,-0.0033855664727136,1.5834105062691106,2026-09-18,2.2-universe-normalization,27,2,"Amazon.com, Inc.",Consumer Cyclical,95acfecf52651414b4fb,2026-09-18T18:43:33.730793-04:00,HOLD,49.1,WAIT,False
14,QTUM,ETF,147.7899932861328,5561583104,54.4,49.3,50.3,,,,,43.8,61.3,50.757658365458994,-0.022318682093888,15.637996791061102,0.0058907330626045,0.0026648562925628,0.1158814995500221,-0.0329491918223639,-0.0222829110611222,-0.0411890781538729,-0.1972045397041412,,,,,,,,,,,,,-0.0001510161926232,0.8773513967587772,2026-09-18,2.2-universe-normalization,27,0,Defiance Quantum ETF,Thematic ETF,95acfecf52651414b4fb,2026-09-18T18:43:33.730793-04:00,HOLD,49.3,WAIT,False
15,CRWD,Stock,237.6499938964844,243338117120,45.2,69.7,49.3,23.6,55.1,37.2,59.6,67.4,88.1,60.41175719894784,3.00541476222196,21.42201883656321,0.10096797636805,0.1476008024398172,0.6170041900314809,0.161740098025314,0.4844216728553486,0.8455575594323969,0.4667120303730661,0.2259,0.2785,0.9894176931690928,147.98463,45.852,2315.39,0.0082000530603924,0.36977979942968,-0.1753753811214883,0.75185996,-0.02259,15.958,0.0126463910768331,1.5210676716106444,2026-09-18,2.2-universe-normalization,27,2,"CrowdStrike Holdings, Inc.",Technology,95acfecf52651414b4fb,2026-09-18T18:43:33.730793-04:00,HOLD,69.7,GOOD,False
16,IREN,Stock,46.68000030517578,18394658816,45.9,51.6,46.2,36.8,24.6,89.0,63.0,59.5,43.8,59.18708113039441,0.3501041421428821,14.433640981558142,0.1159121492265335,0.1559920730694926,0.0250109991538232,0.0727319634388514,-0.1250802009156949,-0.2540374830531732,-0.435407954347159,1.6889,0.8914,0.6761904761904761,-176.15096,26.984,497.499,-0.229376218510233,-5.967829771456173,-0.0489370746249191,0.68924004,-1.0247,187.297,0.0075000886858191,1.0969710035720688,2026-09-18,2.2-universe-normalization,27,1,IREN Limited,Financial Services,95acfecf52651414b4fb,2026-09-18T18:43:33.730793-04:00,HOLD,51.6,WAIT,False
17,GEV,Stock,940.3300170898438,250441465856,44.7,39.8,45.8,62.1,57.7,10.5,8.8,48.0,43.6,48.710109751898095,2.655238624749643,12.385874156954705,0.0111744088630694,-0.043912129403747,0.0431193615614029,-0.0646324136136499,-0.0562489438856158,-0.3022536989356835,-0.1340829350045359,0.1396,-0.1933,0.0952380952380952,37.152172,5.765,60.733,0.0627776445017295,0.3800644396949709,0.1091123330714846,0.2057,0.07466,28.364,0.0028237305802138,1.7796788257742877,2026-09-18,2.2-universe-normalization,27,3,GE Vernova Inc.,Industrials,95acfecf52651414b4fb,2026-09-18T18:43:33.730793-04:00,AVOID,39.8,WAIT,False
18,DRAM,ETF,59.61000061035156,26017624064,45.4,44.1,45.6,,,,,51.1,44.8,55.663501138560434,0.0062177799878484,9.927531184173215,0.0421602025921461,0.0734776745876202,,0.0641625053863477,-0.1265166947601691,,,,,,,,,,,,,,,0.000104307665227,1.0764404964856222,2026-09-18,2.2-universe-normalization,27,0,Roundhill Memory ETF,Thematic ETF,95acfecf52651414b4fb,2026-09-18T18:43:33.730793-04:00,HOLD,44.1,WAIT,False
19,APLD,Stock,28.1200008392334,7994623488,42.4,46.7,45.4,53.5,15.2,76.7,45.9,62.8,33.3,53.48244594504816,0.2446251501470744,17.438767213361455,0.0732210294214941,0.0134173569678039,-0.1292095433111593,-0.0208004122037567,-0.300036218180078,-0.3213532524303842,-0.2490166798017486,1.3194001,0.7449,0.3333333333333333,-111.36634,21.631,-123.548,-0.6205969208490135,-8.116063533595051,-0.0243103739538597,0.25879,-0.48219,136.231,0.0086993294042072,1.5056290565558483,2026-09-18,2.2-universe-normalization,27,1,Applied Digital Corporation,Technology,95acfecf52651414b4fb,2026-09-18T18:43:33.730793-04:00,AVOID,46.7,WAIT,False
20,AAOI,Stock,105.16999816894533,8929594368,48.0,36.9,44.9,49.9,23.8,91.3,42.3,31.7,34.8,47.12110492769029,-0.1660256451470578,13.560051315990233,-0.006958952673095,-0.0663887685843677,0.0008893321305067,-0.1561951940258954,-0.2538000695983207,-0.3426490186924694,1.901643785462642,1.5647999,5.7676,0.084090909090909,22.853106,13.58,-252.079,-0.099338231440705,-1.4884140742229055,-0.0577443154291156,0.28916,-0.12884,17.994,-0.0015786407534243,1.3937016062959815,2026-09-18,2.2-universe-normalization,27,1,"Applied Optoelectronics, Inc.",Technology,95acfecf52651414b4fb,2026-09-18T18:43:33.730793-04:00,HOLD,36.9,WAIT,False
21,VST,Stock,140.6699981689453,47213801472,40.7,29.9,42.7,75.9,46.4,7.1,13.3,29.4,27.2,45.03559330445707,-0.0095697878997287,12.196437363503966,-0.0112427650005244,-0.0460179322302042,-0.0993155535582397,-0.031129534108358,-0.0433428206701397,-0.5317384930673977,-0.988236301146527,0.0498,0.0793,0.2831168831168831,13.570836,3.682,10.645,0.0007863166879713,0.0019323860859916,0.0619616656300741,0.38309,0.13766,373.28,-6.803005633251927e-05,1.1405934158409976,2026-09-18,2.2-universe-normalization,27,2,Vistra Corp.,Utilities,95acfecf52651414b4fb,2026-09-18T18:43:33.730793-04:00,AVOID,29.9,WAIT,False
22,NBIS,Stock,223.5399932861328,60770516992,39.8,48.1,41.7,36.0,29.7,54.8,51.2,36.1,58.7,51.98195334331259,-0.6055148371770179,9.27248404705846,0.0282617590952591,0.0546388884756696,0.3909952303175084,-0.0185117575673361,-0.1238720291218309,0.4649958084282088,0.7089926256209411,2.6086,-1.243,0.873015873015873,-68.09016,45.683,239.942,-0.1582124168742171,-7.095159132872045,-0.0601264622993222,0.7426,-0.00223,98.596,-0.0027087539382805,1.4110394414486247,2026-09-18,2.2-universe-normalization,27,1,Nebius Group N.V.,Communication Services,95acfecf52651414b4fb,2026-09-18T18:43:33.730793-04:00,AVOID,48.1,WAIT,False
23,CEG,Stock,254.7100067138672,90245636096,38.3,35.0,40.6,60.2,34.5,11.0,34.6,33.1,30.3,36.42506320738472,-4.170889473371359,19.85515505836472,-0.0834002550292278,-0.0598879735675067,-0.1277931331007733,-0.0878817756087359,0.0272245452746019,-0.567199891707023,-0.8698283494708325,0.0361,0.0956,0.8697916666666666,19.140306,3.756,14.771,-0.073412135484894,-0.2118683955357923,0.0608518487396802,0.22107,0.086619996,76.419,-0.0163750514837714,2.2922539648611244,2026-09-18,2.2-universe-normalization,27,2,Constellation Energy Corporation,Utilities,95acfecf52651414b4fb,2026-09-18T18:43:33.730793-04:00,AVOID,35.0,WAIT,False
24,AVAV,Stock,159.9499969482422,8128771584,39.4,37.0,40.5,51.6,35.2,36.3,18.2,60.3,25.4,53.65176841787622,2.06285906367963,16.04719770883822,0.0641199361602122,0.0161219837842196,-0.2270587117952383,-0.090945853959005,0.0394465590240761,-0.6177352965860232,-1.0791700362346743,0.1521,0.3689,-0.7,35.78652,4.266,39.042,-0.0031887814452826,-0.0129432303376765,-0.0139894461611692,0.26471,-0.02269,19.354,0.012896899675135,1.0539108229303675,2026-09-18,2.2-universe-normalization,27,2,"AeroVironment, Inc.",Industrials,95acfecf52651414b4fb,2026-09-18T18:43:33.730793-04:00,AVOID,37.0,WAIT,False
25,KTOS,Stock,47.459999084472656,8909253632,44.4,29.7,39.3,39.5,39.5,41.5,52.0,26.3,18.7,37.70397142646482,-0.1280664128831565,18.959369326214013,-0.0431837545730108,-0.0829871632823348,-0.3266733804943853,-0.2332183259775896,-0.0281150046683252,-0.8630041196044899,-1.0404528011241505,0.2349,0.357,0.8878968253968254,43.098045,5.059,88.538,-0.0132769263157059,-0.0776929435048763,0.011284156430183,0.23002,-0.00174,5.65,-0.0026984074031525,1.6796529185450229,2026-09-18,2.2-universe-normalization,27,2,"Kratos Defense & Security Solutions, Inc.",Industrials,95acfecf52651414b4fb,2026-09-18T18:43:33.730793-04:00,AVOID,29.7,WAIT,False
26,MP,Stock,47.2599983215332,8417080320,43.2,27.2,35.8,26.2,24.3,82.3,59.9,24.7,13.0,35.55807190560277,-0.9870309842979594,17.491783113439524,-0.1252926892061915,-0.0717134134760586,-0.1748992259659737,-0.1831001173797881,-0.1273180628216669,-0.4845179480096878,-0.9596910463545628,0.7775,28.8671,0.5666666666666667,54.078793,20.991,214.801,-0.0514369410223235,-1.0401273462278615,-0.0609800939961663,0.42326,-0.1472,41.402,-0.0208851252508029,1.8258240891769264,2026-09-18,2.2-universe-normalization,27,2,MP Materials Corp.,Basic Materials,95acfecf52651414b4fb,2026-09-18T18:43:33.730793-04:00,AVOID,27.2,WAIT,False
27,RKLB,Stock,64.56999969482422,41286766592,38.3,32.2,34.7,26.8,26.4,53.7,39.1,45.0,20.5,43.92999579611881,0.6115596724302215,18.35745544278767,-0.0062561146578234,-0.0761672071665274,-0.1976432611475683,-0.165506177732773,-0.3014917988158369,-0.4768584840730161,-0.3241001895164902,0.42180002,0.6811,0.4285714285714286,1417.252,49.941,-255.191,-0.0061027697927989,-0.3275888287027707,-0.2062711808023433,0.37264,-0.24572,3.828,0.0094712664599755,1.80634962281649,2026-09-18,2.2-universe-normalization,27,1,Rocket Lab Corporation,Industrials,95acfecf52651414b4fb,2026-09-18T18:43:33.730793-04:00,AVOID,32.2,WAIT,False
